SNP,SNP_marker,exact_pQTL_overlap,exact_eQTL_overlap,exact_both_overlap,colocal_pQTL_overlap,colocal_eQTL_overlap,colocal_both_overlap,Is_actual_piQTL
6755,chr11:20014,False,False,False,False,False,False,False
6756,chr11:20104,False,False,False,False,False,False,False
6757,chr11:20142,False,False,False,False,False,False,False
6758,chr11:20173,False,False,False,False,False,False,False
6759,chr11:20203,False,False,False,True,False,False,False
6760,chr11:20281,True,False,False,True,False,False,False
6761,chr11:20291,False,False,False,True,False,False,False
6762,chr11:20294,False,False,False,True,False,False,False
6763,chr11:20296,False,False,False,True,False,False,False
6764,chr11:20319,False,False,False,True,False,False,False
6765,chr11:20445,False,False,False,True,False,False,False
6766,chr11:20462,False,False,False,True,False,False,False
6767,chr11:20476,False,False,False,True,False,False,False
6768,chr11:20496,False,False,False,True,False,False,False
6769,chr11:20520,False,False,False,True,False,False,False
6770,chr11:20522,False,False,False,True,False,False,False
6771,chr11:20543,False,False,False,True,False,False,False
6772,chr11:20567,False,False,False,True,False,False,False
6773,chr11:20594,False,False,False,True,False,False,False
6774,chr11:20802,True,False,False,True,False,False,False
6775,chr11:20805,False,False,False,True,False,False,False
6776,chr11:20841,False,False,False,True,True,True,False
6777,chr11:20963,False,False,False,True,True,True,False
6778,chr11:21323,False,False,False,True,True,True,False
6779,chr11:21871,False,False,False,True,False,False,False
6780,chr11:22005,False,False,False,True,False,False,False
6781,chr11:22075,True,False,False,True,False,False,False
6782,chr11:25361,False,False,False,True,True,True,False
6783,chr11:25987,False,False,False,True,True,True,False
6784,chr11:27625,False,False,False,True,True,True,False
6785,chr11:29269,False,False,False,True,True,True,False
6786,chr11:30395,True,False,False,True,True,True,False
6787,chr11:30856,False,False,False,True,True,True,False
6788,chr11:31481,False,True,False,True,True,True,False
6789,chr11:31748,False,False,False,True,True,True,False
6790,chr11:31804,False,False,False,True,True,True,False
6791,chr11:31861,True,False,False,True,True,True,False
6792,chr11:32204,False,False,False,True,True,True,False
6793,chr11:32446,False,False,False,True,True,True,False
6794,chr11:32581,False,False,False,True,True,True,False
6795,chr11:32884,False,False,False,True,True,True,False
6796,chr11:33534,False,False,False,True,True,True,False
6797,chr11:39138,True,False,False,True,False,False,False
6798,chr11:39160,False,False,False,True,False,False,False
6799,chr11:40753,True,False,False,True,True,True,False
6800,chr11:42269,False,False,False,False,False,False,False
6801,chr11:46711,True,False,False,True,False,False,False
6802,chr11:46848,False,False,False,True,True,True,False
6803,chr11:47424,False,False,False,True,True,True,False
6804,chr11:48259,True,False,False,True,True,True,False
6805,chr11:48350,False,False,False,True,True,True,False
6806,chr11:49416,True,False,False,True,True,True,False
6807,chr11:51299,False,False,False,True,True,True,False
6808,chr11:51331,False,False,False,True,True,True,False
6809,chr11:51472,False,False,False,True,True,True,False
6810,chr11:51796,False,False,False,True,True,True,False
6811,chr11:52110,False,False,False,True,True,True,False
6812,chr11:52120,False,False,False,True,True,True,False
6813,chr11:52174,False,False,False,True,True,True,False
6814,chr11:52267,False,False,False,True,True,True,False
6815,chr11:52276,False,False,False,True,True,True,False
6816,chr11:52288,False,False,False,True,True,True,False
6817,chr11:52354,False,False,False,True,True,True,False
6818,chr11:52498,False,False,False,True,True,True,False
6819,chr11:52567,False,False,False,True,True,True,False
6820,chr11:52573,False,False,False,True,True,True,False
6821,chr11:52591,False,False,False,True,True,True,False
6822,chr11:52597,False,False,False,True,True,True,False
6823,chr11:52618,False,False,False,True,True,True,False
6824,chr11:52628,False,True,False,True,True,True,False
6825,chr11:52666,False,False,False,True,True,True,False
6826,chr11:52900,False,False,False,True,True,True,False
6827,chr11:53112,False,False,False,True,True,True,False
6828,chr11:53308,False,False,False,True,True,True,False
6829,chr11:53656,False,False,False,True,True,True,False
6830,chr11:54144,False,False,False,True,True,True,False
6831,chr11:54177,False,False,False,True,True,True,False
6832,chr11:54237,False,False,False,True,True,True,False
6833,chr11:55837,False,False,False,True,True,True,False
6834,chr11:56052,False,False,False,True,True,True,False
6835,chr11:60397,False,False,False,True,True,True,False
6836,chr11:62199,False,False,False,True,True,True,False
6837,chr11:63117,False,False,False,True,True,True,False
6838,chr11:63444,False,False,False,True,True,True,False
6839,chr11:64101,True,False,False,True,False,False,False
6840,chr11:64224,False,False,False,False,False,False,False
6841,chr11:64260,False,False,False,False,False,False,False
6842,chr11:66073,True,False,False,True,False,False,False
6844,chr11:66128,False,False,False,True,True,True,False
6845,chr11:67104,False,False,False,True,True,True,False
6846,chr11:68750,False,False,False,True,True,True,False
6847,chr11:69070,True,False,False,True,True,True,False
6848,chr11:71811,False,True,False,True,True,True,False
6849,chr11:77245,False,False,False,False,False,False,False
6850,chr11:78792,False,False,False,False,False,False,False
6851,chr11:78793,False,False,False,False,False,False,False
6852,chr11:78794,False,False,False,False,False,False,False
6853,chr11:78797,False,False,False,False,False,False,False
6854,chr11:80491,False,False,False,False,False,False,False
6855,chr11:80905,False,False,False,False,False,False,False
6856,chr11:81028,False,False,False,True,True,True,False
6857,chr11:81030,True,False,False,True,True,True,False
6858,chr11:81400,False,True,False,True,True,True,False
6859,chr11:81406,False,False,False,True,True,True,False
6860,chr11:81454,False,False,False,True,True,True,False
6861,chr11:81476,False,False,False,True,True,True,False
6862,chr11:82548,False,False,False,True,True,True,False
6863,chr11:84259,False,False,False,True,True,True,False
6864,chr11:86389,False,False,False,False,True,False,False
6865,chr11:87266,False,False,False,False,True,False,False
6866,chr11:89277,True,False,False,True,False,False,False
6867,chr11:89429,False,False,False,False,True,False,False
6868,chr11:89470,False,False,False,False,True,False,False
6869,chr11:91507,False,False,False,False,True,False,False
6870,chr11:92153,False,False,False,False,True,False,False
6871,chr11:92279,False,False,False,False,False,False,False
6872,chr11:96863,True,True,True,True,True,True,False
6873,chr11:98088,False,False,False,True,True,True,False
6874,chr11:98757,True,False,False,True,True,True,False
6875,chr11:99100,False,False,False,True,True,True,False
6880,chr11:106896,False,False,False,True,True,True,False
6881,chr11:107231,False,False,False,True,True,True,False
6882,chr11:108816,True,False,False,True,True,True,False
6883,chr11:108841,True,False,False,True,True,True,False
6884,chr11:108870,True,False,False,True,True,True,False
6885,chr11:109176,True,False,False,True,True,True,False
6886,chr11:109811,True,False,False,True,True,True,False
6887,chr11:111132,False,False,False,True,True,True,False
6888,chr11:113698,False,False,False,True,True,True,False
6889,chr11:114020,True,False,False,True,True,True,False
6890,chr11:115612,True,False,False,True,True,True,False
6891,chr11:116643,True,False,False,True,True,True,False
6892,chr11:116979,True,False,False,True,True,True,False
6893,chr11:118012,True,False,False,True,True,True,False
6894,chr11:118055,True,True,True,True,True,True,False
6895,chr11:118745,True,False,False,True,True,True,False
6896,chr11:118759,True,False,False,True,True,True,False
6897,chr11:119115,False,False,False,True,True,True,False
6898,chr11:119177,False,True,False,True,True,True,False
6899,chr11:119221,False,False,False,True,True,True,False
6900,chr11:119264,True,False,False,True,True,True,False
6901,chr11:119431,False,False,False,True,True,True,False
6902,chr11:120563,False,False,False,True,True,True,False
6903,chr11:120692,False,False,False,True,True,True,False
6904,chr11:120740,False,False,False,True,True,True,False
6905,chr11:120902,False,False,False,True,True,True,False
6906,chr11:120917,False,False,False,True,True,True,False
6907,chr11:121097,False,False,False,True,True,True,False
6908,chr11:121508,False,False,False,True,True,True,False
6909,chr11:121522,False,False,False,True,True,True,False
6910,chr11:122192,False,False,False,True,True,True,False
6911,chr11:122402,False,False,False,True,True,True,False
6912,chr11:122415,False,False,False,True,True,True,False
6913,chr11:122779,False,False,False,True,True,True,False
6914,chr11:122784,False,False,False,True,True,True,False
6915,chr11:122858,False,False,False,True,True,True,False
6916,chr11:123867,False,False,False,True,True,True,False
6917,chr11:124479,True,False,False,True,True,True,False
6918,chr11:124784,False,False,False,True,True,True,False
6919,chr11:125642,True,False,False,True,True,True,False
6920,chr11:125700,False,False,False,True,True,True,False
6921,chr11:130422,False,False,False,True,True,True,False
6922,chr11:130518,False,False,False,True,True,True,False
6923,chr11:130533,False,False,False,True,True,True,False
6924,chr11:132044,False,False,False,True,True,True,False
6925,chr11:137433,False,False,False,False,True,False,False
6926,chr11:137443,False,True,False,False,True,False,False
6927,chr11:137613,False,False,False,False,True,False,False
6928,chr11:137677,False,False,False,False,True,False,False
6929,chr11:137740,False,False,False,False,True,False,False
6930,chr11:138163,False,False,False,False,True,False,False
6931,chr11:138169,False,False,False,False,True,False,False
6932,chr11:138463,False,False,False,False,True,False,False
6933,chr11:139069,False,False,False,False,True,False,False
6934,chr11:139532,False,False,False,False,True,False,False
6935,chr11:140338,False,True,False,False,True,False,False
6936,chr11:144916,True,False,False,True,False,False,False
6937,chr11:146291,False,False,False,True,True,True,False
6938,chr11:147493,True,False,False,True,True,True,False
6939,chr11:152009,False,False,False,True,True,True,False
6940,chr11:152668,False,False,False,True,True,True,False
6941,chr11:153313,True,True,True,True,True,True,False
6942,chr11:153972,True,False,False,True,True,True,False
6943,chr11:154354,False,False,False,True,True,True,False
6944,chr11:154565,False,False,False,True,True,True,False
6945,chr11:155875,False,False,False,True,True,True,False
6946,chr11:155937,True,False,False,True,True,True,False
6947,chr11:158103,False,False,False,True,True,True,False
6948,chr11:158139,True,False,False,True,True,True,False
6949,chr11:162634,True,True,True,True,True,True,False
6950,chr11:162925,True,False,False,True,True,True,False
6951,chr11:164489,True,False,False,True,True,True,False
6952,chr11:167261,True,False,False,True,True,True,False
6953,chr11:169186,True,False,False,True,True,True,False
6954,chr11:170215,False,False,False,True,True,True,False
6955,chr11:170526,True,True,True,True,True,True,False
6956,chr11:171212,False,False,False,True,True,True,False
6957,chr11:171257,False,False,False,True,True,True,False
6958,chr11:171276,False,False,False,True,True,True,False
6959,chr11:171361,False,False,False,True,True,True,False
6960,chr11:171454,False,False,False,True,True,True,False
6961,chr11:171457,False,False,False,True,True,True,False
6962,chr11:171646,True,False,False,True,True,True,False
6963,chr11:171647,False,False,False,True,True,True,False
6964,chr11:173020,True,False,False,True,True,True,False
6965,chr11:173945,False,False,False,True,True,True,False
6966,chr11:174007,False,False,False,True,True,True,False
6967,chr11:179802,False,False,False,True,True,True,False
6968,chr11:182151,False,False,False,True,True,True,False
6969,chr11:183689,False,False,False,True,True,True,False
6970,chr11:184061,False,False,False,True,True,True,False
6971,chr11:184965,False,False,False,True,True,True,False
6972,chr11:185280,False,False,False,True,True,True,False
6973,chr11:185287,False,False,False,True,True,True,False
6974,chr11:185527,False,False,False,True,True,True,False
6975,chr11:185734,False,False,False,True,True,True,False
6976,chr11:185749,False,False,False,True,True,True,False
6977,chr11:185846,False,True,False,True,True,True,False
6978,chr11:185997,False,False,False,True,True,True,False
6979,chr11:186085,False,False,False,True,True,True,False
6980,chr11:186196,True,False,False,True,True,True,False
6981,chr11:186216,False,False,False,True,True,True,False
6982,chr11:186408,True,False,False,True,True,True,False
6983,chr11:191520,True,False,False,True,True,True,True
6984,chr11:193196,True,False,False,True,True,True,False
6985,chr11:195507,False,False,False,True,True,True,True
6986,chr11:196211,False,False,False,False,False,False,False
6987,chr11:196560,False,False,False,False,True,False,True
6988,chr11:196565,False,False,False,False,True,False,True
6989,chr11:196914,False,False,False,False,True,False,True
6990,chr11:200393,False,True,False,False,True,False,False
6991,chr11:201609,False,False,False,False,True,False,False
6992,chr11:201652,False,False,False,False,True,False,False
6993,chr11:202640,False,False,False,False,False,False,False
6994,chr11:203111,False,False,False,False,True,False,False
6995,chr11:203385,False,False,False,False,True,False,False
6996,chr11:203741,False,False,False,False,True,False,False
6997,chr11:204131,False,False,False,False,True,False,False
6998,chr11:204491,False,False,False,False,True,False,False
6999,chr11:208258,False,False,False,True,True,True,False
7000,chr11:209475,False,False,False,True,True,True,False
7001,chr11:210267,True,False,False,True,True,True,False
7002,chr11:213574,False,False,False,True,True,True,False
7003,chr11:213651,False,False,False,True,True,True,False
7004,chr11:215041,False,False,False,True,True,True,False
7005,chr11:215493,False,False,False,True,True,True,False
7006,chr11:215546,False,False,False,True,True,True,False
7007,chr11:215813,False,False,False,True,True,True,False
7008,chr11:216541,False,False,False,True,True,True,False
7009,chr11:216953,False,False,False,True,True,True,False
7010,chr11:217107,False,False,False,True,True,True,False
7011,chr11:217203,False,False,False,True,True,True,False
7012,chr11:217553,False,False,False,True,True,True,False
7013,chr11:218464,False,False,False,True,True,True,False
7014,chr11:218588,False,False,False,True,True,True,False
7015,chr11:219380,True,False,False,True,True,True,False
7016,chr11:220819,False,False,False,True,True,True,False
7017,chr11:221202,False,False,False,True,True,True,False
7018,chr11:222267,False,False,False,True,True,True,False
7019,chr11:223086,True,False,False,True,True,True,False
7020,chr11:223175,False,False,False,True,True,True,False
7021,chr11:223467,True,False,False,True,True,True,False
7022,chr11:225287,False,True,False,True,True,True,False
7023,chr11:225381,True,False,False,True,True,True,False
7024,chr11:225819,True,True,True,True,True,True,False
7025,chr11:226471,False,False,False,True,True,True,False
7026,chr11:227255,False,False,False,True,True,True,False
7027,chr11:227403,False,True,False,True,True,True,False
7028,chr11:229405,False,True,False,True,True,True,False
7029,chr11:230043,False,False,False,True,True,True,False
7030,chr11:230092,True,False,False,True,True,True,False
7031,chr11:231612,True,False,False,True,False,False,False
7032,chr11:234032,True,False,False,True,False,False,False
7033,chr11:234262,True,False,False,True,False,False,True
7034,chr11:236028,False,False,False,True,True,True,False
7035,chr11:237327,False,False,False,True,True,True,False
7036,chr11:237624,False,False,False,True,True,True,False
7037,chr11:237826,False,False,False,True,True,True,False
7038,chr11:237829,True,False,False,True,True,True,False
7039,chr11:240673,False,False,False,False,False,False,False
7040,chr11:240765,False,False,False,True,True,True,False
7041,chr11:241548,False,False,False,True,True,True,False
7042,chr11:243272,False,False,False,True,True,True,False
7043,chr11:243436,False,False,False,True,True,True,False
7044,chr11:244792,False,False,False,True,True,True,False
7045,chr11:245775,True,False,False,True,True,True,False
7046,chr11:248266,False,False,False,True,True,True,False
7047,chr11:253995,False,False,False,True,True,True,False
7048,chr11:255600,False,True,False,True,True,True,False
7049,chr11:257243,False,False,False,True,True,True,False
7050,chr11:257995,False,False,False,True,True,True,False
7051,chr11:258195,False,False,False,True,True,True,False
7052,chr11:258900,False,False,False,True,True,True,False
7053,chr11:259426,False,False,False,True,True,True,False
7054,chr11:259811,False,False,False,True,True,True,False
7055,chr11:262152,True,False,False,True,True,True,False
7056,chr11:263206,False,False,False,True,True,True,False
7057,chr11:263597,False,False,False,True,True,True,False
7058,chr11:264198,False,True,False,True,True,True,False
7059,chr11:264567,False,False,False,True,True,True,False
7060,chr11:266089,False,False,False,False,False,False,False
7061,chr11:270804,False,False,False,False,True,False,False
7062,chr11:272649,False,False,False,False,True,False,False
7063,chr11:273908,False,False,False,False,True,False,False
7064,chr11:275058,False,False,False,False,True,False,False
7065,chr11:275068,False,False,False,False,True,False,False
7066,chr11:275326,False,False,False,False,True,False,False
7067,chr11:275754,False,False,False,False,True,False,False
7068,chr11:275945,False,False,False,False,True,False,False
7069,chr11:277678,False,True,False,False,True,False,False
7070,chr11:279317,False,True,False,False,True,False,False
7071,chr11:280459,False,False,False,False,False,False,False
7072,chr11:280991,False,True,False,False,True,False,False
7073,chr11:281677,False,False,False,False,False,False,False
7074,chr11:284617,False,False,False,False,False,False,False
7075,chr11:285019,False,False,False,True,True,True,False
7076,chr11:285782,True,False,False,True,True,True,True
7077,chr11:286321,False,False,False,True,True,True,True
7078,chr11:294571,False,False,False,True,True,True,True
7079,chr11:296091,False,False,False,True,True,True,False
7080,chr11:297944,False,False,False,True,True,True,False
7081,chr11:298716,True,False,False,True,True,True,False
7082,chr11:302675,False,False,False,True,True,True,False
7083,chr11:303479,False,False,False,True,True,True,False
7084,chr11:307267,False,False,False,False,False,False,True
7085,chr11:307466,True,True,True,True,True,True,False
7086,chr11:310682,False,False,False,False,True,False,False
7087,chr11:315294,False,True,False,False,True,False,False
7088,chr11:315651,False,False,False,False,True,False,False
7089,chr11:316077,False,False,False,False,True,False,False
7090,chr11:317128,False,False,False,False,True,False,False
7091,chr11:317506,False,False,False,False,True,False,False
7092,chr11:317558,False,False,False,False,True,False,False
7093,chr11:329824,False,False,False,False,False,False,False
7094,chr11:332693,False,False,False,False,False,False,False
7095,chr11:333502,False,False,False,False,False,False,False
7096,chr11:335103,False,False,False,False,False,False,False
7097,chr11:335215,True,True,True,True,True,True,False
7098,chr11:336742,False,False,False,True,True,True,False
7099,chr11:337602,True,False,False,True,False,False,False
7100,chr11:338730,False,False,False,True,True,True,False
7101,chr11:339476,False,False,False,True,True,True,False
7102,chr11:340285,False,False,False,True,True,True,False
7103,chr11:340583,False,False,False,True,True,True,False
7104,chr11:340618,False,False,False,True,True,True,False
7105,chr11:340699,False,False,False,True,True,True,False
7106,chr11:340702,False,False,False,True,True,True,False
7107,chr11:340770,False,False,False,True,True,True,False
7108,chr11:340783,False,False,False,True,True,True,False
7109,chr11:340811,False,False,False,True,True,True,False
7110,chr11:341027,True,False,False,True,True,True,False
7111,chr11:341198,False,False,False,True,True,True,False
7112,chr11:341413,False,False,False,True,True,True,False
7113,chr11:341771,False,False,False,True,True,True,False
7114,chr11:348254,True,False,False,True,True,True,False
7115,chr11:350701,False,False,False,True,True,True,True
7116,chr11:351197,False,False,False,False,False,False,False
7117,chr11:352832,True,False,False,True,True,True,False
7118,chr11:352980,True,False,False,True,True,True,False
7119,chr11:353039,False,False,False,True,True,True,False
7120,chr11:355180,True,False,False,True,True,True,False
7121,chr11:355181,False,False,False,True,True,True,False
7122,chr11:355183,False,False,False,True,True,True,False
7123,chr11:355187,False,False,False,True,True,True,True
7124,chr11:355188,False,False,False,True,True,True,False
7125,chr11:356064,True,False,False,True,True,True,False
7126,chr11:358366,False,True,False,True,True,True,False
7127,chr11:358455,True,False,False,True,True,True,False
7128,chr11:360267,False,True,False,True,True,True,True
7129,chr11:360860,False,False,False,True,True,True,False
7130,chr11:361878,False,False,False,True,True,True,False
7131,chr11:362163,True,False,False,True,True,True,False
7132,chr11:362171,False,False,False,True,True,True,False
7133,chr11:363809,False,False,False,True,True,True,False
7134,chr11:364620,True,False,False,True,True,True,False
7135,chr11:364676,False,False,False,True,True,True,False
7136,chr11:367086,False,True,False,True,True,True,False
7137,chr11:369257,True,False,False,True,True,True,False
7138,chr11:372538,True,False,False,True,True,True,False
7139,chr11:373968,True,False,False,True,True,True,False
7140,chr11:375918,False,False,False,True,True,True,False
7141,chr11:376286,True,False,False,True,True,True,False
7142,chr11:379000,False,False,False,False,False,False,False
7143,chr11:379841,True,False,False,True,False,False,False
7144,chr11:379846,False,False,False,True,False,False,False
7145,chr11:379877,True,False,False,True,False,False,False
7146,chr11:379892,True,False,False,True,False,False,False
7147,chr11:380964,True,False,False,True,False,False,False
7148,chr11:381658,True,False,False,True,False,False,False
7149,chr11:381673,True,False,False,True,False,False,False
7151,chr11:381726,False,False,False,True,False,False,False
7152,chr11:381937,True,False,False,True,False,False,False
7153,chr11:382201,False,False,False,True,False,False,False
7154,chr11:382202,True,False,False,True,False,False,False
7155,chr11:382565,False,False,False,False,False,False,False
7156,chr11:384150,False,False,False,True,True,True,False
7157,chr11:384867,True,False,False,True,True,True,False
7158,chr11:385019,True,False,False,True,True,True,False
7159,chr11:385103,True,False,False,True,False,False,False
7160,chr11:385587,False,False,False,False,False,False,False
7161,chr11:387462,True,False,False,True,False,False,False
7162,chr11:392685,True,False,False,True,True,True,False
7163,chr11:393210,False,False,False,True,True,True,False
7164,chr11:393945,True,False,False,True,True,True,False
7165,chr11:394452,False,False,False,False,False,False,False
7166,chr11:394469,True,False,False,True,False,False,False
7170,chr11:401921,False,False,False,False,True,False,False
7171,chr11:402086,False,False,False,False,True,False,False
7172,chr11:403233,False,False,False,True,True,True,False
7173,chr11:403482,False,False,False,True,True,True,False
7174,chr11:403781,False,False,False,True,True,True,False
7175,chr11:404841,False,False,False,True,True,True,False
7176,chr11:407251,True,False,False,True,True,True,False
7177,chr11:408460,False,False,False,True,True,True,False
7178,chr11:409888,False,False,False,True,True,True,False
7179,chr11:411456,True,False,False,True,True,True,False
7180,chr11:412587,False,False,False,True,True,True,False
7181,chr11:415128,False,False,False,True,True,True,False
7182,chr11:415158,False,False,False,True,True,True,False
7183,chr11:415583,False,False,False,True,True,True,False
7184,chr11:417049,True,False,False,True,True,True,False
7185,chr11:421231,False,False,False,True,True,True,False
7186,chr11:421433,False,False,False,True,True,True,False
7187,chr11:425090,False,False,False,True,True,True,False
7188,chr11:425936,True,False,False,True,True,True,False
7189,chr11:425985,True,False,False,True,True,True,False
7190,chr11:428422,True,False,False,True,True,True,False
7191,chr11:428816,False,False,False,False,False,False,False
7192,chr11:430725,True,False,False,True,False,False,False
7193,chr11:431308,True,False,False,True,False,False,False
7194,chr11:431573,True,False,False,True,True,True,False
7195,chr11:435067,False,False,False,True,True,True,False
7196,chr11:435445,False,False,False,True,True,True,False
7197,chr11:436668,False,False,False,True,True,True,False
7198,chr11:439973,True,False,False,True,True,True,False
7199,chr11:440174,False,False,False,False,False,False,False
7200,chr11:440451,True,False,False,True,True,True,False
7201,chr11:441961,False,False,False,True,True,True,False
7202,chr11:442302,False,False,False,True,True,True,False
7203,chr11:442829,False,True,False,True,True,True,False
7204,chr11:443498,False,False,False,True,True,True,False
7205,chr11:443807,True,False,False,True,True,True,False
7206,chr11:444125,False,False,False,True,True,True,False
7207,chr11:444152,True,False,False,True,True,True,False
7208,chr11:444420,False,False,False,True,True,True,False
7209,chr11:444997,False,False,False,True,True,True,False
7210,chr11:445026,False,False,False,True,True,True,False
7211,chr11:445153,False,False,False,True,True,True,False
7212,chr11:445220,False,False,False,True,True,True,False
7213,chr11:445373,True,False,False,True,True,True,False
7214,chr11:445854,False,False,False,True,True,True,False
7215,chr11:446795,True,False,False,True,True,True,False
7216,chr11:448760,False,False,False,True,True,True,False
7217,chr11:449454,True,True,True,True,True,True,False
7218,chr11:452711,True,False,False,True,True,True,False
7219,chr11:456846,True,False,False,True,True,True,False
7220,chr11:457834,True,False,False,True,False,False,False
7221,chr11:458159,True,False,False,True,False,False,False
7222,chr11:458692,True,False,False,True,False,False,False
7223,chr11:460484,False,False,False,True,False,False,False
7224,chr11:462463,True,False,False,True,False,False,False
7225,chr11:463057,False,False,False,True,False,False,False
7226,chr11:463846,False,True,False,True,True,True,True
7227,chr11:464832,False,False,False,True,False,False,False
7228,chr11:465192,False,False,False,False,False,False,False
7229,chr11:465260,False,False,False,False,False,False,False
7230,chr11:465463,False,False,False,True,True,True,False
7231,chr11:466269,False,False,False,True,True,True,False
7232,chr11:466959,False,False,False,True,True,True,False
7233,chr11:467309,False,False,False,True,True,True,False
7234,chr11:467328,False,False,False,True,True,True,False
7235,chr11:467504,False,False,False,True,True,True,False
7236,chr11:467546,False,False,False,True,True,True,False
7237,chr11:467564,False,False,False,True,True,True,False
7238,chr11:467627,False,False,False,True,True,True,False
7239,chr11:467651,False,False,False,True,True,True,False
7240,chr11:467666,True,False,False,True,True,True,False
7241,chr11:467744,True,False,False,True,True,True,False
7242,chr11:467777,False,False,False,True,True,True,False
7243,chr11:467786,False,False,False,True,True,True,False
7244,chr11:469130,False,False,False,True,True,True,False
7245,chr11:471802,False,False,False,True,True,True,False
7246,chr11:475092,False,False,False,True,True,True,False
7247,chr11:476182,False,True,False,False,True,False,False
7248,chr11:477654,False,False,False,False,True,False,False
7249,chr11:480438,False,False,False,False,True,False,False
7250,chr11:481321,False,False,False,False,True,False,False
7251,chr11:485149,False,False,False,False,True,False,False
7252,chr11:487422,False,False,False,False,True,False,False
7253,chr11:487905,False,False,False,False,True,False,False
7254,chr11:489044,False,True,False,False,True,False,False
7255,chr11:489658,False,False,False,False,True,False,False
7256,chr11:490777,False,False,False,False,True,False,False
7257,chr11:491233,False,False,False,False,True,False,False
7258,chr11:491866,False,False,False,False,True,False,False
7259,chr11:493392,False,False,False,False,True,False,False
7260,chr11:493686,False,True,False,False,True,False,False
7261,chr11:494217,False,False,False,False,True,False,False
7262,chr11:494726,False,False,False,False,True,False,False
7263,chr11:495468,False,False,False,False,True,False,False
7264,chr11:498423,False,False,False,False,True,False,False
7265,chr11:498694,False,False,False,False,True,False,False
7266,chr11:507721,False,False,False,False,True,False,False
7267,chr11:508824,False,False,False,True,True,True,False
7268,chr11:515387,False,False,False,True,True,True,False
7269,chr11:515435,True,False,False,True,True,True,False
7270,chr11:515606,False,False,False,True,True,True,False
7271,chr11:515607,False,False,False,True,True,True,False
7272,chr11:515783,False,False,False,True,True,True,False
7273,chr11:516249,False,False,False,True,True,True,False
7274,chr11:516917,False,False,False,False,False,False,False
7275,chr11:517253,False,False,False,False,False,False,False
7276,chr11:517259,False,False,False,False,False,False,False
7277,chr11:517279,False,False,False,False,False,False,False
7278,chr11:517282,False,False,False,False,False,False,False
7279,chr11:517936,False,False,False,False,False,False,False
7280,chr11:518115,False,False,False,False,False,False,False
7281,chr11:519384,False,False,False,False,True,False,False
7282,chr11:521756,False,False,False,False,True,False,False
7283,chr11:521933,False,False,False,False,True,False,False
7284,chr11:522294,False,False,False,False,True,False,False
7285,chr11:523645,False,False,False,False,True,False,False
7286,chr11:523658,False,False,False,False,True,False,False
7287,chr11:523660,False,False,False,False,True,False,False
7288,chr11:523661,False,False,False,False,False,False,False
7289,chr11:524189,False,False,False,False,False,False,False
7290,chr11:525295,False,False,False,False,False,False,False
7291,chr11:527561,False,False,False,False,False,False,False
7292,chr11:532258,False,False,False,True,True,True,False
7293,chr11:533229,False,True,False,True,True,True,False
7294,chr11:534563,False,False,False,True,True,True,False
7295,chr11:535334,False,False,False,True,True,True,False
7296,chr11:535859,False,False,False,True,True,True,False
7297,chr11:547722,False,False,False,True,True,True,False
7298,chr11:549137,False,False,False,True,True,True,False
7299,chr11:549457,True,False,False,True,True,True,False
7300,chr11:549470,True,False,False,True,True,True,False
7301,chr11:549473,False,False,False,True,True,True,False
7302,chr11:551184,False,False,False,True,True,True,False
7303,chr11:551512,False,False,False,True,True,True,False
7304,chr11:556081,False,False,False,True,True,True,False
7305,chr11:556779,False,False,False,True,True,True,False
7306,chr11:557098,False,False,False,True,True,True,False
7307,chr11:559683,True,False,False,True,True,True,False
7308,chr11:559870,False,False,False,True,True,True,False
7309,chr11:562114,False,False,False,True,True,True,False
7310,chr11:564538,True,False,False,True,True,True,False
7311,chr11:565905,False,False,False,True,True,True,False
7312,chr11:566379,False,False,False,True,True,True,False
7313,chr11:566840,False,False,False,True,True,True,False
7314,chr11:566850,False,False,False,True,True,True,False
7315,chr11:567100,False,False,False,True,True,True,False
7316,chr11:567277,False,False,False,True,True,True,False
7317,chr11:567284,False,False,False,True,True,True,False
7318,chr11:567434,True,False,False,True,True,True,False
7319,chr11:567526,False,False,False,True,True,True,False
7320,chr11:567588,False,False,False,True,True,True,False
7321,chr11:567619,False,False,False,True,True,True,False
7322,chr11:567651,False,False,False,True,True,True,False
7323,chr11:567885,False,False,False,True,True,True,False
7324,chr11:571825,True,False,False,True,True,True,False
7325,chr11:574704,False,False,False,True,True,True,False
7326,chr11:574955,False,False,False,True,True,True,False
7327,chr11:575225,False,False,False,True,True,True,False
7328,chr11:575805,False,False,False,True,True,True,False
7329,chr11:576302,False,False,False,True,True,True,False
7330,chr11:576352,False,False,False,True,True,True,False
7331,chr11:576492,False,False,False,False,False,False,False
7332,chr11:578734,False,False,False,False,False,False,False
7333,chr11:578880,False,False,False,False,False,False,False
7334,chr11:580843,False,False,False,False,False,False,False
7335,chr11:580882,False,False,False,False,False,False,False
7336,chr11:580901,False,False,False,False,False,False,False
7337,chr11:581051,False,False,False,False,True,False,False
7338,chr11:581056,False,False,False,False,True,False,False
7339,chr11:581163,False,False,False,False,True,False,False
7340,chr11:583102,False,False,False,False,True,False,False
7341,chr11:584625,False,False,False,False,True,False,False
7342,chr11:584993,False,False,False,False,True,False,False
