SNP_marker,chr,pos,start,end
chr12:559220,12,559220,555317,560481
chr12:560481,12,560481,553350,563498
chr12:563476,12,563476,556335,570923
chr12:563498,12,563498,556749,568225
chr12:563530,12,563530,563530,563530
chr12:567889,12,567889,563476,576167
chr12:568017,12,568017,568017,568017
chr12:568225,12,568225,563476,576167
chr12:569918,12,569918,563476,576167
chr12:569926,12,569926,563476,576167
chr12:570032,12,570032,563476,576167
chr12:570630,12,570630,563476,576167
chr12:570792,12,570792,563476,576167
chr12:570843,12,570843,563476,576167
chr12:570923,12,570923,563476,576167
chr12:572030,12,572030,567889,576167
chr12:574586,12,574586,567889,586321
chr12:576037,12,576037,567889,589446
chr12:583133,12,583133,574586,603024
chr12:586321,12,586321,574586,604413
chr12:605674,12,605674,605674,605674
chr12:607324,12,607324,601489,609627
chr12:609627,12,609627,604413,609627
chr12:616786,12,616786,614130,622770
chr12:622770,12,622770,614130,626279
chr12:626279,12,626279,618828,627996
chr12:645231,12,645231,645231,645231
chr12:646385,12,646385,646385,646385
chr12:659849,12,659849,659849,670660
chr12:676313,12,676313,662007,683588
chr12:694457,12,694457,681175,703407
chr12:718114,12,718114,718114,718114
chr12:718170,12,718170,708038,725191
chr12:719563,12,719563,712324,725191
chr12:724603,12,724603,724603,724833
chr12:724833,12,724833,712324,728585
chr12:728083,12,728083,722835,738039
chr12:736985,12,736985,727931,754859
chr12:737369,12,737369,727931,754859
chr12:737776,12,737776,727931,749514
chr12:737804,12,737804,727931,749514
chr12:738039,12,738039,727931,749514
chr12:740250,12,740250,732202,754859
chr12:745383,12,745383,732202,754859
chr12:745735,12,745735,732202,754859
chr12:746392,12,746392,732202,754859
chr12:747836,12,747836,732202,754859
chr12:749514,12,749514,732202,760199
chr12:754859,12,754859,732854,761323
chr12:759605,12,759605,749514,773247
chr12:760199,12,760199,749514,773247
chr12:761323,12,761323,754859,773247
chr12:764529,12,764529,759605,773247
chr12:767196,12,767196,759605,777907
chr12:767243,12,767243,759605,777907
chr12:767420,12,767420,759848,777907
chr12:777907,12,777907,764143,777907
chr12:783721,12,783721,783721,791308
chr12:792610,12,792610,792610,792610
chr12:797168,12,797168,790027,807547
chr12:822760,12,822760,811797,825661
chr12:829417,12,829417,829417,829417
chr12:829993,12,829993,828754,838168
chr12:832184,12,832184,828754,838168
chr12:845781,12,845781,845781,845781
chr12:853997,12,853997,840314,860877
chr12:854833,12,854833,840314,860877
chr12:860244,12,860244,843963,867397
chr12:862519,12,862519,859419,869357
chr12:863920,12,863920,859419,872449
chr12:872449,12,872449,863920,876059
chr12:873653,12,873653,873653,873653
chr12:873682,12,873682,872449,874900
chr12:876059,12,876059,868297,876059
chr12:879953,12,879953,879953,888202
chr12:885015,12,885015,879953,892506
chr12:885965,12,885965,879953,895625
chr12:888655,12,888655,885953,888738
chr12:888706,12,888706,885953,892506
chr12:892496,12,892496,885015,901592
chr12:893539,12,893539,885953,903048
chr12:910442,12,910442,894613,933520
chr12:911265,12,911265,894613,933520
chr12:932584,12,932584,913066,948003
chr12:935473,12,935473,914107,950296
chr12:948003,12,948003,930981,950296
chr12:950296,12,950296,933520,950296
chr12:954658,12,954658,954167,956536
chr12:954827,12,954827,954167,956536
chr12:956127,12,956127,954167,971945
chr12:956153,12,956153,954167,971945
chr12:961463,12,961463,956127,976001
chr12:963499,12,963499,956153,971945
chr12:963579,12,963579,956127,976001
chr12:968660,12,968660,956127,987293
chr12:970600,12,970600,956127,987293
chr12:971945,12,971945,956127,985083
chr12:972944,12,972944,960254,987293
chr12:972987,12,972987,960254,987293
chr12:974822,12,974822,968660,987293
chr12:974945,12,974945,963579,987293
chr12:974973,12,974973,961463,990758
chr12:976001,12,976001,960254,990758
chr12:981527,12,981527,981527,981527
chr12:981700,12,981700,968660,987293
chr12:982986,12,982986,968660,994744
chr12:987160,12,987160,970600,997999
chr12:1012062,12,1012062,1010871,1012062
chr12:1019116,12,1019116,1019116,1019116
chr12:1019132,12,1019132,1019132,1019132
chr12:1019140,12,1019140,1019140,1019140
chr12:1019141,12,1019141,1019141,1019141
chr12:1025145,12,1025145,1020161,1025145
chr12:1029017,12,1029017,1028353,1042274
chr12:1059495,12,1059495,1059123,1059495
chr13:8208,13,8208,8208,8208
chr13:8262,13,8262,8262,8262
chr13:8306,13,8306,8303,8312
chr13:13991,13,13991,11305,14024
chr13:14021,13,14021,11305,14024
chr13:14024,13,14024,11305,14024
chr13:26716,13,26716,26716,26716
chr13:31587,13,31587,29394,34097
chr13:33830,13,33830,33830,33830
chr13:43096,13,43096,43096,46758
chr13:43166,13,43166,43096,46758
chr13:43354,13,43354,43096,46758
chr13:43972,13,43972,43096,46758
chr13:49851,13,49851,49851,49851
chr13:50766,13,50766,44607,50766
chr13:53770,13,53770,53770,53770
chr13:55098,13,55098,55098,65881
chr13:56990,13,56990,55098,73225
chr13:58847,13,58847,55098,73225
chr13:60008,13,60008,55098,73814
chr13:60048,13,60048,55098,75198
chr13:61764,13,61764,55098,75198
chr13:63599,13,63599,55098,75198
chr13:65230,13,65230,55098,74713
chr13:65881,13,65881,55098,75198
chr13:65927,13,65927,65927,65927
chr13:66821,13,66821,56990,75773
chr13:67103,13,67103,56990,75558
chr13:68113,13,68113,56990,75198
chr13:69500,13,69500,56990,77330
chr13:70356,13,70356,56990,77330
chr13:70380,13,70380,56990,77330
chr13:71887,13,71887,56990,80310
chr13:72027,13,72027,56990,78550
chr13:73225,13,73225,56990,81354
chr13:73814,13,73814,60008,81354
chr13:74713,13,74713,61764,81354
chr13:76087,13,76087,69500,84172
chr13:76765,13,76765,69500,84172
chr13:77330,13,77330,69500,84172
chr13:80145,13,80145,71887,91960
chr13:80160,13,80160,73225,91960
chr13:80254,13,80254,73225,89691
chr13:81047,13,81047,73225,92384
chr13:81072,13,81072,73225,92384
chr13:81354,13,81354,73225,92384
chr13:82403,13,82403,75558,92384
chr13:87424,13,87424,78550,94497
chr13:88311,13,88311,80145,94497
chr13:89247,13,89247,82403,94497
chr13:91960,13,91960,80145,97472
chr13:99275,13,99275,99275,99275
chr13:99276,13,99276,99276,99276
chr13:99287,13,99287,99287,99287
chr13:99599,13,99599,99599,99599
chr13:109242,13,109242,101281,120287
chr13:111799,13,111799,111799,111799
chr13:117501,13,117501,107506,133462
chr13:124036,13,124036,117501,138257
chr13:125833,13,125833,114474,138830
chr13:133462,13,133462,117501,138830
chr13:146107,13,146107,144518,158199
chr13:158199,13,158199,144518,164705
chr13:159382,13,159382,144518,164705
chr13:162015,13,162015,149070,164705
chr13:163509,13,163509,151409,164705
chr13:179719,13,179719,179719,179719
chr13:183474,13,183474,183474,183474
chr13:205923,13,205923,193232,205923
chr13:211631,13,211631,209723,217356
chr13:212453,13,212453,209723,217356
chr13:216599,13,216599,210558,217356
chr13:225322,13,225322,223846,228874
chr13:244183,13,244183,238236,248552
chr13:255043,13,255043,255043,255043
chr13:258020,13,258020,247407,280923
chr13:262788,13,262788,247407,283371
chr13:268101,13,268101,268101,268108
chr13:268600,13,268600,247407,283371
chr13:302918,13,302918,296799,302918
chr13:313844,13,313844,309981,319136
chr13:319136,13,319136,309981,319136
chr13:329611,13,329611,329611,333904
chr13:329923,13,329923,329611,333904
chr13:331270,13,331270,329611,333904
chr13:331334,13,331334,329611,333904
chr13:331755,13,331755,329611,333904
chr13:331971,13,331971,331971,331971
chr13:333904,13,333904,329611,338431
chr13:339328,13,339328,338431,345749
chr13:339643,13,339643,338431,345749
chr13:341722,13,341722,338431,345749
chr13:343706,13,343706,338431,345749
chr13:345749,13,345749,338431,350249
chr13:347381,13,347381,343136,352789
chr13:349796,13,349796,345749,365504
chr13:350144,13,350144,345749,365504
chr13:350249,13,350249,345749,365504
chr13:350920,13,350920,349796,363801
chr13:352789,13,352789,347381,367606
chr13:353678,13,353678,353678,353678
chr13:393315,13,393315,386654,404548
chr13:394197,13,394197,389323,398904
chr13:397928,13,397928,389323,406726
chr13:401237,13,401237,391103,406726
chr13:426219,13,426219,426219,426224
chr13:433701,13,433701,426996,444319
chr13:438478,13,438478,426996,445628
chr13:475855,13,475855,459157,483306
chr13:499228,13,499228,492500,506332
chr13:500365,13,500365,492500,509524
chr13:500701,13,500701,492500,509524
chr13:502913,13,502913,495523,509524
chr13:503653,13,503653,499228,506332
chr13:506197,13,506197,495523,511842
chr13:509480,13,509480,500062,513217
chr13:509524,13,509524,500062,513217
chr13:510249,13,510249,503363,513217
chr13:510643,13,510643,503363,513217
chr13:510968,13,510968,505070,513217
chr13:511585,13,511585,506148,514849
chr13:511660,13,511660,506148,514849
chr13:513217,13,513217,509480,527416
chr13:517233,13,517233,513217,537924
chr13:522023,13,522023,513217,538521
chr13:527416,13,527416,513217,541095
chr13:534609,13,534609,517233,542977
chr13:535701,13,535701,519684,542977
chr13:537924,13,537924,517233,549726
chr13:538631,13,538631,536190,538631
chr13:539269,13,539269,522293,552236
chr13:540307,13,540307,524777,552236
chr13:549287,13,549287,539260,556725
chr13:577143,13,577143,568827,589215
chr13:582883,13,582883,573670,589215
chr13:588570,13,588570,588570,588579
chr13:588579,13,588579,588567,588579
chr13:588618,13,588618,588618,588618
chr13:588661,13,588661,577143,589215
chr13:600549,13,600549,600543,618430
chr13:601449,13,601449,600543,618430
chr13:605897,13,605897,600543,621167
chr13:639293,13,639293,626195,654641
chr13:640192,13,640192,626195,654641
chr13:648377,13,648377,632242,661923
chr13:650533,13,650533,632242,661923
chr13:652533,13,652533,652533,652533
chr13:653186,13,653186,639293,665524
chr13:659245,13,659245,646103,665729
chr13:660071,13,660071,646103,665729
chr13:667202,13,667202,667202,667202
chr13:696701,13,696701,696701,701153
chr13:697107,13,697107,694397,701153
chr13:698642,13,698642,696701,701153
chr13:702308,13,702308,698336,714847
chr13:706506,13,706506,701153,714847
chr13:707792,13,707792,701153,714847
chr13:718591,13,718591,714847,740946
chr13:739183,13,739183,716963,743797
chr13:740880,13,740880,718591,743797
chr13:757834,13,757834,751130,770563
chr13:762630,13,762630,753081,770563
chr13:774724,13,774724,774724,774724
chr13:815501,13,815501,812150,815529
chr13:821488,13,821488,819594,830456
chr13:833534,13,833534,828799,840462
chr13:839615,13,839615,830349,849392
chr13:840462,13,840462,830456,849970
chr13:858794,13,858794,856903,860589
chr13:867636,13,867636,864754,874247
chr13:869923,13,869923,864754,877100
chr13:874266,13,874266,868856,877100
chr13:877043,13,877043,869923,896327
chr13:883627,13,883627,877043,896327
chr13:888990,13,888990,877043,902431
chr13:892136,13,892136,877043,902532
chr13:895661,13,895661,877043,902532
chr13:896327,13,896327,877043,907355
chr13:899295,13,899295,895661,910929
chr13:899344,13,899344,888463,910929
chr13:901212,13,901212,888463,912820
chr13:907355,13,907355,896327,914897
chr13:909982,13,909982,899239,914897
chr13:909989,13,909989,899239,914897
chr13:910745,13,910745,899239,914897
chr13:910929,13,910929,899239,914897
chr13:914897,13,914897,902532,914897
chr14:6912,14,6912,6906,6914
chr14:6945,14,6945,6941,6946
chr14:6946,14,6946,6941,6946
chr14:7114,14,7114,7114,7114
chr14:22803,14,22803,19935,34185
chr14:33220,14,33220,33220,33220
chr14:33230,14,33230,33230,33230
chr14:57720,14,57720,54504,61387
chr14:106872,14,106872,89377,116086
chr14:138534,14,138534,138534,138534
chr14:166587,14,166587,151127,185411
chr14:176702,14,176702,163967,187156
chr14:187156,14,187156,175164,196310
chr14:187639,14,187639,184703,194811
chr14:187740,14,187740,182297,196374
chr14:194811,14,194811,185846,196374
chr14:196374,14,196374,187740,196374
chr14:205279,14,205279,199813,220803
chr14:206830,14,206830,199813,223967
chr14:210226,14,210226,199813,225776
chr14:211354,14,211354,199813,225776
chr14:214248,14,214248,199813,225776
chr14:233872,14,233872,220803,241114
chr14:237449,14,237449,223967,244751
chr14:241114,14,241114,233872,250690
chr14:250138,14,250138,239611,257173
chr14:250455,14,250455,239611,257173
chr14:250690,14,250690,239611,257173
chr14:256840,14,256840,241965,257173
chr14:257173,14,257173,241965,257173
chr14:272462,14,272462,264064,285036
chr14:275245,14,275245,267696,288822
chr14:278085,14,278085,267696,288822
chr14:312060,14,312060,308851,327674
chr14:314885,14,314885,308851,327674
chr14:317822,14,317822,312060,331132
chr14:318991,14,318991,312060,332647
chr14:319699,14,319699,312060,334886
chr14:320771,14,320771,312060,335123
chr14:330041,14,330041,317822,340237
chr14:337016,14,337016,327569,350501
chr14:337563,14,337563,327569,350501
chr14:337792,14,337792,337016,337792
chr14:340237,14,340237,330041,351040
chr14:345215,14,345215,334886,354457
chr14:357746,14,357746,356409,364156
chr14:379436,14,379436,379436,379436
chr14:441268,14,441268,441268,441268
chr14:457485,14,457485,441787,469677
chr14:458186,14,458186,441787,472613
chr14:462234,14,462234,441787,472613
chr14:469677,14,469677,449380,472613
chr14:480472,14,480472,472613,485955
chr14:485955,14,485955,478868,485955
chr14:486552,14,486552,486552,486552
chr14:502888,14,502888,497369,504423
chr14:538257,14,538257,534351,539456
chr14:539456,14,539456,534351,539456
chr14:543122,14,543122,543122,551869
chr14:547975,14,547975,543122,558289
chr14:554919,14,554919,554919,554919
chr14:554932,14,554932,554932,554932
chr14:560773,14,560773,547829,592657
chr14:560799,14,560799,558289,593538
chr14:561322,14,561322,561322,561322
chr14:568268,14,568268,558289,598006
chr14:569854,14,569854,569854,569854
chr14:569966,14,569966,558289,598006
chr14:571979,14,571979,571968,572015
chr14:572143,14,572143,572143,572150
chr14:572217,14,572217,572217,572217
chr14:572330,14,572330,572330,572330
chr14:574170,14,574170,574015,602388
chr14:579920,14,579920,579920,579920
chr14:598714,14,598714,574170,602807
chr14:599354,14,599354,599354,599354
chr14:599892,14,599892,599886,599892
chr14:600108,14,600108,600108,600108
chr14:600908,14,600908,600908,600937
chr14:600928,14,600928,600928,600928
chr14:602099,14,602099,602099,602099
chr14:602678,14,602678,575614,613306
chr14:604387,14,604387,604387,604387
chr14:607577,14,607577,602111,639287
chr14:613306,14,613306,602396,641214
chr14:614340,14,614340,602396,641214
chr14:619117,14,619117,619117,619117
chr14:620369,14,620369,606273,645369
chr14:621027,14,621027,606273,647843
chr14:627417,14,627417,616988,639287
chr14:628840,14,628840,628840,628840
chr14:631825,14,631825,616988,641214
chr14:635910,14,635910,611236,648789
chr14:636754,14,636754,607236,648789
chr14:640932,14,640932,611236,648789
chr14:641214,14,641214,613306,648789
chr14:642445,14,642445,621027,647843
chr14:642447,14,642447,620369,648789
chr14:643876,14,643876,619153,650841
chr14:644949,14,644949,620369,650841
chr14:645369,14,645369,620369,650841
chr14:646585,14,646585,629832,650841
chr14:647843,14,647843,621027,651987
chr14:648789,14,648789,625901,650841
chr14:650841,14,650841,643364,651987
chr14:651855,14,651855,651855,651855
chr14:651964,14,651964,650841,651987
chr14:651987,14,651987,647843,651987
chr14:654230,14,654230,654230,663083
chr14:654336,14,654336,654230,663083
chr14:663083,14,663083,654230,663083
chr14:668533,14,668533,668533,674210
chr14:678924,14,678924,674210,682649
chr14:692520,14,692520,691577,692520
chr14:701530,14,701530,700405,708456
chr14:701961,14,701961,700405,708362
chr14:704255,14,704255,704255,704301
chr14:704301,14,704301,704255,704301
chr14:704486,14,704486,704486,704486
chr14:708362,14,708362,701961,711992
chr14:711992,14,711992,707555,716298
chr14:713668,14,713668,708456,719403
chr14:716675,14,716675,716055,716750
chr14:719403,14,719403,713348,721219
chr14:721219,14,721219,716055,725113
chr14:726075,14,726075,725113,735177
chr14:764782,14,764782,757948,780322
chr14:778347,14,778347,757948,780322
chr14:783923,14,783923,783914,783929
chr15:14837,15,14837,14837,14837
chr15:18025,15,18025,18025,18028
chr15:18028,15,18028,18025,18028
chr15:24669,15,24669,24669,24676
chr15:25217,15,25217,25217,25217
chr15:25250,15,25250,25250,25265
chr15:25265,15,25265,25250,25265
chr15:28873,15,28873,28873,28873
chr15:29669,15,29669,29669,29669
chr15:32395,15,32395,32395,32395
chr15:36415,15,36415,30308,41993
chr15:39199,15,39199,30790,41993
chr15:51177,15,51177,44170,59142
chr15:58935,15,58935,51177,66855
chr15:62400,15,62400,55421,72740
chr15:63056,15,63056,63056,63056
chr15:70222,15,70222,69757,72740
chr15:70998,15,70998,62400,82212
chr15:86266,15,86266,82212,96254
chr15:93845,15,93845,93845,93845
chr15:109676,15,109676,106762,134843
chr15:111081,15,111081,111081,111081
chr15:113956,15,113956,113956,116621
chr15:113958,15,113958,113956,116621
chr15:126797,15,126797,109676,136895
chr15:134750,15,134750,109676,136895
chr15:136895,15,136895,112248,143047
chr15:144887,15,144887,143047,151907
chr15:149218,15,149218,144887,159655
chr15:150503,15,150503,144887,158969
chr15:151907,15,151907,144887,160644
chr15:154160,15,154160,149218,160644
chr15:158776,15,158776,149218,160644
chr15:158961,15,158961,149218,160644
chr15:160429,15,160429,158171,160644
chr15:160644,15,160644,150771,160644
chr15:165912,15,165912,165912,179652
chr15:166369,15,166369,165912,179652
chr15:168199,15,168199,165912,181071
chr15:168558,15,168558,165912,181071
chr15:168592,15,168592,165912,181071
chr15:168689,15,168689,165912,181071
chr15:169414,15,169414,165912,181071
chr15:170347,15,170347,165912,184082
chr15:170413,15,170413,165912,184082
chr15:170682,15,170682,165912,184082
chr15:170944,15,170944,165912,184082
chr15:171150,15,171150,165912,184082
chr15:171671,15,171671,165912,184082
chr15:172074,15,172074,165912,184082
chr15:172102,15,172102,165912,184082
chr15:173340,15,173340,165912,184082
chr15:179652,15,179652,165912,185951
chr15:180876,15,180876,168199,185951
chr15:180978,15,180978,168199,185951
chr15:181071,15,181071,168199,185951
chr15:183037,15,183037,170347,185951
chr15:184074,15,184074,170682,185951
chr15:184082,15,184082,170347,185951
chr15:185252,15,185252,179652,185951
chr15:185951,15,185951,179652,188149
chr15:194895,15,194895,194895,195381
chr15:204530,15,204530,204530,204530
chr15:204722,15,204722,202330,214375
chr15:214375,15,214375,203046,218248
chr15:216278,15,216278,216278,216278
chr15:218248,15,218248,214295,220986
chr15:227300,15,227300,227300,227300
chr15:227542,15,227542,220986,233334
chr15:236985,15,236985,236985,236985
chr15:236991,15,236991,236991,236991
chr15:237009,15,237009,237009,237009
chr15:238354,15,238354,238354,238354
chr15:244594,15,244594,237260,253998
chr15:248251,15,248251,242903,255007
chr15:256619,15,256619,256619,256619
chr15:271552,15,271552,267332,274603
chr15:358094,15,358094,343921,370822
chr15:372209,15,372209,363969,382511
chr15:372714,15,372714,363969,382511
chr15:385655,15,385655,385655,385655
chr15:412551,15,412551,408490,425338
chr15:412675,15,412675,412675,412675
chr15:418066,15,418066,411919,425338
chr15:427884,15,427884,427884,427890
chr15:427887,15,427887,427884,427890
chr15:427890,15,427890,427884,427890
chr15:442681,15,442681,433993,446992
chr15:446992,15,446992,441176,453019
chr15:447362,15,447362,443566,453019
chr15:448753,15,448753,446521,453019
chr15:448815,15,448815,448815,448820
chr15:451421,15,451421,446521,453019
chr15:453019,15,453019,446521,453019
chr15:478685,15,478685,471823,479604
chr15:498195,15,498195,491077,520780
chr15:508952,15,508952,507796,510569
chr15:520780,15,520780,498195,535075
chr15:529986,15,529986,510569,542319
chr15:544846,15,544846,535075,549314
chr15:578365,15,578365,560958,583940
chr15:588953,15,588953,587077,602954
chr15:589481,15,589481,587077,602954
chr15:594819,15,594819,594819,594822
chr15:594822,15,594822,594819,594822
chr15:640881,15,640881,629119,653775
chr15:649484,15,649484,639239,656377
chr15:651364,15,651364,639862,657980
chr15:653769,15,653769,640033,660805
chr15:656377,15,656377,649242,660805
chr15:660208,15,660208,653769,660805
chr15:660805,15,660805,653769,660805
chr15:675324,15,675324,675324,675324
chr15:701781,15,701781,690141,711322
chr15:701869,15,701869,690141,711322
chr15:703636,15,703636,703622,703639
chr15:711322,15,711322,695613,711322
chr15:714897,15,714897,714897,717962
chr15:720332,15,720332,719963,720492
chr15:720492,15,720492,717962,720492
chr15:748030,15,748030,745301,760114
chr15:751857,15,751857,747552,761321
chr15:757677,15,757677,748030,766225
chr15:757952,15,757952,748030,766858
chr15:758102,15,758102,751144,763849
chr15:762569,15,762569,757677,768052
chr15:762665,15,762665,757677,768052
chr15:765854,15,765854,757677,768292
chr15:767623,15,767623,759061,768292
chr15:768281,15,768281,763531,768292
chr15:774372,15,774372,774372,785674
chr15:774673,15,774673,774372,785674
chr15:775499,15,775499,774372,785674
chr15:785050,15,785050,774372,791260
chr15:785154,15,785154,785154,785154
chr15:796798,15,796798,789434,803281
chr15:797335,15,797335,789672,803281
chr15:818536,15,818536,803281,826538
chr15:822926,15,822926,822926,822926
chr15:833802,15,833802,829621,834594
chr15:834594,15,834594,829621,834594
chr15:841040,15,841040,841040,850586
chr15:846553,15,846553,841040,864445
chr15:846837,15,846837,841040,864445
chr15:848974,15,848974,841040,867290
chr15:849407,15,849407,841040,870871
chr15:849538,15,849538,841040,867290
chr15:850586,15,850586,841040,873940
chr15:852168,15,852168,841052,876222
chr15:860696,15,860696,843952,876366
chr15:860902,15,860902,860902,860902
chr15:864150,15,864150,846356,880507
chr15:866884,15,866884,848974,880507
chr15:867290,15,867290,848974,880507
chr15:870871,15,870871,849407,880507
chr15:874597,15,874597,859618,880507
chr15:876366,15,876366,859618,880507
chr15:880049,15,880049,861655,888555
chr15:885299,15,885299,876222,906404
chr15:888555,15,888555,880049,906722
chr15:888848,15,888848,888848,888856
chr15:888854,15,888854,888854,888854
chr15:894338,15,894338,894338,894338
chr15:906473,15,906473,887134,912729
chr15:906721,15,906721,887134,912729
chr15:906722,15,906722,887134,912729
chr15:907245,15,907245,888108,912729
chr15:907643,15,907643,892522,912729
chr15:909076,15,909076,909076,909076
chr15:911748,15,911748,911748,911748
chr15:911795,15,911795,892522,923218
chr15:917889,15,917889,911587,927535
chr15:919436,15,919436,908870,927535
chr15:923218,15,923218,911795,927535
chr15:944458,15,944458,944458,944458
chr15:956308,15,956308,950568,964403
chr15:957477,15,957477,950568,964403
chr15:960845,15,960845,956308,964403
chr15:966542,15,966542,961682,966542
chr15:977029,15,977029,977029,977029
chr15:981687,15,981687,970097,986923
chr15:999455,15,999455,991809,1008599
chr15:1004274,15,1004274,1004274,1004274
chr15:1008479,15,1008479,999455,1012233
chr15:1012233,15,1012233,1008479,1018776
chr15:1012745,15,1012745,1010191,1018776
chr15:1014707,15,1014707,1010191,1018776
chr15:1015033,15,1015033,1010191,1018776
chr15:1016660,15,1016660,1010191,1022262
chr15:1018776,15,1018776,1012233,1024813
chr15:1028864,15,1028864,1022262,1036136
chr15:1039474,15,1039474,1039474,1041240
chr15:1039786,15,1039786,1039474,1041240
chr15:1041151,15,1041151,1039474,1043302
chr15:1043302,15,1043302,1041151,1045703
chr15:1044946,15,1044946,1043302,1062700
chr15:1050419,15,1050419,1044946,1071370
chr15:1067520,15,1067520,16749,1049703
chr15:1068851,15,1068851,16749,1049703
chr15:1071630,15,1071630,1071630,1071630
chr15:1074302,15,1074302,1074302,1074302
chr15:1074311,15,1074311,1074311,1074311
chr15:1075194,15,1075194,1075194,1075194
chr15:1077950,15,1077950,1077950,1077950
chr16:15039,16,15039,15039,15039
chr16:16995,16,16995,16995,16995
chr16:23447,16,23447,23447,23447
chr16:24983,16,24983,24966,24983
chr16:25159,16,25159,25159,25159
chr16:25536,16,25536,25536,25536
chr16:28409,16,28409,26510,35982
chr16:40390,16,40390,29135,46114
chr16:40490,16,40490,27710,46114
chr16:40552,16,40552,29135,46114
chr16:43052,16,43052,43046,43059
chr16:48340,16,48340,43424,56294
chr16:64109,16,64109,51066,73035
chr16:64155,16,64155,51066,73035
chr16:64363,16,64363,64363,64363
chr16:74823,16,74823,70846,78839
chr16:100561,16,100561,89859,105336
chr16:104922,16,104922,104922,104922
chr16:105267,16,105267,92791,105336
chr16:105336,16,105336,92791,105336
chr16:110992,16,110992,110992,122212
chr16:114578,16,114578,110992,122212
chr16:115153,16,115153,110992,122212
chr16:117213,16,117213,117213,117213
chr16:117985,16,117985,110992,128822
chr16:128020,16,128020,116826,129358
chr16:132456,16,132456,132456,132456
chr16:138809,16,138809,136628,149133
chr16:145806,16,145806,136628,156560
chr16:145918,16,145918,136628,156560
chr16:147108,16,147108,136628,156560
chr16:159409,16,159409,149006,168266
chr16:163733,16,163733,151512,168266
chr16:164219,16,164219,163733,164219
chr16:165813,16,165813,165813,165813
chr16:166006,16,166006,159409,168266
chr16:167913,16,167913,159409,179596
chr16:170885,16,170885,167913,182956
chr16:171534,16,171534,167913,187861
chr16:174996,16,174996,167913,191167
chr16:191167,16,191167,174996,198072
chr16:191290,16,191290,179596,198072
chr16:195879,16,195879,179596,199543
chr16:196859,16,196859,187861,210158
chr16:197237,16,197237,187861,210158
chr16:197765,16,197765,197765,197765
chr16:198072,16,198072,187861,210158
chr16:199543,16,199543,195694,212773
chr16:202983,16,202983,196859,213411
chr16:206288,16,206288,196859,213411
chr16:207364,16,207364,196859,213411
chr16:207437,16,207437,196859,213411
chr16:208852,16,208852,196859,213411
chr16:209279,16,209279,197237,213411
chr16:210158,16,210158,196859,213411
chr16:210433,16,210433,199543,213411
chr16:211386,16,211386,199543,213411
chr16:212773,16,212773,199543,213411
chr16:213411,16,213411,202983,214724
chr16:218021,16,218021,214724,225111
chr16:246835,16,246835,246835,246835
chr16:259609,16,259609,259609,259609
chr16:262948,16,262948,248105,279067
chr16:277230,16,277230,261161,293786
chr16:278068,16,278068,262948,288425
chr16:283618,16,283618,266518,297486
chr16:297486,16,297486,281799,305368
chr16:336019,16,336019,324393,338769
chr16:347675,16,347675,340393,354554
chr16:359487,16,359487,359487,359487
chr16:374664,16,374664,370944,382997
chr16:379899,16,379899,374664,397855
chr16:381324,16,381324,374664,394692
chr16:383323,16,383323,383323,383323
chr16:404629,16,404629,382997,423193
chr16:404759,16,404759,404759,404759
chr16:408849,16,408849,385700,423193
chr16:416016,16,416016,385700,423981
chr16:422802,16,422802,404629,426036
chr16:425229,16,425229,425229,425229
chr16:429882,16,429882,429194,444574
chr16:447582,16,447582,429194,454180
chr16:454180,16,454180,434375,458134
chr16:455737,16,455737,452142,458134
chr16:458134,16,458134,452142,463745
chr16:463609,16,463609,458134,468617
chr16:463745,16,463745,458134,470812
chr16:473892,16,473892,464655,481940
chr16:481940,16,481940,473892,488158
chr16:488158,16,488158,481940,494210
chr16:500581,16,500581,500581,500581
chr16:505268,16,505268,503488,516172
chr16:508190,16,508190,504270,518590
chr16:521626,16,521626,518590,526392
chr16:522075,16,522075,522075,522075
chr16:525073,16,525073,518590,526392
chr16:532338,16,532338,532338,539109
chr16:535073,16,535073,532338,544393
chr16:535809,16,535809,532338,561420
chr16:535986,16,535986,532338,564355
chr16:539109,16,539109,532338,565119
chr16:553465,16,553465,535809,574886
chr16:561420,16,561420,535809,574886
chr16:571530,16,571530,544393,587778
chr16:572250,16,572250,546787,587778
chr16:572345,16,572345,572345,572345
chr16:572464,16,572464,544393,587778
chr16:574886,16,574886,549715,590624
chr16:575622,16,575622,554350,590624
chr16:576040,16,576040,571530,591786
chr16:576347,16,576347,564355,591786
chr16:576969,16,576969,571530,591786
chr16:578941,16,578941,571530,591786
chr16:579283,16,579283,559542,591786
chr16:579790,16,579790,554350,591786
chr16:579913,16,579913,571530,591786
chr16:584269,16,584269,571530,593213
chr16:584582,16,584582,571530,593213
chr16:586856,16,586856,571530,593213
chr16:586864,16,586864,572250,593213
chr16:586960,16,586960,571530,593213
chr16:586993,16,586993,572464,593213
chr16:587395,16,587395,574886,593213
chr16:587583,16,587583,571530,593213
chr16:587661,16,587661,572250,593213
chr16:587778,16,587778,571530,593213
chr16:591536,16,591536,576040,593213
chr16:591589,16,591589,584269,593213
chr16:591766,16,591766,576040,593213
chr16:593213,16,593213,584269,593213
chr16:601071,16,601071,599525,611083
chr16:605104,16,605104,599525,611083
chr16:606419,16,606419,599525,613369
chr16:611083,16,611083,599525,622910
chr16:616806,16,616806,611083,627281
