SNP,PPI,DRUG,eQTL_gene,eQTL_gene_id,Chromosome,piQTL_peak,piQTL_left,piQTL_right,eQTL_peak,eQTL_left,eQTL_right,piQTL_EFFECTSIZE,piQTL_pvalue,piQTL_FDR,eQTL_LOD,eQTL_gene_dist,eQTL_cis,peak_distance,is_piQTL_peak_in_eQTL,is_eQTL_peak_in_piQTL,eQTL_gene_description,piQTL_locus_id,piQTL_locus_gene,piQTL_locus_description
10190,ADE17_PGM2,5-FC,CTT1,YGR088W,Chr15,171150,165912,185252,171150,169333,172102,-0.58077282,4.172007032,0.018957392,54.72529782,,False,0,True,True,"""Cytosolic catalase T; has a role in protection from oxidative damage by hydrogen peroxide""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,GTO1,YGR154C,Chr15,171150,165912,185252,171150,147687,185252,-0.58077282,4.172007032,0.018957392,8.428453313,,False,0,True,True,"""Omega-class glutathione transferase; induced under oxidative stress; putative peroxisomal localization""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,YGR201C,YGR201C,Chr15,171150,165912,185252,171150,137942,174465,-0.58077282,4.172007032,0.018957392,32.92428156,,False,0,True,True,"""Putative protein of unknown function""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,PUP2,YGR253C,Chr15,171150,165912,185252,171150,152922,735877,-0.58077282,4.172007032,0.018957392,4.151202362,,False,0,True,True,"""Alpha 5 subunit of the 20S proteasome; involved in ubiquitin-dependent catabolism; human homolog is subunit zeta""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,YOR1,YGR281W,Chr15,171150,165912,185252,171150,160980,172102,-0.58077282,4.172007032,0.018957392,18.61299218,,False,0,True,True,"""Plasma membrane ATP-binding cassette (ABC) transporter; multidrug transporter mediates export of many different organic anions including oligomycin; homolog of human cystic fibrosis transmembrane receptor (CFTR)""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,LAG1,YHL003C,Chr15,171150,165912,185252,171150,142608,189231,-0.58077282,4.172007032,0.018957392,3.415788621,,False,0,True,True,"""Ceramide synthase component; involved in synthesis of ceramide from C26(acyl)-coenzyme A and dihydrosphingosine or phytosphingosine ; functionally equivalent to Lac1p; forms ER foci upon DNA replication stress; homolog of human CERS2 ; a tumor metastasis suppressor gene whose silencing enhances invasion/metastasis of prostate cancer cells; LAG1 has a paralog ; LAC1 ; that arose from the whole genome duplication""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,YHI9,YHR029C,Chr15,171150,165912,185252,171150,137682,185252,-0.58077282,4.172007032,0.018957392,9.839706134,,False,0,True,True,"""Protein of unknown function; null mutant is defective in unfolded protein response; possibly involved in a membrane regulation metabolic pathway; member of the PhzF superfamily ; though most likely not involved in phenazine production""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,HXT5,YHR096C,Chr15,171150,165912,185252,171150,169704,171671,-0.58077282,4.172007032,0.018957392,47.85701219,,False,0,True,True,"""Hexose transporter with moderate affinity for glucose; induced in the presence of non-fermentable carbon sources ; induced by a decrease in growth rate ; contains an extended N-terminal domain relative to other HXTs; HXT5 has a paralog ; HXT3 ; that arose from the whole genome duplication""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,FMO1,YHR176W,Chr15,171150,165912,185252,171150,153180,182946,-0.58077282,4.172007032,0.018957392,12.56365734,,False,0,True,True,"""Flavin-containing monooxygenase; localized to the cytoplasmic face of the ER membrane; catalyzes oxidation of biological thiols to maintain the ER redox buffer ratio for correct folding of disulfide-bonded proteins""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,SCH9,YHR205W,Chr15,171150,165912,185252,171150,154799,189231,-0.58077282,4.172007032,0.018957392,7.128289376,,False,0,True,True,"""AGC family protein kinase; functional ortholog of mammalian S6 kinase; phosphorylated by Tor1p and required for TORC1-mediated regulation of ribosome biogenesis ; translation initiation ; and entry into G0 phase; involved in transactivation of osmostress-responsive genes; regulates G1 progression ; cAPK activity and nitrogen activation of the FGM pathway; integrates nutrient signals and stress signals from sphingolipids to regulate lifespan""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,OM45,YIL136W,Chr15,171150,165912,185252,171150,157219,174465,-0.58077282,4.172007032,0.018957392,41.32184498,,False,0,True,True,"""Mitochondrial outer membrane protein of unknown function; major constituent of the outer membrane ; extending into the intermembrane space; interacts with porin (Por1p) and with Om14p; imported via the presequence pathway involving the TOM and TIM23 complexes ; then assembled in the outer membrane by Mim1p; protein abundance increases in response to DNA replication stress""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,SLM1,YIL105C,Chr15,171150,165912,185252,171150,157219,185473,-0.58077282,4.172007032,0.018957392,10.96086833,,False,0,True,True,"""Phosphoinositide PI4,5P(2) binding protein ; forms a complex with Slm2p; acts downstream of Mss4p in a pathway regulating actin cytoskeleton organization in response to stress; TORC2 complex substrate and effector; protein abundance increases in response to DNA replication stress; SLM1 has a paralog ; SLM2 ; that arose from the whole genome duplication""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,XBP1,YIL101C,Chr15,171150,165912,185252,171150,157219,179760,-0.58077282,4.172007032,0.018957392,18.2837046,,False,0,True,True,"""Transcriptional repressor; binds promoter sequences of cyclin genes ; CYS3 ; and SMF2; not expressed during log phase of growth ; but induced by stress or starvation during mitosis ; and late in meiosis; represses 15% of all yeast genes as cells transition to quiescence; important for maintaining G1 arrest and for longevity of quiescent cells; member of Swi4p/Mbp1p family; phosphorylated by Cdc28p; relative distribution to nucleus increases upon DNA replication stress""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,CBR1,YIL043C,Chr15,171150,165912,185252,171150,139013,189231,-0.58077282,4.172007032,0.018957392,4.249639309,,False,0,True,True,"""Cytochrome b reductase and NADH-dependent reductase for Dph3p; required for diphthamide synthesis and tRNA wobble uridine modification; also detected in mitochondria; mutation in conserved NADH binding domain of the human ortholog results in type I methemoglobinemia""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,YIR016W,YIR016W,Chr15,171150,165912,185252,171150,158905,185252,-0.58077282,4.172007032,0.018957392,16.670627,,False,0,True,True,"""Putative protein of unknown function; expression directly regulated by the metabolic and meiotic transcriptional regulator Ume6p; overexpression causes a cell cycle delay or arrest; non-essential gene; YIR016W has a paralog ; YOL036W ; that arose from the whole genome duplication""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,IRC24,YIR036C,Chr15,171150,165912,185252,171150,98981,185473,-0.58077282,4.172007032,0.018957392,6.672273166,,False,0,True,True,"""Putative benzil reductase;(GFP)-fusion protein localizes to the cytoplasm and is induced by the DNA-damaging agent MMS; sequence similarity with short-chain dehydrogenase/reductases; null mutant has increased spontaneous Rad52p foci""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,PEX2,YJL210W,Chr15,171150,165912,185252,171150,160980,182946,-0.58077282,4.172007032,0.018957392,15.84092734,,False,0,True,True,"""RING-finger peroxin and E3 ubiquitin ligase; peroxisomal membrane protein with a C-terminal zinc-binding RING domain ; forms translocation subcomplex with Pex10p and Pex12p which functions in peroxisomal matrix protein import""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,MNN5,YJL186W,Chr15,171150,165912,185252,171150,165456,185793,-0.58077282,4.172007032,0.018957392,8.372467513,,False,0,True,True,"""Alpha-1,2-mannosyltransferase; responsible for addition of the second alpha-1,2-linked mannose of the branches on the mannan backbone of oligosaccharides ; localizes to an early Golgi compartment""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,SWI3,YJL176C,Chr15,171150,165912,185252,171150,157219,189231,-0.58077282,4.172007032,0.018957392,6.067672287,,False,0,True,True,"""Subunit of the SWI/SNF chromatin remodeling complex; SWI/SNF regulates transcription by remodeling chromosomes; contains SANT domain that is required for SWI/SNF assembly; is essential for displacement of histone H2A-H2B dimers during ATP-dependent remodeling; required for transcription of many genes ; including ADH1 ; ADH2 ; GAL1 ; HO ; INO1 and SUC2; relocates to the cytosol under hypoxic conditions""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,YJL163C,YJL163C,Chr15,171150,165912,185252,171150,152424,182946,-0.58077282,4.172007032,0.018957392,11.23395755,,False,0,True,True,"""Putative protein of unknown function""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,CIS3,YJL158C,Chr15,171150,165912,185252,171150,165456,174465,-0.58077282,4.172007032,0.018957392,25.94102994,,False,0,True,True,"""Mannose-containing glycoprotein constituent of the cell wall; member of the PIR (proteins with internal repeats) family""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,TOK1,YJL093C,Chr15,171150,165912,185252,171150,40593,548689,-0.58077282,4.172007032,0.018957392,3.914740372,,False,0,True,True,"""Outward-rectifier potassium channel of the plasma membrane; has two pore domains in tandem ; each of which forms a functional channel permeable to potassium; carboxy tail functions to prevent inner gate closures; target of K1 toxin""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,ZAP1,YJL056C,Chr15,171150,165912,185252,171150,139908,185793,-0.58077282,4.172007032,0.018957392,4.757900233,,False,0,True,True,"""Zinc-regulated transcription factor; binds to zinc-responsive promoters to induce transcription of certain genes in presence of zinc ; represses other genes in low zinc; regulates its own transcription; contains seven zinc-finger domains""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,YJR015W,YJR015W,Chr15,171150,165912,185252,171150,107219,189231,-0.58077282,4.172007032,0.018957392,6.766659997,,False,0,True,True,"""Putative protein of unknown function; localizes to endoplasmic reticulum and cytoplasm; null mutant exhibits abnormal lipid metabolic phenotype; predicted to encode a membrane transporter based on phylogenetic analysis; not an essential gene; YJR015W has a paralog ; SNG1 ; that arose from the whole genome duplication""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,ASH1,YKL185W,Chr15,171150,165912,185252,171150,157219,185793,-0.58077282,4.172007032,0.018957392,8.221745284,,False,0,True,True,"""Component of the Rpd3L histone deacetylase complex; zinc-finger inhibitor of HO transcription; mRNA is localized and translated in the distal tip of anaphase cells ; resulting in accumulation of Ash1p in daughter cell nuclei and inhibition of HO expression; potential Cdc28p substrate""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,GPM1,YKL152C,Chr15,171150,165912,185252,171150,163510,185793,-0.58077282,4.172007032,0.018957392,23.21074529,,False,0,True,True,"""Tetrameric phosphoglycerate mutase; mediates the conversion of 3-phosphoglycerate to 2-phosphoglycerate during glycolysis and the reverse reaction during gluconeogenesis""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,SDH1,YKL148C,Chr15,171150,165912,185252,171150,139908,180441,-0.58077282,4.172007032,0.018957392,9.926516765,,False,0,True,True,"""Flavoprotein subunit of succinate dehydrogenase; couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; FAD binding to Sdh1p is required for the assembly of the succinate dehydrogenase subunits; mutations in human ortholog SDHA are associated with Leigh syndrome and predisposition to several cancers""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,MBR1,YKL093W,Chr15,171150,165912,185252,171150,163510,172102,-0.58077282,4.172007032,0.018957392,19.4856694,,False,0,True,True,"""Protein involved in mitochondrial functions and stress response; overexpression suppresses growth defects of hap2 ; hap3 ; and hap4 mutants; MBR1 has a paralog ; ISF1 ; that arose from the whole genome duplication""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,MDH1,YKL085W,Chr15,171150,165912,185252,171150,139908,182946,-0.58077282,4.172007032,0.018957392,10.07788535,,False,0,True,True,"""Mitochondrial malate dehydrogenase; catalyzes interconversion of malate and oxaloacetate; involved in the tricarboxylic acid (TCA) cycle; phosphorylated; mutation in human homolog MDH2 causes early-onset severe encephalopathy""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,DPC7,YKL065W-A,Chr15,171150,165912,185252,171150,110791,185793,-0.58077282,4.172007032,0.018957392,8.228766078,,False,0,True,True,"""Protein of unknown function; SWAT-GFP fusion protein localizes to endoplasmic reticulum (ER) while mCherry fusion localizes to both ER and vacuole""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,BYE1,YKL005C,Chr15,171150,165912,185252,171150,139908,185252,-0.58077282,4.172007032,0.018957392,9.178877217,,False,0,True,True,"""Negative regulator of transcription elongation; contains a TFIIS-like domain that associates with chromatin and a PHD domain that interacts with H3K4me3; multicopy suppressor of temperature-sensitive ess1 mutations ; binds RNA polymerase II large subunit""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,ECM4,YKR076W,Chr15,171150,165912,185252,171150,139908,172102,-0.58077282,4.172007032,0.018957392,15.99112351,,False,0,True,True,"""S-glutathionyl-(chloro)hydroquinone reductase (GS-HQR); glutathione transferase involved in cell-surface biosynthesis and architecture; catalyzes glutathione (GSH)-dependent reduction of GS-trichloro-p-hydroquinone to trichloro-p-hydroquinone; expression upregulated upon exposure to genotoxic agents ; such as methyl methanesulfonate ; cisplatin and bleomycin; not an essential gene; similar to YGR154C; green fluorescent protein (GFP)-fusion protein localizes to cytoplasm""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,YCT1,YLL055W,Chr15,171150,165912,185252,171150,142645,182946,-0.58077282,4.172007032,0.018957392,11.31303333,,False,0,True,True,"""High-affinity cysteine-specific transporter; has similarity to the Dal5p family of transporters; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YCT1 is not an essential gene""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,POM33,YLL023C,Chr15,171150,165912,185252,171150,139908,185252,-0.58077282,4.172007032,0.018957392,14.71801402,,False,0,True,True,"""Transmembrane nucleoporin; involved in nuclear pore complex (NPC) distribution ; assembly or stabilization; highly conserved across species ; orthologous to human TMEM33 and paralogous to Per33p; protein abundance increases in response to DNA replication stress""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,SUL2,YLR092W,Chr15,171150,165912,185252,171150,143229,193911,-0.58077282,4.172007032,0.018957392,5.115537726,,False,0,True,True,"""High affinity sulfate permease; sulfate uptake is mediated by specific sulfate transporters Sul1p and Sul2p ; which control the concentration of endogenous activated sulfate intermediates""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,NHA1,YLR138W,Chr15,171150,165912,185252,171150,157219,185473,-0.58077282,4.172007032,0.018957392,9.558886106,,False,0,True,True,"""Na+/H+ antiporter; involved in sodium and potassium efflux through the plasma membrane; required for alkali cation tolerance at acidic pH""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,SLS1,YLR139C,Chr15,171150,165912,185252,171150,139908,928579,-0.58077282,4.172007032,0.018957392,3.422357177,,False,0,True,True,"""Mitochondrial membrane protein; coordinates expression of mitochondrially-encoded genes; may facilitate delivery of mRNA to membrane-bound translation machinery""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,YLR152C,YLR152C,Chr15,171150,165912,185252,171150,160403,182946,-0.58077282,4.172007032,0.018957392,19.149882,,False,0,True,True,"""Putative protein of unknown function; YLR152C is not an essential gene""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,MSS51,YLR203C,Chr15,171150,165912,185252,171150,139908,185793,-0.58077282,4.172007032,0.018957392,8.986472459,,False,0,True,True,"""Specific translational activator for the mitochondrial COX1 mRNA; loosely associated with the matrix face of the mitochondrial inner membrane; localizes to vacuole membrane in response to H2O2; influences both COX1 mRNA translation and Cox1p assembly into cytochrome c oxidase; binds to heme B ; which may be a mechanism for sensing oxygen levels in order to regulate cytochrome c oxidase biogenesis""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,CCC1,YLR220W,Chr15,171150,165912,185252,171150,157219,180441,-0.58077282,4.172007032,0.018957392,13.86885694,,False,0,True,True,"""Vacuolar Fe2+/Mn2+ transporter; suppresses respiratory deficit of yfh1 mutants ; which lack the ortholog of mammalian frataxin ; by preventing mitochondrial iron accumulation; relative distribution to the vacuole decreases upon DNA replication stress""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,RCK2,YLR248W,Chr15,171150,165912,185252,171150,139908,185252,-0.58077282,4.172007032,0.018957392,9.347643025,,False,0,True,True,"""Protein kinase involved in response to oxidative and osmotic stress; identified as suppressor of S. pombe cell cycle checkpoint mutations; similar to CaM (calmodulin) kinases; RCK2 has a paralog ; RCK1 ; that arose from the whole genome duplication""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,ACO1,YLR304C,Chr15,171150,165912,185252,171150,139013,185252,-0.58077282,4.172007032,0.018957392,9.820318921,,False,0,True,True,"""Aconitase; required for the tricarboxylic acid (TCA) cycle and also independently required for mitochondrial genome maintenance; component of the mitochondrial nucleoid; mutation leads to glutamate auxotrophy; mutation in human homolog ACO2 is associated with dominant optic nerve atrophy; human homolog ACO2 can complement yeast null mutant""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,CST9,YLR394W,Chr15,171150,165912,185252,171150,139908,185252,-0.58077282,4.172007032,0.018957392,6.828467302,,False,0,True,True,"""SUMO E3 ligase; required for synaptonemal complex formation; localizes to synapsis initiation sites on meiotic chromosomes; associates with centromeres early in meiosis ; then with chromosome axes and finally with double-strand break sites that are engaged in repair by crossovers; potential Cdc28p substrate""",YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
