SNP,SNP_marker,chr,pos,start,end
5066,chr8:194574,8,194574,194446,194658
5067,chr8:194575,8,194575,194446,194658
5068,chr8:194578,8,194578,194446,194658
5069,chr8:194584,8,194584,194446,194658
5070,chr8:194592,8,194592,194446,194658
5071,chr8:194593,8,194593,194446,194658
5072,chr8:194658,8,194658,194446,194658
5073,chr8:197262,8,197262,197262,197262
5074,chr8:197968,8,197968,197968,206590
5075,chr8:200519,8,200519,197968,206590
5076,chr8:200608,8,200608,197968,206590
5077,chr8:200617,8,200617,197968,206590
5078,chr8:202890,8,202890,197968,206590
5079,chr8:203255,8,203255,197968,206590
5080,chr8:203274,8,203274,197968,206590
5081,chr8:203496,8,203496,197968,206590
5082,chr8:203615,8,203615,197968,206590
5083,chr8:203675,8,203675,197968,206590
5084,chr8:203842,8,203842,197968,206590
5085,chr8:203888,8,203888,197968,206590
5086,chr8:204054,8,204054,197968,206590
5087,chr8:204151,8,204151,197968,206590
5088,chr8:204219,8,204219,197968,206590
5089,chr8:204645,8,204645,197968,206590
5090,chr8:204670,8,204670,197968,206590
5091,chr8:205313,8,205313,197968,206590
5092,chr8:205962,8,205962,197968,206590
5093,chr8:206151,8,206151,197968,206590
5094,chr8:206460,8,206460,197968,206590
5095,chr8:206590,8,206590,197968,206590
5096,chr8:210269,8,210269,210269,210269
5098,chr8:210535,8,210535,210535,210535
5099,chr8:212536,8,212536,212536,212536
5100,chr8:216159,8,216159,216159,216159
5101,chr8:219145,8,219145,219145,220430
5102,chr8:219477,8,219477,219145,220430
5103,chr8:220430,8,220430,219145,220430
5104,chr8:221382,8,221382,221382,221395
5105,chr8:221387,8,221387,221382,221395
5106,chr8:221395,8,221395,221382,221395
5107,chr8:223812,8,223812,223812,231269
5108,chr8:225328,8,225328,223812,231269
5109,chr8:225830,8,225830,223812,231269
5110,chr8:229142,8,229142,223812,231269
5111,chr8:230941,8,230941,223812,231269
5112,chr8:231269,8,231269,223812,231269
5113,chr8:233344,8,233344,233344,233344
5114,chr8:235793,8,235793,235793,235793
5115,chr8:237735,8,237735,237735,237735
5116,chr8:237840,8,237840,237840,237840
5117,chr8:238967,8,238967,238967,238967
5118,chr8:239187,8,239187,239187,289717
5119,chr8:240735,8,240735,239187,289717
5120,chr8:241021,8,241021,239187,289717
5121,chr8:242447,8,242447,239187,289717
5122,chr8:242816,8,242816,239187,289717
5123,chr8:244248,8,244248,239187,289717
5124,chr8:244520,8,244520,239187,289717
5125,chr8:245373,8,245373,239187,289717
5126,chr8:248246,8,248246,239187,289717
5127,chr8:249836,8,249836,239187,289717
5128,chr8:250646,8,250646,239187,289717
5129,chr8:250827,8,250827,239187,289717
5130,chr8:252848,8,252848,239187,289717
5131,chr8:252929,8,252929,239187,289717
5132,chr8:253025,8,253025,239187,289717
5133,chr8:255323,8,255323,239187,289717
5134,chr8:257550,8,257550,239187,289717
5135,chr8:259324,8,259324,239187,289717
5136,chr8:261710,8,261710,239187,289717
5137,chr8:261724,8,261724,239187,289717
5138,chr8:262618,8,262618,239187,289717
5139,chr8:263049,8,263049,239187,289717
5140,chr8:263382,8,263382,239187,289717
5141,chr8:267630,8,267630,239187,289717
5142,chr8:269682,8,269682,239187,289717
5143,chr8:272525,8,272525,239187,289717
5144,chr8:272825,8,272825,239187,289717
5145,chr8:277103,8,277103,239187,289717
5146,chr8:279899,8,279899,239187,289717
5147,chr8:282569,8,282569,239187,289717
5148,chr8:284047,8,284047,239187,289717
5149,chr8:289273,8,289273,239187,289717
5150,chr8:289717,8,289717,239187,289717
5151,chr8:291360,8,291360,291360,291363
5152,chr8:291363,8,291363,291360,291363
5153,chr8:292640,8,292640,292640,334860
5154,chr8:298467,8,298467,292640,334860
5155,chr8:298906,8,298906,292640,334860
5156,chr8:300010,8,300010,292640,334860
5157,chr8:302175,8,302175,292640,334860
5158,chr8:303954,8,303954,292640,334860
5159,chr8:312174,8,312174,292640,334860
5160,chr8:313105,8,313105,292640,334860
5161,chr8:315156,8,315156,292640,334860
5162,chr8:315211,8,315211,292640,334860
5163,chr8:317992,8,317992,292640,334860
5164,chr8:318497,8,318497,292640,334860
5165,chr8:319453,8,319453,292640,334860
5166,chr8:321066,8,321066,292640,334860
5167,chr8:321259,8,321259,292640,334860
5168,chr8:323234,8,323234,292640,334860
5169,chr8:323454,8,323454,292640,334860
5170,chr8:324043,8,324043,292640,334860
5171,chr8:327592,8,327592,292640,334860
5172,chr8:329765,8,329765,292640,334860
5173,chr8:330276,8,330276,292640,334860
5174,chr8:330629,8,330629,292640,334860
5175,chr8:334370,8,334370,292640,334860
5176,chr8:334394,8,334394,292640,334860
5177,chr8:334431,8,334431,292640,334860
5178,chr8:334619,8,334619,292640,334860
5179,chr8:334786,8,334786,292640,334860
5180,chr8:334860,8,334860,292640,334860
5181,chr8:337892,8,337892,337892,368026
5187,chr8:342706,8,342706,337892,368026
5188,chr8:343053,8,343053,337892,368026
5189,chr8:343641,8,343641,337892,368026
5190,chr8:345499,8,345499,337892,368026
5191,chr8:346432,8,346432,337892,368026
5192,chr8:347011,8,347011,337892,368026
5193,chr8:350623,8,350623,337892,368026
5194,chr8:350664,8,350664,337892,368026
5195,chr8:353097,8,353097,337892,368026
5196,chr8:359103,8,359103,337892,368026
5197,chr8:359104,8,359104,337892,368026
5198,chr8:359105,8,359105,337892,368026
5199,chr8:359203,8,359203,337892,368026
5200,chr8:359415,8,359415,337892,368026
5201,chr8:359491,8,359491,337892,368026
5202,chr8:359522,8,359522,337892,368026
5203,chr8:359637,8,359637,337892,368026
5204,chr8:359646,8,359646,337892,368026
5205,chr8:359670,8,359670,337892,368026
5206,chr8:360543,8,360543,337892,368026
5207,chr8:360784,8,360784,337892,368026
5208,chr8:360938,8,360938,337892,368026
5209,chr8:361900,8,361900,337892,368026
5210,chr8:363516,8,363516,337892,368026
5211,chr8:368023,8,368023,337892,368026
5212,chr8:368026,8,368026,337892,368026
5213,chr8:369658,8,369658,369658,375406
5214,chr8:372172,8,372172,369658,375406
5215,chr8:372393,8,372393,369658,375406
5216,chr8:373115,8,373115,369658,375406
5217,chr8:373116,8,373116,369658,375406
5218,chr8:373932,8,373932,369658,375406
5219,chr8:374064,8,374064,369658,375406
5220,chr8:374065,8,374065,369658,375406
5221,chr8:374928,8,374928,369658,375406
5222,chr8:375301,8,375301,369658,375406
5223,chr8:375406,8,375406,369658,375406
5224,chr8:375520,8,375520,375520,375520
5226,chr8:375742,8,375742,375520,375742
5227,chr8:378120,8,378120,378120,378120
5228,chr8:378565,8,378565,378565,378565
5229,chr8:379942,8,379942,379942,379942
5231,chr8:380610,8,380610,380610,385228
5232,chr8:381634,8,381634,380610,385228
5233,chr8:381783,8,381783,380610,385228
5234,chr8:382963,8,382963,380610,385228
5235,chr8:383024,8,383024,380610,385228
5236,chr8:383093,8,383093,380610,385228
5237,chr8:384503,8,384503,380610,385228
5238,chr8:384582,8,384582,380610,385228
5239,chr8:384997,8,384997,380610,385228
5240,chr8:385006,8,385006,380610,385228
5241,chr8:385186,8,385186,380610,385228
5242,chr8:385228,8,385228,380610,385228
5243,chr8:386052,8,386052,386052,386052
5244,chr8:386060,8,386060,386060,386060
5245,chr8:386061,8,386061,386061,386061
5246,chr8:386144,8,386144,386144,386883
5247,chr8:386272,8,386272,386144,386883
5248,chr8:386466,8,386466,386144,386883
5249,chr8:386616,8,386616,386144,386883
5250,chr8:386883,8,386883,386144,386883
5251,chr8:389013,8,389013,389013,389018
5252,chr8:389014,8,389014,389013,389018
5253,chr8:389018,8,389018,389013,389018
5254,chr8:389023,8,389023,389023,389023
5255,chr8:389176,8,389176,389176,389176
5256,chr8:389677,8,389677,389677,389677
5257,chr8:389922,8,389922,389922,390246
5258,chr8:389976,8,389976,389922,390246
5259,chr8:390139,8,390139,389922,390246
5260,chr8:390246,8,390246,389922,390246
5261,chr8:391951,8,391951,391951,391951
5262,chr8:391989,8,391989,391989,402964
5263,chr8:393351,8,393351,391989,402964
5264,chr8:394302,8,394302,391989,402964
5265,chr8:394731,8,394731,391989,402964
5266,chr8:395585,8,395585,391989,402964
5267,chr8:396899,8,396899,391989,402964
5268,chr8:397561,8,397561,391989,402964
5269,chr8:400443,8,400443,391989,402964
5270,chr8:400740,8,400740,391989,402964
5271,chr8:401605,8,401605,391989,402964
5272,chr8:402810,8,402810,391989,402964
5273,chr8:402964,8,402964,391989,402964
5274,chr8:406205,8,406205,406205,406205
5275,chr8:409226,8,409226,409226,420017
5276,chr8:410935,8,410935,409226,420017
5277,chr8:410984,8,410984,409226,420017
5278,chr8:411809,8,411809,409226,420017
5279,chr8:413653,8,413653,409226,420017
5280,chr8:413730,8,413730,409226,420017
5281,chr8:416391,8,416391,409226,420017
5282,chr8:417360,8,417360,409226,420017
5283,chr8:420017,8,420017,409226,420017
5284,chr8:420265,8,420265,420265,420265
5285,chr8:421095,8,421095,421095,422657
5286,chr8:422328,8,422328,421095,422657
5287,chr8:422657,8,422657,421095,422657
5288,chr8:425448,8,425448,425448,445835
5289,chr8:428829,8,428829,425448,445835
5290,chr8:429990,8,429990,425448,445835
5291,chr8:430320,8,430320,425448,445835
5292,chr8:430488,8,430488,425448,445835
5293,chr8:432524,8,432524,425448,445835
5294,chr8:433117,8,433117,425448,445835
5295,chr8:433370,8,433370,425448,445835
5296,chr8:433529,8,433529,425448,445835
5297,chr8:433706,8,433706,425448,445835
5298,chr8:437059,8,437059,425448,445835
5299,chr8:440200,8,440200,425448,445835
5300,chr8:441024,8,441024,425448,445835
5301,chr8:441527,8,441527,425448,445835
5302,chr8:442870,8,442870,425448,445835
5303,chr8:443100,8,443100,425448,445835
5304,chr8:445658,8,445658,425448,445835
5305,chr8:445835,8,445835,425448,445835
5306,chr8:447682,8,447682,447682,447682
5307,chr8:448047,8,448047,448047,449957
5308,chr8:449957,8,449957,448047,449957
5309,chr8:452309,8,452309,452309,452328
5310,chr8:452311,8,452311,452309,452328
5311,chr8:452328,8,452328,452309,452328
5312,chr8:453479,8,453479,453479,453534
5313,chr8:453534,8,453534,453479,453534
5314,chr8:453634,8,453634,453634,453634
5316,chr8:455745,8,455745,455745,461438
5317,chr8:455783,8,455783,455745,461438
5318,chr8:455785,8,455785,455745,461438
5319,chr8:455796,8,455796,455745,461438
5320,chr8:455983,8,455983,455745,461438
5321,chr8:458155,8,458155,455745,461438
5322,chr8:458435,8,458435,455745,461438
5323,chr8:459723,8,459723,455745,461438
5324,chr8:460316,8,460316,455745,461438
5325,chr8:461438,8,461438,455745,461438
5326,chr8:461748,8,461748,461748,461748
5327,chr8:463767,8,463767,463767,463767
5328,chr8:464932,8,464932,464932,464932
5329,chr8:465075,8,465075,465075,465742
5330,chr8:465091,8,465091,465075,465742
5331,chr8:465663,8,465663,465075,465742
5332,chr8:465742,8,465742,465075,465742
5333,chr8:466475,8,466475,466475,474485
5334,chr8:466499,8,466499,466475,474485
5335,chr8:469153,8,469153,466475,474485
5336,chr8:469233,8,469233,466475,474485
5337,chr8:469571,8,469571,466475,474485
5338,chr8:474449,8,474449,466475,474485
5339,chr8:474485,8,474485,466475,474485
5340,chr8:474521,8,474521,474521,474628
5341,chr8:474579,8,474579,474521,474628
5342,chr8:474628,8,474628,474521,474628
5343,chr8:475005,8,475005,475005,475005
5344,chr8:475549,8,475549,475549,475549
5345,chr8:475895,8,475895,475895,481335
5346,chr8:477804,8,477804,475895,481335
5347,chr8:479207,8,479207,475895,481335
5348,chr8:479718,8,479718,475895,481335
5349,chr8:481335,8,481335,475895,481335
5350,chr8:484694,8,484694,484694,509537
5351,chr8:485969,8,485969,484694,509537
5352,chr8:485972,8,485972,484694,509537
5353,chr8:488371,8,488371,484694,509537
5354,chr8:488714,8,488714,484694,509537
5355,chr8:490346,8,490346,484694,509537
5356,chr8:490813,8,490813,484694,509537
5357,chr8:490841,8,490841,484694,509537
5358,chr8:491020,8,491020,484694,509537
5359,chr8:491126,8,491126,484694,509537
5360,chr8:491330,8,491330,484694,509537
5361,chr8:492314,8,492314,484694,509537
5362,chr8:497405,8,497405,484694,509537
5363,chr8:500907,8,500907,484694,509537
5364,chr8:500928,8,500928,484694,509537
5365,chr8:500941,8,500941,484694,509537
5366,chr8:501189,8,501189,484694,509537
5367,chr8:501390,8,501390,484694,509537
5368,chr8:502369,8,502369,484694,509537
5369,chr8:502447,8,502447,484694,509537
5370,chr8:502641,8,502641,484694,509537
5371,chr8:505913,8,505913,484694,509537
5372,chr8:507125,8,507125,484694,509537
5373,chr8:507195,8,507195,484694,509537
5374,chr8:509478,8,509478,484694,509537
5375,chr8:509537,8,509537,484694,509537
5376,chr8:517167,8,517167,517167,517642
5377,chr8:517642,8,517642,517167,517642
5378,chr8:518737,8,518737,518737,518737
5379,chr8:519219,8,519219,519219,520123
5380,chr8:519377,8,519377,519219,520123
5381,chr8:519391,8,519391,519219,520123
5382,chr8:519609,8,519609,519219,520123
5383,chr8:520123,8,520123,519219,520123
5384,chr8:520381,8,520381,520381,520381
5385,chr8:521047,8,521047,521047,525401
5386,chr8:522590,8,522590,521047,525401
5387,chr8:522597,8,522597,521047,525401
5388,chr8:522681,8,522681,521047,525401
5389,chr8:522950,8,522950,521047,525401
5390,chr8:523118,8,523118,521047,525401
5391,chr8:523239,8,523239,521047,525401
5392,chr8:523298,8,523298,521047,525401
5393,chr8:523356,8,523356,521047,525401
5394,chr8:523454,8,523454,521047,525401
5395,chr8:523510,8,523510,521047,525401
5396,chr8:523907,8,523907,521047,525401
5397,chr8:524455,8,524455,521047,525401
5398,chr8:525036,8,525036,521047,525401
5399,chr8:525056,8,525056,521047,525401
5400,chr8:525297,8,525297,521047,525401
5401,chr8:525401,8,525401,521047,525401
5402,chr8:525441,8,525441,525441,525442
5403,chr8:525442,8,525442,525441,525442
5404,chr8:525446,8,525446,525446,525446
5405,chr8:525451,8,525451,525451,525454
5406,chr8:525454,8,525454,525451,525454
5407,chr8:525803,8,525803,525803,525803
5408,chr8:525866,8,525866,525866,525866
5409,chr8:526127,8,526127,526127,528155
5410,chr8:526188,8,526188,526127,528155
5411,chr8:528155,8,528155,526127,528155
5412,chr8:529025,8,529025,529025,529350
5413,chr8:529350,8,529350,529025,529350
5414,chr8:530211,8,530211,530211,530211
5415,chr8:531108,8,531108,531108,531108
5416,chr8:541428,8,541428,541428,541428
5417,chr8:553590,8,553590,553590,553590
5418,chr8:553978,8,553978,553978,553996
5419,chr8:553996,8,553996,553978,553996
5420,chr8:554022,8,554022,554022,554022
5421,chr8:554028,8,554028,554028,554028
5422,chr8:554135,8,554135,554135,554151
5423,chr8:554142,8,554142,554135,554151
5424,chr8:554143,8,554143,554135,554151
5425,chr8:554151,8,554151,554135,554151
5426,chr8:554202,8,554202,554202,554202
5427,chr8:556136,8,556136,556136,556136
5428,chr8:556148,8,556148,556148,556148
5429,chr8:556173,8,556173,556173,556173
5431,chr8:556175,8,556175,556175,556175
5432,chr8:556318,8,556318,556318,556318
5433,chr8:556476,8,556476,556476,556515
5434,chr8:556515,8,556515,556476,556515
5435,chr9:19515,9,19515,19515,19515
5436,chr9:19625,9,19625,19625,20087
5437,chr9:19763,9,19763,19625,20087
5438,chr9:20087,9,20087,19625,20087
5439,chr9:20731,9,20731,20731,20738
5440,chr9:20738,9,20738,20731,20738
5441,chr9:25061,9,25061,25061,27016
5442,chr9:26439,9,26439,25061,27016
5443,chr9:27016,9,27016,25061,27016
5444,chr9:27196,9,27196,27196,27196
5445,chr9:27399,9,27399,27399,36687
5446,chr9:27401,9,27401,27399,36687
5447,chr9:32320,9,32320,27399,36687
5448,chr9:32732,9,32732,27399,36687
5449,chr9:33187,9,33187,27399,36687
5450,chr9:34142,9,34142,27399,36687
5451,chr9:34160,9,34160,27399,36687
5452,chr9:34596,9,34596,27399,36687
5453,chr9:35132,9,35132,27399,36687
5454,chr9:35156,9,35156,27399,36687
5455,chr9:35364,9,35364,27399,36687
5456,chr9:35938,9,35938,27399,36687
5457,chr9:36116,9,36116,27399,36687
5458,chr9:36369,9,36369,27399,36687
5459,chr9:36687,9,36687,27399,36687
5460,chr9:37201,9,37201,37201,37201
5461,chr9:37379,9,37379,37379,49801
5462,chr9:37777,9,37777,37379,49801
5463,chr9:37779,9,37779,37379,49801
5464,chr9:39887,9,39887,37379,49801
5465,chr9:41668,9,41668,37379,49801
5466,chr9:42163,9,42163,37379,49801
5467,chr9:44433,9,44433,37379,49801
5468,chr9:45103,9,45103,37379,49801
5469,chr9:46709,9,46709,37379,49801
5470,chr9:49364,9,49364,37379,49801
5471,chr9:49801,9,49801,37379,49801
5472,chr9:51500,9,51500,51500,51605
5473,chr9:51605,9,51605,51500,51605
5474,chr9:57000,9,57000,57000,69330
5475,chr9:57578,9,57578,57000,69330
5476,chr9:58928,9,58928,57000,69330
5477,chr9:60132,9,60132,57000,69330
5478,chr9:62935,9,62935,57000,69330
5479,chr9:64645,9,64645,57000,69330
5480,chr9:66985,9,66985,57000,69330
5481,chr9:67582,9,67582,57000,69330
5482,chr9:68365,9,68365,57000,69330
5483,chr9:68615,9,68615,57000,69330
5484,chr9:69330,9,69330,57000,69330
5485,chr9:69636,9,69636,69636,69636
5486,chr9:69689,9,69689,69689,69689
5487,chr9:69699,9,69699,69699,69699
5488,chr9:69704,9,69704,69704,69704
5489,chr9:69730,9,69730,69730,94251
5490,chr9:69757,9,69757,69730,94251
5491,chr9:69815,9,69815,69730,94251
5492,chr9:69835,9,69835,69730,94251
5493,chr9:69890,9,69890,69730,94251
5494,chr9:69958,9,69958,69730,94251
5495,chr9:70073,9,70073,69730,94251
5496,chr9:70145,9,70145,69730,94251
5497,chr9:70296,9,70296,69730,94251
5498,chr9:70443,9,70443,69730,94251
5499,chr9:70461,9,70461,69730,94251
5500,chr9:70505,9,70505,69730,94251
5501,chr9:70537,9,70537,69730,94251
5502,chr9:70556,9,70556,69730,94251
5503,chr9:70698,9,70698,69730,94251
5504,chr9:70904,9,70904,69730,94251
5505,chr9:70962,9,70962,69730,94251
5506,chr9:71094,9,71094,69730,94251
5507,chr9:71189,9,71189,69730,94251
5508,chr9:71236,9,71236,69730,94251
5509,chr9:71237,9,71237,69730,94251
5510,chr9:71252,9,71252,69730,94251
5511,chr9:71366,9,71366,69730,94251
5512,chr9:71501,9,71501,69730,94251
5513,chr9:71654,9,71654,69730,94251
5514,chr9:71693,9,71693,69730,94251
5515,chr9:71795,9,71795,69730,94251
5516,chr9:71830,9,71830,69730,94251
5517,chr9:72015,9,72015,69730,94251
5518,chr9:72016,9,72016,69730,94251
5519,chr9:72065,9,72065,69730,94251
5520,chr9:72072,9,72072,69730,94251
5521,chr9:72176,9,72176,69730,94251
5522,chr9:72564,9,72564,69730,94251
5523,chr9:72570,9,72570,69730,94251
5524,chr9:72581,9,72581,69730,94251
5525,chr9:72621,9,72621,69730,94251
5526,chr9:72672,9,72672,69730,94251
5527,chr9:72684,9,72684,69730,94251
5528,chr9:72697,9,72697,69730,94251
5529,chr9:72757,9,72757,69730,94251
5530,chr9:72784,9,72784,69730,94251
5531,chr9:72971,9,72971,69730,94251
5532,chr9:72998,9,72998,69730,94251
5533,chr9:73076,9,73076,69730,94251
5534,chr9:73100,9,73100,69730,94251
5535,chr9:73117,9,73117,69730,94251
5536,chr9:73178,9,73178,69730,94251
5537,chr9:73950,9,73950,69730,94251
5538,chr9:76394,9,76394,69730,94251
5539,chr9:76441,9,76441,69730,94251
5540,chr9:77957,9,77957,69730,94251
5541,chr9:84696,9,84696,69730,94251
5542,chr9:84804,9,84804,69730,94251
5543,chr9:84986,9,84986,69730,94251
5544,chr9:85177,9,85177,69730,94251
5545,chr9:85300,9,85300,69730,94251
5546,chr9:86294,9,86294,69730,94251
5547,chr9:86720,9,86720,69730,94251
5548,chr9:88210,9,88210,69730,94251
5549,chr9:89608,9,89608,69730,94251
5550,chr9:91111,9,91111,69730,94251
5552,chr9:97282,9,97282,97282,105244
5553,chr9:98767,9,98767,97282,105244
5554,chr9:98955,9,98955,97282,105244
5555,chr9:99321,9,99321,97282,105244
5556,chr9:103774,9,103774,97282,105244
5557,chr9:104962,9,104962,97282,105244
5558,chr9:105244,9,105244,97282,105244
5559,chr9:105326,9,105326,105326,105420
5561,chr9:105335,9,105335,105326,105420
5562,chr9:105352,9,105352,105326,105420
5563,chr9:105355,9,105355,105326,105420
5564,chr9:105358,9,105358,105326,105420
5565,chr9:105420,9,105420,105326,105420
5566,chr9:105901,9,105901,105901,127913
5567,chr9:106017,9,106017,105901,127913
5568,chr9:108120,9,108120,105901,127913
5569,chr9:108375,9,108375,105901,127913
5570,chr9:111569,9,111569,105901,127913
5571,chr9:112032,9,112032,105901,127913
5572,chr9:112614,9,112614,105901,127913
5573,chr9:114834,9,114834,105901,127913
5574,chr9:115517,9,115517,105901,127913
5575,chr9:115779,9,115779,105901,127913
5576,chr9:115941,9,115941,105901,127913
5577,chr9:116282,9,116282,105901,127913
5578,chr9:116618,9,116618,105901,127913
5579,chr9:117736,9,117736,105901,127913
5580,chr9:122617,9,122617,105901,127913
5581,chr9:125289,9,125289,105901,127913
5582,chr9:126263,9,126263,105901,127913
5583,chr9:126375,9,126375,105901,127913
5584,chr9:126580,9,126580,105901,127913
5585,chr9:127022,9,127022,105901,127913
5586,chr9:127496,9,127496,105901,127913
5587,chr9:127913,9,127913,105901,127913
5588,chr9:128717,9,128717,128717,144955
5589,chr9:128727,9,128727,128717,144955
5590,chr9:128730,9,128730,128717,144955
5591,chr9:129137,9,129137,128717,144955
5592,chr9:131829,9,131829,128717,144955
5593,chr9:132718,9,132718,128717,144955
5594,chr9:136028,9,136028,128717,144955
5595,chr9:136044,9,136044,128717,144955
5596,chr9:136100,9,136100,128717,144955
5597,chr9:136134,9,136134,128717,144955
5598,chr9:136172,9,136172,128717,144955
5599,chr9:136210,9,136210,128717,144955
5600,chr9:136215,9,136215,128717,144955
5601,chr9:136219,9,136219,128717,144955
5602,chr9:136423,9,136423,128717,144955
5603,chr9:136527,9,136527,128717,144955
5604,chr9:136579,9,136579,128717,144955
5605,chr9:136584,9,136584,128717,144955
5606,chr9:136594,9,136594,128717,144955
5607,chr9:136619,9,136619,128717,144955
5608,chr9:137267,9,137267,128717,144955
5609,chr9:138029,9,138029,128717,144955
5610,chr9:138636,9,138636,128717,144955
5611,chr9:138792,9,138792,128717,144955
5612,chr9:139216,9,139216,128717,144955
5613,chr9:139266,9,139266,128717,144955
5614,chr9:139442,9,139442,128717,144955
5615,chr9:142542,9,142542,128717,144955
5616,chr9:144386,9,144386,128717,144955
5617,chr9:144699,9,144699,128717,144955
5618,chr9:144955,9,144955,128717,144955
5619,chr9:146913,9,146913,146913,146913
5620,chr9:146928,9,146928,146928,146928
5621,chr9:150327,9,150327,150327,161933
5622,chr9:150475,9,150475,150327,161933
5623,chr9:151474,9,151474,150327,161933
5624,chr9:154510,9,154510,150327,161933
5625,chr9:154735,9,154735,150327,161933
5626,chr9:154780,9,154780,150327,161933
5627,chr9:155581,9,155581,150327,161933
5628,chr9:158904,9,158904,150327,161933
5629,chr9:161738,9,161738,150327,161933
5630,chr9:161933,9,161933,150327,161933
5631,chr9:163075,9,163075,163075,169345
5632,chr9:163161,9,163161,163075,169345
5633,chr9:163793,9,163793,163075,169345
5634,chr9:163812,9,163812,163075,169345
5635,chr9:166532,9,166532,163075,169345
5636,chr9:169345,9,169345,163075,169345
5637,chr9:169787,9,169787,169787,169787
5638,chr9:169788,9,169788,169788,169788
5640,chr9:171609,9,171609,171609,176841
5641,chr9:174307,9,174307,171609,176841
5642,chr9:175368,9,175368,171609,176841
5643,chr9:175543,9,175543,171609,176841
5644,chr9:176534,9,176534,171609,176841
5645,chr9:176600,9,176600,171609,176841
5646,chr9:176841,9,176841,171609,176841
5647,chr9:177464,9,177464,177464,177464
5648,chr9:177598,9,177598,177598,178365
5649,chr9:177790,9,177790,177598,178365
5650,chr9:178365,9,178365,177598,178365
5651,chr9:179719,9,179719,179719,179719
5652,chr9:180087,9,180087,180087,180379
5653,chr9:180128,9,180128,180087,180379
5654,chr9:180379,9,180379,180087,180379
5655,chr9:183268,9,183268,183268,183268
5656,chr9:183658,9,183658,183658,193013
5657,chr9:187970,9,187970,183658,193013
5658,chr9:189329,9,189329,183658,193013
5659,chr9:189688,9,189688,183658,193013
5660,chr9:190020,9,190020,183658,193013
5661,chr9:193013,9,193013,183658,193013
5662,chr9:195445,9,195445,195445,196154
5663,chr9:195510,9,195510,195445,196154
5664,chr9:196154,9,196154,195445,196154
5665,chr9:196626,9,196626,196626,196626
5666,chr9:197752,9,197752,197752,198256
5667,chr9:197820,9,197820,197752,198256
5668,chr9:198256,9,198256,197752,198256
5670,chr9:198339,9,198339,198339,204151
5671,chr9:198850,9,198850,198339,204151
5672,chr9:199162,9,199162,198339,204151
5673,chr9:199377,9,199377,198339,204151
5674,chr9:200074,9,200074,198339,204151
5675,chr9:200287,9,200287,198339,204151
5676,chr9:201408,9,201408,198339,204151
5677,chr9:201606,9,201606,198339,204151
5678,chr9:204151,9,204151,198339,204151
5679,chr9:205209,9,205209,205209,205209
5680,chr9:210740,9,210740,210740,240673
5681,chr9:210783,9,210783,210740,240673
5682,chr9:211109,9,211109,210740,240673
5683,chr9:211688,9,211688,210740,240673
5684,chr9:213938,9,213938,210740,240673
5685,chr9:215328,9,215328,210740,240673
5686,chr9:215997,9,215997,210740,240673
5687,chr9:216548,9,216548,210740,240673
5688,chr9:219192,9,219192,210740,240673
5689,chr9:222260,9,222260,210740,240673
5690,chr9:222580,9,222580,210740,240673
5691,chr9:222583,9,222583,210740,240673
5692,chr9:225578,9,225578,210740,240673
5693,chr9:226182,9,226182,210740,240673
5694,chr9:226305,9,226305,210740,240673
5695,chr9:231496,9,231496,210740,240673
5696,chr9:232338,9,232338,210740,240673
5697,chr9:232470,9,232470,210740,240673
5698,chr9:232692,9,232692,210740,240673
5699,chr9:236476,9,236476,210740,240673
5700,chr9:239129,9,239129,210740,240673
5701,chr9:240673,9,240673,210740,240673
5702,chr9:241200,9,241200,241200,241201
5703,chr9:241201,9,241201,241200,241201
5704,chr9:242937,9,242937,242937,243866
5705,chr9:243115,9,243115,242937,243866
5706,chr9:243230,9,243230,242937,243866
5707,chr9:243307,9,243307,242937,243866
5708,chr9:243521,9,243521,242937,243866
5709,chr9:243529,9,243529,242937,243866
5710,chr9:243574,9,243574,242937,243866
5711,chr9:243694,9,243694,242937,243866
5712,chr9:243723,9,243723,242937,243866
5713,chr9:243786,9,243786,242937,243866
5714,chr9:243799,9,243799,242937,243866
5715,chr9:243866,9,243866,242937,243866
5716,chr9:243951,9,243951,243951,243951
5717,chr9:244149,9,244149,244149,245890
5718,chr9:244280,9,244280,244149,245890
5719,chr9:244304,9,244304,244149,245890
5720,chr9:244502,9,244502,244149,245890
5721,chr9:244863,9,244863,244149,245890
5722,chr9:244901,9,244901,244149,245890
5723,chr9:244951,9,244951,244149,245890
5724,chr9:245431,9,245431,244149,245890
5725,chr9:245886,9,245886,244149,245890
5726,chr9:245890,9,245890,244149,245890
5727,chr9:247491,9,247491,247491,247495
5728,chr9:247492,9,247492,247491,247495
5729,chr9:247495,9,247495,247491,247495
5730,chr9:247527,9,247527,247527,247527
5731,chr9:249562,9,249562,249562,254003
5732,chr9:249625,9,249625,249562,254003
5733,chr9:249795,9,249795,249562,254003
5734,chr9:250484,9,250484,249562,254003
5735,chr9:250581,9,250581,249562,254003
5736,chr9:251030,9,251030,249562,254003
5737,chr9:252109,9,252109,249562,254003
5738,chr9:252323,9,252323,249562,254003
5739,chr9:253139,9,253139,249562,254003
5740,chr9:253318,9,253318,249562,254003
5741,chr9:254003,9,254003,249562,254003
5742,chr9:254025,9,254025,254025,257350
5743,chr9:254027,9,254027,254025,257350
5744,chr9:254091,9,254091,254025,257350
