sid_index,SNP,Chr,GenDist,ChrPos,PValue,SnpWeight,SnpWeightSE,EffectSize,SnpFractVarExpl,Mixing,Nullh2,Pheno,PhenoCount,1,2,unique,Pheno_chr,Pheno_pos,Pheno_pos_end,pos_add_p,pos_add_s,pos_cum_pheno,pos_cum_snp,pos_to_trait,type,ld_range,ld_mask
5116,rs_chromosome16_596797,16,,596797,4.00426821096633e-06,-0.583347805796891,0.124955906176529,0.0781427270501709,0.214248634842757,0,0.643791500618556,YGR254W,101,YGR254W,Prot,16_596797_YGR254W,7,1000927,1002240,3734736,11110207,4735663,11707004,0,TRANS,,
5868,rs_chromosome11_617158,11,,617158,2.16466577618447e-06,0.290869024330989,0.0606052897398499,0.0678273285193476,0.219972224448457,0,0.456334970859771,YGR264C,101,YGR264C,Prot,11_617158_YGR264C,7,1019598,1021853,3734736,6570814,4754334,7187972,0,TRANS,,
8474,rs_chromosome7_974397,7,,974397,3.18675145777037e-06,0.225610800798177,0.0478251810687546,0.00936788905898137,0.216391605976406,0,0.164587603666991,YGR267C,101,YGR267C,Prot,7_974397_YGR267C,7,1025004,1025735,3734736,3734736,4759740,4709133,50607,TRANS,,
312,rs_chromosome1_52733,1,,52733,3.26816475844104e-08,-0.476487448103296,0.0847226061630983,0.221769513215458,0.255474079741811,0,0.553424925361057,YGR279C,101,YGR279C,Prot,1_52733_YGR279C,7,1048798,1049958,3734736,0,4783534,52733,0,TRANS,,
3160,rs_chromosome4_386845,4,,386845,3.32596336734355e-07,-0.236718800568685,0.0456883344952638,0.0116208653283767,0.236525068749117,0,0.554191509405511,YGR279C,101,YGR279C,Prot,4_386845_YGR279C,7,1048798,1049958,3734736,1356984,4783534,1743829,0,TRANS,,
9094,rs_chromosome7_1050159,7,,1050159,2.62206808713943e-08,-0.292284064482174,0.0515978311297818,0.0630184833406,0.257195442705052,0,0.548601996897141,YGR279C,101,YGR279C,Prot,7_1050159_YGR279C,7,1048798,1049958,3734736,3734736,4783534,4784895,-201,CIS,1050159|1050164,
9095,rs_chromosome7_1050164,7,,1050164,2.62206808713943e-08,-0.292284064482174,0.0515978311297818,0.0630184833406,0.257195442705052,0,0.548601996897141,YGR279C,101,YGR279C,Prot,7_1050164_YGR279C,7,1048798,1049958,3734736,3734736,4783534,4784900,-206,CIS,1050159|1050164,
3069,rs_chromosome8_354752,8,,354752,3.62709605019068e-06,-0.227984542623027,0.0486138964184624,0.0125947079972734,0.215179671489993,0,0.296924069042953,YHL034C,101,YHL034C,Prot,8_354752_YHL034C,8,33193,34077,4825327,4825327,4858520,5180079,-320675,TRANS,,
651,rs_chromosome7_68133,7,,68133,2.82543929019941e-07,0.266694886673143,0.0511565680531878,0.0322185991988408,0.237909564303786,0,0.10590755353327,YHR024C,101,YHR024C,Prot,7_68133_YHR024C,8,157744,159192,4825327,3734736,4983071,3802869,0,TRANS,,
5319,rs_chromosome13_678753,13,,678753,2.92356009842993e-07,0.266257264815584,0.0511384859579875,0.0193560557409013,0.237620472221139,0,0.107859507047662,YHR024C,101,YHR024C,Prot,13_678753_YHR024C,8,157744,159192,4825327,8312001,4983071,8990754,0,TRANS,,
6274,rs_chromosome15_668741,15,,668741,2.46094611005384e-06,0.230022817458795,0.0481992430529794,0.0117736549192765,0.218791184557261,0,0.106055519398054,YHR024C,101,YHR024C,Prot,15_668741_YHR024C,8,157744,159192,4825327,10019344,4983071,10688085,0,TRANS,,
346,rs_chromosome10_64900,10,,64900,1.89242020956498e-07,0.412901512622721,0.0780294579826794,0.0443769774857096,0.241276391659003,0,0.449517061543477,YHR025W,101,YHR025W,Prot,10_64900_YHR025W,8,159438,160511,4825327,5825553,4984765,5890453,0,TRANS,,
4518,rs_chromosome4_539207,4,,539207,4.27320003157309e-06,0.249159224330461,0.0535318640469521,0.0505920826831464,0.213634639373279,0,0.445038185379995,YHR037W,101,YHR037W,Prot,4_539207_YHR037W,8,181977,183704,4825327,1356984,5007304,1896191,0,TRANS,,
2619,rs_chromosome13_335870,13,,335870,1.554308101491e-06,-0.351456853560337,0.0721868219393961,0.106925626584172,0.222992128805595,0,0.182505753267048,YHR039C-A,101,YHR039C-A,Prot,13_335870_YHR039C-A,8,187173,187679,4825327,8312001,5012500,8647871,0,TRANS,,
12051,rs_chromosome4_1461391,4,,1461391,2.53901868982595e-06,-0.434858495004776,0.0912471145346359,0.0870730881895055,0.218502651447737,0,0.636008182919759,YHR051W,101,YHR051W,Prot,4_1461391_YHR051W,8,209705,210151,4825327,1356984,5035032,2818375,0,TRANS,,
6216,rs_chromosome12_736058,12,,736058,4.33351887484927e-06,0.37977078236916,0.08164687230932,0.082537243637734,0.213502003505872,0,0.331743960096323,YHR063C,101,YHR063C,Prot,12_736058_YHR063C,8,224030,225169,4825327,7234103,5049357,7970161,0,TRANS,,
52,rs_chromosome14_18858,14,,18858,3.54579340572509e-06,-0.360633194133407,0.076819350192156,0.0305370816007076,0.215392450269507,0,0.619115488765594,YHR087W,101,YHR087W,Prot,14_18858_YHR087W,8,280820,281155,4825327,9235803,5106147,9254661,0,TRANS,,
5069,rs_chromosome4_600833,4,,600833,4.14747385640777e-06,0.230450434151527,0.049443811715653,0.0139615950060855,0.213916946024827,0,0.321223918975957,YHR107C,101,YHR107C,Prot,4_600833_YHR107C,8,326813,328036,4825327,1356984,5152140,1957817,0,TRANS,,
8509,rs_chromosome12_974574,12,,974574,5.92790897758249e-07,-0.278294672542403,0.0549346420911056,0.0555687974752509,0.231549262646857,0,0.338920118581695,YHR107C,101,YHR107C,Prot,12_974574_YHR107C,8,326813,328036,4825327,7234103,5152140,8208677,0,TRANS,,
6615,rs_chromosome15_702790,15,,702790,7.0691620868868e-07,0.248890039881082,0.0494773830950259,0.0152405470692856,0.230010923243387,0,0.325153545710076,YHR107C,101,YHR107C,Prot,15_702790_YHR107C,8,326813,328036,4825327,10019344,5152140,10722134,0,TRANS,,
5789,rs_chromosome12_685997,12,,685997,3.32505288722509e-06,0.421667180930761,0.089557758800609,0.0709719837075591,0.215994571176228,0,0.259991548926286,YHR108W,101,YHR108W,Prot,12_685997_YHR108W,8,328303,330060,4825327,7234103,5153630,7920100,0,TRANS,685957|687647,
2445,rs_chromosome7_252721,7,,252721,2.00846472350659e-06,0.192844329357458,0.0400495411242492,0.0080469832099161,0.220658769308611,0,0.744978887853382,YHR128W,101,YHR128W,Prot,7_252721_YHR128W,8,362115,362765,4825327,3734736,5187442,3987457,0,TRANS,,
6680,rs_chromosome7_771068,7,,771068,1.28900775010802e-07,0.389182688587484,0.0725309833072986,0.139439366375799,0.244455894168228,0,0.744978887853382,YHR128W,101,YHR128W,Prot,7_771068_YHR128W,8,362115,362765,4825327,3734736,5187442,4505804,0,TRANS,,
757,rs_chromosome14_87321,14,,87321,1.00863671601346e-06,0.432376409816921,0.0872080742937638,0.179836301517244,0.226872308429409,0,0.748381865311292,YHR128W,101,YHR128W,Prot,14_87321_YHR128W,8,362115,362765,4825327,9235803,5187442,9323124,0,TRANS,,
6994,rs_chromosome15_757952,15,,757952,5.55392254075834e-07,-0.285103204905001,0.0561334397704143,0.0619718582288809,0.232115935488589,0,0.748286970111278,YHR128W,101,YHR128W,Prot,15_757952_YHR128W,8,362115,362765,4825327,10019344,5187442,10777296,0,TRANS,,
6996,rs_chromosome15_758119,15,,758119,2.57524949136518e-08,-0.303231686268411,0.0534992077489095,0.0503441209064149,0.257335692714047,0,0.748286970111278,YHR128W,101,YHR128W,Prot,15_758119_YHR128W,8,362115,362765,4825327,10019344,5187442,10777463,0,TRANS,,
1527,rs_chromosome16_171630,16,,171630,7.79785325097157e-06,0.244097061406788,0.0539683084367711,0.0452571583179543,0.207865950000806,0,0.752788692092124,YHR128W,101,YHR128W,Prot,16_171630_YHR128W,8,362115,362765,4825327,11110207,5187442,11281837,0,TRANS,171630|171671,
1528,rs_chromosome16_171671,16,,171671,7.79785325097157e-06,0.244097061406788,0.0539683084367711,0.0452571583179543,0.207865950000806,0,0.752788692092124,YHR128W,101,YHR128W,Prot,16_171671_YHR128W,8,362115,362765,4825327,11110207,5187442,11281878,0,TRANS,171630|171671,
2055,rs_chromosome6_250363,6,,250363,2.53841757337044e-06,0.289617439869801,0.0607702919430021,0.0237789615477094,0.218504840389226,0,0.382280057384462,YHR132W-A,101,YHR132W-A,Prot,6_250363_YHR132W-A,8,370054,370449,4825327,3465220,5195381,3715583,0,TRANS,,
7491,rs_chromosome16_899602,16,,899602,5.48088754609469e-06,-0.383519155639993,0.0833665212550414,0.141777518118369,0.211266797023366,0,0.551554380493864,YHR174W,101,YHR174W,Prot,16_899602_YHR174W,8,451327,452640,4825327,11110207,5276654,12009809,0,TRANS,,
1895,rs_chromosome13_231392,13,,231392,3.42186925941027e-06,0.27180537185383,0.0578040648887451,0.0166315058166087,0.21572591721084,0,0.683658293664379,YHR183W,101,YHR183W,Prot,13_231392_YHR183W,8,470960,472429,4825327,8312001,5296287,8543393,0,TRANS,,
776,rs_chromosome2_112537,2,,112537,1.42811161930316e-07,-0.257067328311187,0.0480855472558369,0.0219435380365871,0.243611635801139,0,0.240925463991848,YHR193C,101,YHR193C,Prot,2_112537_YHR193C,8,487712,488236,4825327,229317,5313039,341854,0,TRANS,,
165,rs_chromosome6_48886,6,,48886,2.23872362416926e-06,-0.361133653751439,0.0753568408837779,0.0371119176162074,0.219663140101142,0,0.242211445818107,YHR193C,101,YHR193C,Prot,6_48886_YHR193C,8,487712,488236,4825327,3465220,5313039,3514106,0,TRANS,,
3609,rs_chromosome8_408675,8,,408675,3.59638840375673e-07,-0.241854242588807,0.0468192474613054,0.0139218224369383,0.235858456812371,0,0.242150845620918,YHR193C,101,YHR193C,Prot,8_408675_YHR193C,8,487712,488236,4825327,4825327,5313039,5234002,79037,TRANS,,
6274,rs_chromosome15_668741,15,,668741,1.69074800951224e-06,0.248361828235073,0.051196132855748,0.012941313212427,0.222229011051978,0,0.258244718821467,YIL022W,101,YIL022W,Prot,15_668741_YIL022W,9,311165,312460,5387374,10019344,5698539,10688085,0,TRANS,,
3768,rs_chromosome9_432021,9,,432021,4.33887291398118e-10,0.297501369671058,0.0466187609087255,0.0205274192506549,0.287200951325627,0,0.730843401259993,YIL053W,101,YIL053W,Prot,9_432021_YIL053W,9,255115,255867,5387374,5387374,5642489,5819395,-176154,TRANS,432021|432028,
1214,rs_chromosome11_113405,11,,113405,1.36059052619906e-06,0.320458710467198,0.0654486716483015,0.0260869935833349,0.224193925470287,0,0.73134380173698,YIL053W,101,YIL053W,Prot,11_113405_YIL053W,9,255115,255867,5387374,6570814,5642489,6684219,0,TRANS,,
3667,rs_chromosome5_462261,5,,462261,3.01776628219577e-07,0.276625237043436,0.0531935943028733,0.034652191429372,0.237351569872041,0,0.221193040870706,YIL078W,101,YIL078W,Prot,5_462261_YIL078W,9,212499,214703,5387374,2888695,5599873,3350956,0,TRANS,,
2006,rs_chromosome11_194575,11,,194575,4.44930345753279e-06,-0.343576006263673,0.073955992054634,0.115956905306837,0.213252270821946,0,0.381982231572198,YIL118W,101,YIL118W,Prot,11_194575_YIL118W,9,139752,140447,5387374,6570814,5527126,6765389,0,TRANS,,
6614,rs_chromosome15_702754,15,,702754,1.52379065809884e-06,0.274787460979323,0.0563916968588019,0.048522634307839,0.22317158141936,0,0.378912002953446,YIL118W,101,YIL118W,Prot,15_702754_YIL118W,9,139752,140447,5387374,10019344,5527126,10722098,0,TRANS,,
6615,rs_chromosome15_702790,15,,702790,6.22955373852865e-07,0.245747285386238,0.0486058045007715,0.0156794156372867,0.231116694933683,0,0.378912002953446,YIL118W,101,YIL118W,Prot,15_702790_YIL118W,9,139752,140447,5387374,10019344,5527126,10722134,0,TRANS,,
3696,rs_chromosome4_451706,4,,451706,1.07502544358368e-06,0.295398179814555,0.0597378253587629,0.0184194640550319,0.22630465405589,0,0.267976802471563,YIL125W,101,YIL125W,Prot,4_451706_YIL125W,9,122689,125733,5387374,1356984,5510063,1808690,0,TRANS,,
6612,rs_chromosome12_783055,12,,783055,1.16014969241945e-06,-0.323402031552918,0.0656088937562497,0.0909331135460822,0.225624100511361,0,0.274567273085575,YIL125W,101,YIL125W,Prot,12_783055_YIL125W,9,122689,125733,5387374,7234103,5510063,8017158,0,TRANS,,
5668,rs_chromosome14_640720,14,,640720,4.72996943293741e-06,0.256451976636468,0.0553600747498765,0.0184832231499138,0.212671761563906,0,0.272051050630714,YIL125W,101,YIL125W,Prot,14_640720_YIL125W,9,122689,125733,5387374,9235803,5510063,9876523,0,TRANS,,
755,rs_chromosome11_74347,11,,74347,1.1612599698133e-06,0.264307454959793,0.0536224603994349,0.0171359062776223,0.225615544405739,0,0.364621140195324,YIL142W,101,YIL142W,Prot,11_74347_YIL142W,9,83302,84885,5387374,6570814,5470676,6645161,0,TRANS,,
353,rs_chromosome16_41286,16,,41286,4.4083653568323e-06,0.262613150104048,0.0565041288726949,0.0543855709206162,0.213339852359045,0,0.640861038354847,YIR034C,101,YIR034C,Prot,16_41286_YIR034C,9,419615,420736,5387374,11110207,5806989,11151493,0,TRANS,,
1683,rs_chromosome11_156285,11,,156285,3.17505691716425e-06,0.4333777269606,0.0918525158971931,0.0777961079703313,0.216425930081639,0,0.467437170535986,YJL001W,101,YJL001W,Prot,11_156285_YJL001W,10,435163,435926,5825553,6570814,6260716,6727099,0,TRANS,,
165,rs_chromosome6_48886,6,,48886,4.77730324229136e-07,0.449413536736104,0.0879615199386009,0.0587330117929094,0.23342025105366,0,0.628393269730702,YJL026W,101,YJL026W,Prot,6_48886_YJL026W,10,392404,393603,5825553,3465220,6217957,3514106,0,TRANS,,
295,rs_chromosome8_35255,8,,35255,3.34074272898804e-07,0.503885304644539,0.0972697295831176,0.0664325555776443,0.236487311828524,0,0.629301107518595,YJL026W,101,YJL026W,Prot,8_35255_YJL026W,10,392404,393603,5825553,4825327,6217957,4860582,0,TRANS,,
3096,rs_chromosome4_382330,4,,382330,3.76729249137651e-06,-0.357501618908191,0.0763638656229875,0.122408200314825,0.214823244132086,0,0.71767611288875,YJL034W,101,YJL034W,Prot,4_382330_YJL034W,10,381327,383375,5825553,1356984,6206880,1739314,0,TRANS,382330|382372,
3097,rs_chromosome4_382372,4,,382372,3.76729249137651e-06,-0.357501618908191,0.0763638656229875,0.122408200314825,0.214823244132086,0,0.71767611288875,YJL034W,101,YJL034W,Prot,4_382372_YJL034W,10,381327,383375,5825553,1356984,6206880,1739356,0,TRANS,382330|382372,
6518,rs_chromosome16_767513,16,,767513,2.09499625623018e-06,-0.244924936623123,0.0509593307742737,0.0416302556818367,0.220272376604993,0,0.329461421099629,YJL041W,101,YJL041W,Prot,16_767513_YJL041W,10,365784,368373,5825553,11110207,6191337,11877720,0,TRANS,,
2199,rs_chromosome4_283830,4,,283830,6.33598238605667e-07,0.280382980478874,0.055493818169486,0.0593505474003709,0.230968862825779,0,0.219638351603456,YJL055W,101,YJL055W,Prot,4_283830_YJL055W,10,333357,334094,5825553,1356984,6158910,1640814,0,TRANS,,
928,rs_chromosome8_92625,8,,92625,3.82498356451154e-08,0.305258854843329,0.0545595617547245,0.0187728636109284,0.254236869513634,0,0.202169842517223,YJL055W,101,YJL055W,Prot,8_92625_YJL055W,10,333357,334094,5825553,4825327,6158910,4917952,0,TRANS,92526|92625,
4140,rs_chromosome13_535934,13,,535934,1.08088592960096e-07,0.280966814741678,0.05203608623471,0.0412295216889076,0.24589938122924,0,0.319415206468051,YJL111W,101,YJL111W,Prot,13_535934_YJL111W,10,207877,209529,5825553,8312001,6033430,8847935,0,TRANS,,
1155,rs_chromosome7_123249,7,,123249,6.62746702402946e-06,0.261364822760691,0.057331690052667,0.028672073202536,0.209441495340467,0,0.280631943021161,YJL123C,101,YJL123C,Prot,7_123249_YJL123C,10,188004,189440,5825553,3734736,6013557,3857985,0,TRANS,,
3354,rs_chromosome9_400141,9,,400141,2.47247778881615e-06,-0.309483087833225,0.0648628782159349,0.0759277134536991,0.218748020304814,0,0.287183963446016,YJL123C,101,YJL123C,Prot,9_400141_YJL123C,10,188004,189440,5825553,5387374,6013557,5787515,0,TRANS,,
4467,rs_chromosome12_521905,12,,521905,5.58711318941854e-07,0.279542276938038,0.0550515317257188,0.0151004476810839,0.232064184088254,0,0.275325156635489,YJL173C,101,YJL173C,Prot,12_521905_YJL173C,10,96161,96529,5825553,7234103,5921714,7756008,0,TRANS,,
6670,rs_chromosome12_789236,12,,789236,1.36309249659313e-06,0.29991381982176,0.0612574585455395,0.0377411520256077,0.224177383606858,0,0.275325156635489,YJL173C,101,YJL173C,Prot,12_789236_YJL173C,10,96161,96529,5825553,7234103,5921714,8023339,0,TRANS,789096|789269,
6671,rs_chromosome12_789259,12,,789259,1.36309249659313e-06,0.29991381982176,0.0612574585455395,0.0377411520256077,0.224177383606858,0,0.275325156635489,YJL173C,101,YJL173C,Prot,12_789259_YJL173C,10,96161,96529,5825553,7234103,5921714,8023362,0,TRANS,789096|789269,
6672,rs_chromosome12_789264,12,,789264,1.36309249659313e-06,0.29991381982176,0.0612574585455395,0.0377411520256077,0.224177383606858,0,0.275325156635489,YJL173C,101,YJL173C,Prot,12_789264_YJL173C,10,96161,96529,5825553,7234103,5921714,8023367,0,TRANS,789096|789269,
6673,rs_chromosome12_789266,12,,789266,1.36309249659313e-06,0.29991381982176,0.0612574585455395,0.0377411520256077,0.224177383606858,0,0.275325156635489,YJL173C,101,YJL173C,Prot,12_789266_YJL173C,10,96161,96529,5825553,7234103,5921714,8023369,0,TRANS,789096|789269,
3587,rs_chromosome2_472731,2,,472731,1.11813648568622e-06,0.339959593971827,0.0688619146595252,0.0628736574194549,0.22595377583923,0,0.148513120827781,YJL183W,101,YJL183W,Prot,2_472731_YJL183W,10,84068,85336,5825553,229317,5909621,702048,0,TRANS,,
1834,rs_chromosome3_177399,3,,177399,4.58643563574447e-07,-0.283006508154132,0.0553033307677109,0.0377349056093921,0.233772002576415,0,0.577402020475777,YJL191W,101,YJL191W,Prot,3_177399_YJL191W,10,73787,74611,5825553,1040796,5899340,1218195,0,TRANS,177325|177399,
1836,rs_chromosome3_178367,3,,178367,2.31635312626142e-06,0.337047692065797,0.0704365488120695,0.105122341865163,0.219349482015646,0,0.577402020475777,YJL191W,101,YJL191W,Prot,3_178367_YJL191W,10,73787,74611,5825553,1040796,5899340,1219163,0,TRANS,,
538,rs_chromosome5_83188,5,,83188,5.88170266295825e-06,0.229494172078637,0.0500534101656613,0.0151624766868024,0.210590462003902,0,0.568530622501351,YJL191W,101,YJL191W,Prot,5_83188_YJL191W,10,73787,74611,5825553,2888695,5899340,2971883,0,TRANS,,
1288,rs_chromosome5_178044,5,,178044,5.61125774151071e-06,0.229093534360583,0.0498542135660173,0.0238145845908637,0.211041773583911,0,0.568530622501351,YJL191W,101,YJL191W,Prot,5_178044_YJL191W,10,73787,74611,5825553,2888695,5899340,3066739,0,TRANS,,
6285,rs_chromosome14_711925,14,,711925,2.95028669654523e-07,-0.278680849576303,0.0535430299979214,0.0249370053671011,0.237543346070847,0,0.57987607550794,YJL191W,101,YJL191W,Prot,14_711925_YJL191W,10,73787,74611,5825553,9235803,5899340,9947728,0,TRANS,,
5386,rs_chromosome11_561060,11,,561060,2.96147125177744e-06,0.407664182471114,0.0861315578123678,0.0596231682766418,0.217075044932379,0,0.690559936189334,YJR016C,101,YJR016C,Prot,11_561060_YJR016C,10,464451,466208,5825553,6570814,6290004,7131874,0,TRANS,,
5726,rs_chromosome15_616835,15,,616835,4.0690551242288e-07,0.321332509639068,0.0625015097336479,0.0228479508895831,0.234801407628111,0,0.690949076549492,YJR016C,101,YJR016C,Prot,15_616835_YJR016C,10,464451,466208,5825553,10019344,6290004,10636179,0,TRANS,,
5736,rs_chromosome15_617402,15,,617402,8.20043483757943e-07,0.272539421388928,0.0545051443847636,0.0274413601793778,0.228705571710764,0,0.690949076549492,YJR016C,101,YJR016C,Prot,15_617402_YJR016C,10,464451,466208,5825553,10019344,6290004,10636746,0,TRANS,,
637,rs_chromosome7_66712,7,,66712,2.31763569160148e-06,-0.248258924500134,0.051882653884541,0.0474947939586012,0.219344384820875,0,0.503771498669733,YJR025C,101,YJR025C,Prot,7_66712_YJR025C,10,471138,471671,5825553,3734736,6296691,3801448,0,TRANS,,
371,rs_chromosome10_68514,10,,68514,2.37230094666291e-06,-0.418736453967467,0.0876001867957001,0.175733573791159,0.219129604787492,0,0.510639611876176,YJR025C,101,YJR025C,Prot,10_68514_YJR025C,10,471138,471671,5825553,5825553,6296691,5894067,402624,TRANS,,
335,rs_chromosome15_72741,15,,72741,3.26777116616277e-06,0.276990208831613,0.0587834731109699,0.0181418258243048,0.216157063855969,0,0.505943091952586,YJR025C,101,YJR025C,Prot,15_72741_YJR025C,10,471138,471671,5825553,10019344,6296691,10092085,0,TRANS,,
592,rs_chromosome15_89588,15,,89588,3.43944172852926e-06,0.228529553607527,0.0486120611101873,0.00957805843867233,0.215677935933234,0,0.10926186213616,YJR065C,101,YJR065C,Prot,15_89588_YJR065C,10,557809,559158,5825553,10019344,6383362,10108932,0,TRANS,,
7541,rs_chromosome13_899295,13,,899295,7.95934839248103e-07,0.252155494672661,0.0503674367095282,0.0318560201392644,0.228968591513459,0,0.107521201797012,YJR069C,101,YJR069C,Prot,13_899295_YJR069C,10,568806,569399,5825553,8312001,6394359,9211296,0,TRANS,899295|899344,
956,rs_chromosome12_109365,12,,109365,6.79236510987622e-07,-0.407685981143784,0.0809147770663156,0.140250260360282,0.230360844968715,0,0.471877219305033,YJR070C,101,YJR070C,Prot,12_109365_YJR070C,10,569621,570598,5825553,7234103,6395174,7343468,0,TRANS,,
5327,rs_chromosome11_552751,11,,552751,7.66760346484393e-06,-0.269992435394993,0.0596445007234835,0.0192464498246518,0.208029699331498,0,0.332748531303881,YJR073C,101,YJR073C,Prot,11_552751_YJR073C,10,572315,572935,5825553,6570814,6397868,7123565,0,TRANS,,
5267,rs_chromosome10_623827,10,,623827,1.15813930495419e-06,-0.395527028139862,0.0802351515635104,0.0654508466469345,0.225639613116213,0,0.539386189738849,YJR105W,101,YJR105W,Prot,10_623827_YJR105W,10,623581,624603,5825553,5825553,6449134,6449380,0,CIS,,
2084,rs_chromosome3_208139,3,,208139,9.05003837418422e-07,-0.327214818324674,0.0657036800269995,0.0190005444056723,0.22783439653393,0,0.34523132201006,YJR139C,101,YJR139C,Prot,3_208139_YJR139C,10,689445,690524,5825553,1040796,6514998,1248935,0,TRANS,,
2813,rs_chromosome4_357312,4,,357312,4.32551563158855e-06,-0.248246817651279,0.0533659695514573,0.0428963948629162,0.213519500123839,0,0.345775668724436,YJR139C,101,YJR139C,Prot,4_357312_YJR139C,10,689445,690524,5825553,1356984,6514998,1714296,0,TRANS,,
6849,rs_chromosome14_754226,14,,754226,4.12135931565449e-06,0.273467410010431,0.0586560850049452,0.0639049142769537,0.213976607868491,0,0.282737470349396,YKL009W,101,YKL009W,Prot,14_754226_YKL009W,11,426242,426952,6570814,9235803,6997056,9990029,0,TRANS,,
5736,rs_chromosome15_617402,15,,617402,4.20058419732658e-06,0.238701453350138,0.0512442752583541,0.021180266279476,0.213796707900821,0,0.264048227570085,YKL009W,101,YKL009W,Prot,15_617402_YKL009W,11,426242,426952,6570814,10019344,6997056,10636746,0,TRANS,,
2051,rs_chromosome16_229324,16,,229324,7.46446595506956e-06,0.213383906319577,0.0470773289254292,0.0102691875089926,0.208290450679223,0,0.256696464969637,YKL009W,101,YKL009W,Prot,16_229324_YKL009W,11,426242,426952,6570814,11110207,6997056,11339531,0,TRANS,,
3893,rs_chromosome14_418451,14,,418451,5.04727376675715e-07,0.36248858168167,0.0711011618097551,0.0229632436145784,0.232945123812227,0,0.467077542829667,YKL024C,101,YKL024C,Prot,14_418451_YKL024C,11,392526,393140,6570814,9235803,6963340,9654254,0,TRANS,,
3593,rs_chromosome10_410930,10,,410930,5.2365634093101e-06,-0.243691344683519,0.0528576488108138,0.024847600855747,0.211702617421917,0,0.237471118643385,YKL027W,101,YKL027W,Prot,10_410930_YKL027W,11,387562,388905,6570814,5825553,6958376,6236483,0,TRANS,,
2138,rs_chromosome7_217019,7,,217019,1.61610086358545e-06,0.407441488447356,0.0838254031991873,0.141051498493383,0.22263887898846,0,0.19069397086439,YKL077W,101,YKL077W,Prot,7_217019_YKL077W,11,291453,292631,6570814,3734736,6862267,3951755,0,TRANS,,
4268,rs_chromosome5_536935,5,,536935,5.38936490268684e-06,-0.236439456939665,0.0513544608373392,0.0231206774440717,0.211427840238883,0,0.335527575418534,YKL081W,101,YKL081W,Prot,5_536935_YKL081W,11,282891,284455,6570814,2888695,6853705,3425630,0,TRANS,,
5672,rs_chromosome2_703264,2,,703264,1.8756838612349e-06,0.354953508272026,0.0734971632638695,0.0230724473297832,0.221283837341932,0,0.669057107907492,YKL104C,101,YKL104C,Prot,2_703264_YKL104C,11,243220,245373,6570814,229317,6814034,932581,0,TRANS,,
1744,rs_chromosome12_191976,12,,191976,2.10822246339282e-06,-0.327909677952865,0.0682440108345055,0.0276775937936151,0.220214667483297,0,0.669885441811485,YKL104C,101,YKL104C,Prot,12_191976_YKL104C,11,243220,245373,6570814,7234103,6814034,7426079,0,TRANS,,
945,rs_chromosome15_114010,15,,114010,3.62918913076177e-06,0.444180750786895,0.0947166277704901,0.0698267900540707,0.215174254038562,0,0.300866711203398,YKL117W,101,YKL117W,Prot,15_114010_YKL117W,11,220324,220974,6570814,10019344,6791138,10133354,0,TRANS,,
1979,rs_chromosome15_209044,15,,209044,6.12799981875283e-06,-0.2518072114245,0.0550277022312633,0.0181536501574988,0.210196350587115,0,0.300866711203398,YKL117W,101,YKL117W,Prot,15_209044_YKL117W,11,220324,220974,6570814,10019344,6791138,10228388,0,TRANS,,
3772,rs_chromosome7_409970,7,,409970,4.01441521176722e-06,0.328002159622548,0.0702678465238962,0.0285136470922547,0.214224762561214,0,0.557961153364888,YKL157W,101,YKL157W,Prot,7_409970_YKL157W,11,154991,158232,6570814,3734736,6725805,4144706,0,TRANS,,
1776,rs_chromosome12_196093,12,,196093,2.25790522697908e-06,0.467596928259778,0.0976088921301826,0.096294709266781,0.219584680636122,0,0.551930373652943,YKL157W,101,YKL157W,Prot,12_196093_YKL157W,11,154991,158232,6570814,7234103,6725805,7430196,0,TRANS,,
1903,rs_chromosome12_207526,12,,207526,2.26301637807778e-06,0.326319761125273,0.0681246572002702,0.0304298124963951,0.219563881877086,0,0.551930373652943,YKL157W,101,YKL157W,Prot,12_207526_YKL157W,11,154991,158232,6570814,7234103,6725805,7441629,0,TRANS,,
3950,rs_chromosome16_472783,16,,472783,7.91148075078886e-06,-0.277501650785226,0.0613972955120574,0.0537918139779,0.207725212908557,0,0.34491998142316,YKL216W,101,YKL216W,Prot,16_472783_YKL216W,11,25215,26159,6570814,11110207,6596029,11582990,0,TRANS,472783|472848,
3953,rs_chromosome16_472848,16,,472848,7.91148075078886e-06,-0.277501650785226,0.0613972955120574,0.0537918139779,0.207725212908557,0,0.34491998142316,YKL216W,101,YKL216W,Prot,16_472848_YKL216W,11,25215,26159,6570814,11110207,6596029,11583055,0,TRANS,472783|472848,
5581,rs_chromosome7_660573,7,,660573,2.01939629130418e-06,0.297608988952658,0.0618214968670213,0.0287248998395366,0.220609086160989,0,0.225142044751691,YKR001C,101,YKR001C,Prot,7_660573_YKR001C,11,440608,442722,6570814,3734736,7011422,4395309,0,TRANS,,
7434,rs_chromosome12_837401,12,,837401,7.20713887795235e-10,0.358336221681568,0.0569109026232305,0.0261701923566347,0.283679605468762,0,0.196881999578621,YKR001C,101,YKR001C,Prot,12_837401_YKR001C,11,440608,442722,6570814,7234103,7011422,8071504,0,TRANS,,
