Pheno_Type	Pheno	Geno_Type	Chr	ChrPos	PValue	EffectSize	Loc	abs_effect	cis_trans
Proteomics	YIR038C	SNPs	6	175923	2.9e-06	0.02446267	Distant	0.02446267	trans
Proteomics	YIR038C	SNPs	4	1127836	5.63e-06	0.01199735	Distant	0.01199735	trans
Proteomics	YJL014W	SNPs	10	631982	2.51e-06	0.07860955	Distant	0.07860955	trans
Proteomics	YJL020C	SNPs	2	238224	7.89e-07	0.02125199	Distant	0.02125199	trans
Proteomics	YJL026W	SNPs	5	393626	9.65e-07	0.00822867	Distant	0.00822867	trans
Proteomics	YJL026W	SNPs	6	48886	5.12e-06	0.02025915	Distant	0.02025915	trans
Proteomics	YJL026W	SNPs	7	907935	6.77e-06	0.01478311	Distant	0.01478311	trans
Proteomics	YJL052W	SNPs	14	151081	5.97e-07	0.00866522	Distant	0.00866522	trans
Proteomics	YJL052W	SNPs	13	330956	2.48e-06	0.01916436	Distant	0.01916436	trans
Proteomics	YJL055W	SNPs	10	333075	7.84e-07	0.07270073	Local	0.07270073	cis
Proteomics	YJL055W	SNPs	10	334291	1.73e-12	0.19758902	Local	0.19758902	cis
Proteomics	YJL055W	SNPs	10	332597	7.2e-09	0.11524161	Local	0.11524161	cis
Proteomics	YJL055W	SNPs	15	642679	2.14e-06	0.05720962	Distant	0.05720962	trans
Proteomics	YJL060W	SNPs	15	758119	3.74e-07	0.03081285	Distant	0.03081285	trans
Proteomics	YJL060W	SNPs	12	704386	1.57e-06	0.12171763	Distant	0.12171763	trans
Proteomics	YJL060W	SNPs	11	410974	2.39e-06	0.0071067	Distant	0.0071067	trans
Proteomics	YJL068C	SNPs	10	313498	8.47e-09	0.02716144	Local	0.02716144	cis
Proteomics	YJL076W	SNPs	5	85771	1.76e-06	0.01794147	Distant	0.01794147	trans
Proteomics	YJL076W	SNPs	7	907935	3e-06	0.01151751	Distant	0.01151751	trans
Proteomics	YJL080C	SNPs	10	287737	1.3e-06	0.02439265	Local	0.02439265	cis
Proteomics	YJL081C	SNPs	10	218107	4.28e-06	0.07248597	Distant	0.07248597	trans
Proteomics	YJL088W	SNPs	16	160376	6.38e-07	0.02634837	Distant	0.02634837	trans
Proteomics	YJL088W	SNPs	16	157696	1.98e-06	0.05934692	Distant	0.05934692	trans
Proteomics	YJL111W	SNPs	9	336289	6.55e-08	0.10394863	Distant	0.10394863	trans
Proteomics	YJL111W	SNPs	7	414872	1.81e-06	0.03701633	Distant	0.03701633	trans
Proteomics	YJL115W	SNPs	4	1296045	3.83e-06	0.1222054	Distant	0.1222054	trans
Proteomics	YJL136C	SNPs	16	538784	3.58e-06	0.01793297	Distant	0.01793297	trans
Proteomics	YJL145W	SNPs	10	145040	1.5e-10	0.02963672	Local	0.02963672	cis
Proteomics	YJL145W	SNPs	4	1163128	1.85e-07	0.02539694	Distant	0.02539694	trans
Proteomics	YJL145W	SNPs	10	145124	8.07e-07	0.04544294	Local	0.04544294	cis
Proteomics	YJL167W	SNPs	12	932584	1.76e-06	0.02606574	Distant	0.02606574	trans
Proteomics	YJL172W	SNPs	10	293531	1.09e-06	0.07337808	Distant	0.07337808	trans
Proteomics	YJL173C	SNPs	16	171729	7.51e-06	0.05338346	Distant	0.05338346	trans
Proteomics	YJL183W	SNPs	12	27093	3.89e-07	0.02960026	Distant	0.02960026	trans
Proteomics	YJL189W	SNPs	10	543727	4.54e-07	0.00653326	Distant	0.00653326	trans
Proteomics	YJL191W	SNPs	3	177325	5.07e-07	0.02000829	Distant	0.02000829	trans
Proteomics	YJL191W	SNPs	11	535579	2.07e-06	0.02329589	Distant	0.02329589	trans
Proteomics	YJL191W	SNPs	3	177325	9.04e-09	0.02941736	Distant	0.02941736	trans
Proteomics	YJL191W	SNPs	3	178367	2.14e-06	0.0631111	Distant	0.0631111	trans
Proteomics	YJL200C	SNPs	14	124279	3.29e-06	0.00872542	Distant	0.00872542	trans
Proteomics	YJL208C	SNPs	15	587600	1.21e-06	0.00894759	Distant	0.00894759	trans
Proteomics	YJL208C	SNPs	7	558728	3.61e-06	0.01363873	Distant	0.01363873	trans
Proteomics	YJR002W	SNPs	12	387257	3.89e-06	0.0767731	Distant	0.0767731	trans
Proteomics	YJR009C	SNPs	14	729498	1.27e-06	0.01058672	Distant	0.01058672	trans
Proteomics	YJR009C	SNPs	14	190876	1.41e-06	0.03490211	Distant	0.03490211	trans
Proteomics	YJR010W	SNPs	2	61103	3.98e-06	0.09831967	Distant	0.09831967	trans
Proteomics	YJR016C	SNPs	16	77752	1.82e-06	0.04087812	Distant	0.04087812	trans
Proteomics	YJR025C	SNPs	9	262709	1.05e-06	0.03290106	Distant	0.03290106	trans
Proteomics	YJR051W	SNPs	10	529308	1.71e-08	0.06760814	Local	0.06760814	cis
Proteomics	YJR051W	SNPs	10	116906	1.52e-07	0.08217406	Distant	0.08217406	trans
Proteomics	YJR068W	SNPs	5	397892	3.91e-07	0.10483959	Distant	0.10483959	trans
Proteomics	YJR070C	SNPs	13	178431	6.55e-07	0.02574063	Distant	0.02574063	trans
Proteomics	YJR070C	SNPs	1	194241	2.28e-06	0.02708989	Distant	0.02708989	trans
Proteomics	YJR072C	SNPs	10	571854	6.86e-08	0.14772453	Local	0.14772453	cis
Proteomics	YJR073C	SNPs	12	281896	4.52e-08	0.03761261	Distant	0.03761261	trans
Proteomics	YJR075W	SNPs	10	543727	1.18e-06	0.00591567	Distant	0.00591567	trans
Proteomics	YJR077C	SNPs	11	450227	3.85e-06	0.01691509	Distant	0.01691509	trans
Proteomics	YJR096W	SNPs	11	50038	3.56e-06	0.01822841	Distant	0.01822841	trans
Proteomics	YJR104C	SNPs	7	161090	1.55e-06	0.02879511	Distant	0.02879511	trans
Proteomics	YJR105W	SNPs	10	623827	2.03e-06	0.03919002	Local	0.03919002	cis
Proteomics	YJR105W	SNPs	10	626941	4.48e-06	0.00851821	Local	0.00851821	cis
Proteomics	YJR109C	SNPs	4	86774	3.63e-07	0.0561209	Distant	0.0561209	trans
Proteomics	YJR139C	SNPs	10	690731	1.73e-07	0.04442407	Local	0.04442407	cis
Proteomics	YJR139C	SNPs	1	115629	1.5e-06	0.02102908	Distant	0.02102908	trans
Proteomics	YJR139C	SNPs	10	690711	3.88e-06	0.00861027	Local	0.00861027	cis
Proteomics	YJR139C	SNPs	9	127998	2.09e-06	0.02173089	Distant	0.02173089	trans
Proteomics	YJR148W	SNPs	10	705423	2.4e-11	0.05317852	Local	0.05317852	cis
Proteomics	YKL001C	SNPs	11	340231	5.76e-06	0.00834253	Distant	0.00834253	trans
Proteomics	YKL006C-A	SNPs	12	85153	4.86e-08	0.03491459	Distant	0.03491459	trans
Proteomics	YKL006C-A	SNPs	6	230867	1.72e-07	0.02437281	Distant	0.02437281	trans
Proteomics	YKL006C-A	SNPs	12	84883	4.03e-07	0.03514208	Distant	0.03514208	trans
Proteomics	YKL018W	SNPs	4	421542	3.43e-07	0.02384514	Distant	0.02384514	trans
Proteomics	YKL024C	SNPs	3	245276	8.26e-06	0.09402661	Distant	0.09402661	trans
Proteomics	YKL027W	SNPs	14	315396	1.87e-06	0.05893159	Distant	0.05893159	trans
Proteomics	YKL027W	SNPs	12	536833	3.62e-06	0.0647543	Distant	0.0647543	trans
Proteomics	YKL029C	SNPs	11	385019	1.21e-19	0.16124317	Local	0.16124317	cis
Proteomics	YKL033W-A	SNPs	11	374295	1.93e-08	0.12228284	Local	0.12228284	cis
Proteomics	YKL058W	SNPs	8	53413	8.75e-07	0.01864042	Distant	0.01864042	trans
Proteomics	YKL067W	SNPs	11	315564	2.04e-06	0.00900696	Local	0.00900696	cis
Proteomics	YKL069W	SNPs	13	263341	4.72e-06	0.00570847	Distant	0.00570847	trans
Proteomics	YKL069W	SNPs	16	499778	4.95e-06	0.00751539	Distant	0.00751539	trans
Proteomics	YKL080W	SNPs	5	428230	3.01e-06	0.05623389	Distant	0.05623389	trans
Proteomics	YKL080W	SNPs	6	176777	4.43e-06	0.00641251	Distant	0.00641251	trans
Proteomics	YKL081W	SNPs	11	282982	2.85e-06	0.10800681	Local	0.10800681	cis
Proteomics	YKL085W	SNPs	15	209366	7.79e-07	0.02047307	Distant	0.02047307	trans
Proteomics	YKL085W	SNPs	13	612492	2.95e-06	0.03424761	Distant	0.03424761	trans
Proteomics	YKL103C	SNPs	7	995361	4.38e-06	0.03895952	Distant	0.03895952	trans
Proteomics	YKL103C	SNPs	15	557431	8.08e-07	0.01855365	Distant	0.01855365	trans
Proteomics	YKL103C	SNPs	9	57006	2.07e-06	0.01434724	Distant	0.01434724	trans
Proteomics	YKL104C	SNPs	4	193214	2.4e-06	0.13113962	Distant	0.13113962	trans
Proteomics	YKL117W	SNPs	14	444698	2.22e-06	0.00886588	Distant	0.00886588	trans
Proteomics	YKL142W	SNPs	16	600877	3.43e-06	0.00956658	Distant	0.00956658	trans
Proteomics	YKL145W	SNPs	8	165485	4.79e-07	0.0284789	Distant	0.0284789	trans
Proteomics	YKL145W	SNPs	4	1185943	1.94e-06	0.02876527	Distant	0.02876527	trans
Proteomics	YKL151C	SNPs	15	1031150	1.94e-06	0.06331355	Distant	0.06331355	trans
Proteomics	YKL151C	SNPs	15	587140	2.78e-06	0.02401489	Distant	0.02401489	trans
Proteomics	YKL165C	SNPs	16	908447	4.9e-08	0.02433389	Distant	0.02433389	trans
Proteomics	YKL172W	SNPs	12	261488	3.71e-07	0.03184085	Distant	0.03184085	trans
Proteomics	YKL180W	SNPs	6	80725	3.45e-06	0.02865019	Distant	0.02865019	trans
Proteomics	YKL181W	SNPs	4	144646	2.44e-06	0.01284358	Distant	0.01284358	trans
Proteomics	YKL181W	SNPs	5	63784	1.14e-06	0.03139547	Distant	0.03139547	trans
Proteomics	YKL196C	SNPs	4	265522	3.79e-06	0.00426026	Distant	0.00426026	trans
Proteomics	YKL196C	SNPs	15	678705	1.84e-06	0.02025129	Distant	0.02025129	trans
Proteomics	YKL204W	SNPs	3	103758	2.68e-06	0.01691759	Distant	0.01691759	trans
Proteomics	YKL206C	SNPs	11	49741	3.31e-07	0.02822814	Local	0.02822814	cis
Proteomics	YKL210W	SNPs	11	39160	4.5600000000000005e-21	0.28273169	Local	0.28273169	cis
Proteomics	YKL210W	SNPs	11	448144	1.85e-07	0.03298739	Distant	0.03298739	trans
Proteomics	YKL210W	SNPs	11	448103	2.39e-07	0.0581497	Distant	0.0581497	trans
Proteomics	YKL216W	SNPs	16	54616	4.39e-06	0.01574492	Distant	0.01574492	trans
Proteomics	YKR003W	SNPs	11	445373	1.54e-15	0.01381416	Local	0.01381416	cis
Proteomics	YKR016W	SNPs	13	548999	5.97e-06	0.05345578	Distant	0.05345578	trans
Proteomics	YKR035W-A	SNPs	11	527380	4.62e-07	0.01024924	Local	0.01024924	cis
Proteomics	YKR039W	SNPs	4	301024	2.54e-08	0.01258554	Distant	0.01258554	trans
Proteomics	YKR080W	SNPs	5	311861	1.9e-06	0.0157487	Distant	0.0157487	trans
Proteomics	YKR080W	SNPs	16	235008	1.24e-06	0.02019349	Distant	0.02019349	trans
Proteomics	YKR080W	SNPs	12	634506	4.06e-06	0.01685277	Distant	0.01685277	trans
Proteomics	YKR081C	SNPs	10	298915	7.94e-06	0.02582622	Distant	0.02582622	trans
Proteomics	YLL008W	SNPs	11	571146	4.13e-07	0.10026356	Distant	0.10026356	trans
Proteomics	YLL021W	SNPs	7	609644	3.27e-07	0.00708662	Distant	0.00708662	trans
Proteomics	YLL021W	SNPs	4	1092317	4.09e-07	0.01015249	Distant	0.01015249	trans
Proteomics	YLL021W	SNPs	15	702790	4.16e-06	0.0062213	Distant	0.0062213	trans
Proteomics	YLL021W	SNPs	11	630505	4.32e-06	0.00757422	Distant	0.00757422	trans
Proteomics	YLL021W	SNPs	16	747101	4.64e-06	0.00952154	Distant	0.00952154	trans
Proteomics	YLL021W	SNPs	11	70228	5.16e-06	0.0220459	Distant	0.0220459	trans
Proteomics	YLL024C	SNPs	13	169890	4.18e-06	0.01239674	Distant	0.01239674	trans
Proteomics	YLL026W	SNPs	7	369600	1.03e-06	0.01138986	Distant	0.01138986	trans
Proteomics	YLL026W	SNPs	7	370765	1.19e-06	0.00638777	Distant	0.00638777	trans
Proteomics	YLL026W	SNPs	7	368346	2.1e-06	0.0682802	Distant	0.0682802	trans
Proteomics	YLL026W	SNPs	16	467778	5.11e-06	0.01922279	Distant	0.01922279	trans
Proteomics	YLL034C	SNPs	11	189011	2.12e-06	0.09803747	Distant	0.09803747	trans
Proteomics	YLL034C	SNPs	7	684126	3.15e-06	0.02792288	Distant	0.02792288	trans
Proteomics	YLL041C	SNPs	13	335870	1.19e-06	0.07820481	Distant	0.07820481	trans
Proteomics	YLL041C	SNPs	10	684244	5.29e-06	0.01259852	Distant	0.01259852	trans
Proteomics	YLL048C	SNPs	12	46528	3.61e-08	0.01730736	Local	0.01730736	cis
Proteomics	YLL050C	SNPs	14	147322	4e-06	0.00922584	Distant	0.00922584	trans
Proteomics	YLL050C	SNPs	10	553911	1.48e-06	0.03004205	Distant	0.03004205	trans
Proteomics	YLL050C	SNPs	13	277591	2.86e-06	0.08373792	Distant	0.08373792	trans
Proteomics	YLR002C	SNPs	2	319057	3.46e-07	0.01851948	Distant	0.01851948	trans
Proteomics	YLR022C	SNPs	12	640496	2.27e-06	0.01592613	Distant	0.01592613	trans
Proteomics	YLR028C	SNPs	5	295532	5.52e-07	0.00714465	Distant	0.00714465	trans
Proteomics	YLR028C	SNPs	1	52613	2.01e-06	0.07654391	Distant	0.07654391	trans
Proteomics	YLR044C	SNPs	1	116238	5.58e-06	0.01534251	Distant	0.01534251	trans
Proteomics	YLR048W	SNPs	14	660205	1.08e-08	0.01001222	Distant	0.01001222	trans
Proteomics	YLR048W	SNPs	7	907935	3.99e-07	0.01195024	Distant	0.01195024	trans
Proteomics	YLR048W	SNPs	2	231943	1.99e-06	0.0094722	Distant	0.0094722	trans
Proteomics	YLR060W	SNPs	12	985608	2.4e-06	0.01176437	Distant	0.01176437	trans
Proteomics	YLR066W	SNPs	4	1298829	1.02e-10	0.18940005	Distant	0.18940005	trans
Proteomics	YLR066W	SNPs	4	1297994	4.31e-07	0.06457606	Distant	0.06457606	trans
Proteomics	YLR075W	SNPs	15	956880	3.71e-06	0.0067861	Distant	0.0067861	trans
Proteomics	YLR089C	SNPs	7	165308	5.74e-08	0.01813012	Distant	0.01813012	trans
Proteomics	YLR109W	SNPs	9	127998	1.81e-06	0.0259046	Distant	0.0259046	trans
Proteomics	YLR113W	SNPs	14	331067	1.11e-06	0.09040893	Distant	0.09040893	trans
Proteomics	YLR133W	SNPs	4	1197873	5.69e-06	0.01269545	Distant	0.01269545	trans
Proteomics	YLR134W	SNPs	12	180860	3.38e-09	0.14877552	Distant	0.14877552	trans
Proteomics	YLR134W	SNPs	12	191548	1.74e-07	0.00951697	Distant	0.00951697	trans
Proteomics	YLR134W	SNPs	4	890213	3.15e-07	0.02457785	Distant	0.02457785	trans
Proteomics	YLR134W	SNPs	7	940501	8.99e-07	0.00760232	Distant	0.00760232	trans
Proteomics	YLR134W	SNPs	7	938409	1.23e-06	0.01392311	Distant	0.01392311	trans
Proteomics	YLR134W	SNPs	12	207274	1.31e-06	0.04484624	Distant	0.04484624	trans
Proteomics	YLR134W	SNPs	4	713490	1.78e-06	0.02762295	Distant	0.02762295	trans
Proteomics	YLR134W	SNPs	12	131532	2.2e-06	0.01348061	Distant	0.01348061	trans
Proteomics	YLR134W	SNPs	2	119170	2.48e-06	0.01914785	Distant	0.01914785	trans
Proteomics	YLR134W	SNPs	12	193468	2.5e-06	0.02452747	Distant	0.02452747	trans
Proteomics	YLR134W	SNPs	1	142568	3.66e-06	0.01841318	Distant	0.01841318	trans
Proteomics	YLR153C	SNPs	12	445516	1.8e-15	0.03752049	Local	0.03752049	cis
Proteomics	YLR153C	SNPs	12	445516	1.17e-15	0.04681645	Local	0.04681645	cis
Proteomics	YLR153C	SNPs	10	90710	3.98e-06	0.02773378	Distant	0.02773378	trans
Proteomics	YLR163C	SNPs	6	52838	5.07e-06	0.02058187	Distant	0.02058187	trans
Proteomics	YLR167W	SNPs	1	190960	1.95e-06	0.01877813	Distant	0.01877813	trans
Proteomics	YLR167W	SNPs	1	190951	3.19e-06	0.02838545	Distant	0.02838545	trans
Proteomics	YLR167W	SNPs	15	617963	7.17e-06	0.0093464	Distant	0.0093464	trans
Proteomics	YLR172C	SNPs	12	503512	3.84e-09	0.09470584	Local	0.09470584	cis
Proteomics	YLR172C	SNPs	12	501100	7.29e-08	0.05741239	Local	0.05741239	cis
Proteomics	YLR172C	SNPs	12	501527	1.4e-06	0.03766238	Local	0.03766238	cis
Proteomics	YLR172C	SNPs	12	503512	2.97e-18	0.2356398	Local	0.2356398	cis
Proteomics	YLR172C	SNPs	12	501878	1.06e-15	0.02481046	Local	0.02481046	cis
Proteomics	YLR172C	SNPs	12	501100	1.93e-12	0.1153014	Local	0.1153014	cis
Proteomics	YLR172C	SNPs	12	501527	1.45e-10	0.07523196	Local	0.07523196	cis
Proteomics	YLR172C	SNPs	12	504031	6.42e-10	0.04963503	Local	0.04963503	cis
Proteomics	YLR172C	SNPs	12	507066	5.52e-08	0.0104085	Local	0.0104085	cis
Proteomics	YLR172C	SNPs	12	490805	2.75e-07	0.00854282	Local	0.00854282	cis
Proteomics	YLR172C	SNPs	12	499526	6.51e-07	0.01465502	Local	0.01465502	cis
Proteomics	YLR172C	SNPs	12	505926	1.42e-06	0.03858023	Local	0.03858023	cis
Proteomics	YLR172C	SNPs	12	492640	2.5e-06	0.03383556	Local	0.03383556	cis
Proteomics	YLR172C	SNPs	4	927559	2.74e-06	0.02048608	Distant	0.02048608	trans
Proteomics	YLR175W	SNPs	9	357741	2.57e-06	0.02975775	Distant	0.02975775	trans
Proteomics	YLR179C	SNPs	12	514845	4.65e-55	0.42283961	Local	0.42283961	cis
Proteomics	YLR179C	SNPs	5	480891	5.57e-08	0.06219717	Distant	0.06219717	trans
Proteomics	YLR179C	SNPs	11	126022	4.87e-06	0.00626179	Distant	0.00626179	trans
Proteomics	YLR179C	SNPs	7	313053	5.04e-06	0.05915963	Distant	0.05915963	trans
Proteomics	YLR179C	SNPs	12	514845	4.3700000000000003e-51	0.43260973	Local	0.43260973	cis
Proteomics	YLR179C	SNPs	12	503512	3.51e-08	0.06648823	Local	0.06648823	cis
Proteomics	YLR179C	SNPs	12	521975	3.07e-07	0.01189646	Local	0.01189646	cis
Proteomics	YLR180W	SNPs	13	410320	2.07e-08	0.08534528	Distant	0.08534528	trans
Proteomics	YLR180W	SNPs	9	416771	3.72e-06	0.01715278	Distant	0.01715278	trans
Proteomics	YLR185W	SNPs	9	377527	6.74e-06	0.00539751	Distant	0.00539751	trans
Proteomics	YLR185W	SNPs	11	133280	4.16e-08	0.00970532	Distant	0.00970532	trans
Proteomics	YLR192C	SNPs	10	62971	2.51e-06	0.00694259	Distant	0.00694259	trans
Proteomics	YLR196W	SNPs	12	391214	1.8e-06	0.11582584	Distant	0.11582584	trans
Proteomics	YLR197W	SNPs	9	303690	6.07e-06	0.02409991	Distant	0.02409991	trans
Proteomics	YLR197W	SNPs	1	171685	6.99e-06	0.00655261	Distant	0.00655261	trans
Proteomics	YLR216C	SNPs	3	19946	7.38e-06	0.0122499	Distant	0.0122499	trans
Proteomics	YLR216C	SNPs	13	175545	1.46e-06	0.11096508	Distant	0.11096508	trans
Proteomics	YLR221C	SNPs	10	635710	6.41e-06	0.00962595	Distant	0.00962595	trans
Proteomics	YLR229C	SNPs	1	69403	3.3e-06	0.01252249	Distant	0.01252249	trans
Proteomics	YLR231C	SNPs	12	607128	3.81e-08	0.0778232	Local	0.0778232	cis
Proteomics	YLR231C	SNPs	5	143188	2.01e-06	0.02021569	Distant	0.02021569	trans
Proteomics	YLR231C	SNPs	12	606111	4.1e-06	0.00694833	Local	0.00694833	cis
Proteomics	YLR244C	SNPs	15	316670	2.76e-06	0.0053324	Distant	0.0053324	trans
Proteomics	YLR248W	SNPs	8	197003	3.83e-06	0.01276542	Distant	0.01276542	trans
Proteomics	YLR248W	SNPs	15	907892	4.3e-06	0.06293583	Distant	0.06293583	trans
Proteomics	YLR262C	SNPs	12	668131	8.39e-08	0.03320425	Local	0.03320425	cis
Proteomics	YLR262C	SNPs	12	668899	1.17e-06	0.0466683	Local	0.0466683	cis
Proteomics	YLR285W	SNPs	4	173563	2.9e-06	0.05386571	Distant	0.05386571	trans
Proteomics	YLR291C	SNPs	4	1298829	4.81e-06	0.08654042	Distant	0.08654042	trans
Proteomics	YLR292C	SNPs	5	480007	9.89e-07	0.02032679	Distant	0.02032679	trans
Proteomics	YLR301W	SNPs	12	633199	3.86e-06	0.12029106	Distant	0.12029106	trans
Proteomics	YLR303W	SNPs	13	235787	3.44e-07	0.01575221	Distant	0.01575221	trans
Proteomics	YLR303W	SNPs	12	724228	1.43e-11	0.02386257	Local	0.02386257	cis
Proteomics	YLR303W	SNPs	7	764470	2.01e-08	0.01603651	Distant	0.01603651	trans
Proteomics	YLR303W	SNPs	14	118249	4.29e-08	0.01137254	Distant	0.01137254	trans
Proteomics	YLR303W	SNPs	15	712134	4.54e-08	0.00897874	Distant	0.00897874	trans
Proteomics	YLR303W	SNPs	12	85270	2.26e-07	0.00820414	Distant	0.00820414	trans
Proteomics	YLR303W	SNPs	11	579367	5.01e-07	0.02553473	Distant	0.02553473	trans
Proteomics	YLR303W	SNPs	15	356925	7.22e-07	0.01206662	Distant	0.01206662	trans
Proteomics	YLR303W	SNPs	15	711599	1.04e-06	0.01263793	Distant	0.01263793	trans
Proteomics	YLR303W	SNPs	15	702790	1.31e-06	0.00913062	Distant	0.00913062	trans
Proteomics	YLR303W	SNPs	12	245465	1.62e-06	0.00958	Distant	0.00958	trans
Proteomics	YLR303W	SNPs	15	353934	2.35e-06	0.05689373	Distant	0.05689373	trans
Proteomics	YLR303W	SNPs	12	704386	2.79e-06	0.10868675	Distant	0.10868675	trans
Proteomics	YLR303W	SNPs	10	51409	3.26e-06	0.11315176	Distant	0.11315176	trans
Proteomics	YLR303W	SNPs	15	306068	5.18e-06	0.09821121	Distant	0.09821121	trans
Proteomics	YLR303W	SNPs	15	233334	7.7e-06	0.0064781	Distant	0.0064781	trans
Proteomics	YLR303W	SNPs	16	645937	8e-06	0.0153368	Distant	0.0153368	trans
Proteomics	YLR310C	SNPs	15	652418	3.48e-06	0.02418422	Distant	0.02418422	trans
Proteomics	YLR310C	SNPs	15	75353	4.15e-06	0.02043088	Distant	0.02043088	trans
Proteomics	YLR314C	SNPs	12	760199	3.5e-06	0.01809539	Local	0.01809539	cis
Proteomics	YLR335W	SNPs	12	797168	6.7e-16	0.0976569	Local	0.0976569	cis
Proteomics	YLR342W	SNPs	16	235149	7.19e-07	0.03357001	Distant	0.03357001	trans
Proteomics	YLR348C	SNPs	16	770699	2.01e-06	0.03313981	Distant	0.03313981	trans
Proteomics	YLR351C	SNPs	10	446307	5.33e-08	0.01787848	Distant	0.01787848	trans
Proteomics	YLR351C	SNPs	2	205834	3.87e-06	0.02459034	Distant	0.02459034	trans
Proteomics	YLR355C	SNPs	5	50409	3.33e-07	0.01763222	Distant	0.01763222	trans
Proteomics	YLR355C	SNPs	7	256952	3e-06	0.04770783	Distant	0.04770783	trans
Proteomics	YLR359W	SNPs	13	260040	3.12e-06	0.00544323	Distant	0.00544323	trans
Proteomics	YLR359W	SNPs	4	271035	8.2e-07	0.00846965	Distant	0.00846965	trans
Proteomics	YLR364W	SNPs	4	90193	2.74e-06	0.00932027	Distant	0.00932027	trans
Proteomics	YLR370C	SNPs	10	558025	1.05e-06	0.01784999	Distant	0.01784999	trans
Proteomics	YLR378C	SNPs	15	619443	1.14e-06	0.01845073	Distant	0.01845073	trans
Proteomics	YLR378C	SNPs	14	151081	7.8e-07	0.00823778	Distant	0.00823778	trans
Proteomics	YLR380W	SNPs	12	369239	9.97e-07	0.01696601	Distant	0.01696601	trans
Proteomics	YLR380W	SNPs	5	140379	3.52e-06	0.07037829	Distant	0.07037829	trans
Proteomics	YLR401C	SNPs	2	19851	7.16e-07	0.02315516	Distant	0.02315516	trans
Proteomics	YLR409C	SNPs	12	696819	9.03e-07	0.01368245	Distant	0.01368245	trans
Proteomics	YLR409C	SNPs	12	648309	1.21e-06	0.05121154	Distant	0.05121154	trans
Proteomics	YLR409C	SNPs	9	97988	2.97e-06	0.00672919	Distant	0.00672919	trans
Proteomics	YLR421C	SNPs	16	668232	2.06e-07	0.00932914	Distant	0.00932914	trans
Proteomics	YLR441C	SNPs	15	363422	1.75e-06	0.02708388	Distant	0.02708388	trans
Proteomics	YLR447C	SNPs	4	271035	2.23e-06	0.00573434	Distant	0.00573434	trans
Proteomics	YML008C	SNPs	4	832353	1.34e-06	0.04793166	Distant	0.04793166	trans
Proteomics	YML008C	SNPs	13	632242	3.76e-06	0.01994592	Distant	0.01994592	trans
Proteomics	YML010W	SNPs	7	337273	5.06e-06	0.02673464	Distant	0.02673464	trans
Proteomics	YML012W	SNPs	10	450584	2.17e-07	0.01060039	Distant	0.01060039	trans
Proteomics	YML022W	SNPs	12	395272	2.45e-06	0.04034585	Distant	0.04034585	trans
Proteomics	YML070W	SNPs	13	133684	5.01e-11	0.06433451	Local	0.06433451	cis
Proteomics	YML070W	SNPs	13	133684	2.86e-09	0.0614449	Local	0.0614449	cis
Proteomics	YML078W	SNPs	3	177325	1.83e-06	0.01604711	Distant	0.01604711	trans
Proteomics	YML078W	SNPs	6	229413	5e-06	0.00752247	Distant	0.00752247	trans
Proteomics	YML078W	SNPs	13	111621	3.09e-09	0.02866759	Local	0.02866759	cis
Proteomics	YML086C	SNPs	13	97573	2.13e-10	0.01302457	Local	0.01302457	cis
Proteomics	YML094W	SNPs	7	907935	2.65e-06	0.01246486	Distant	0.01246486	trans
Proteomics	YML100W	SNPs	11	50038	2.93e-06	0.01908894	Distant	0.01908894	trans
Proteomics	YML100W	SNPs	16	125490	3.03e-06	0.03464147	Distant	0.03464147	trans
Proteomics	YML106W	SNPs	8	433529	2.81e-06	0.02644963	Distant	0.02644963	trans
Proteomics	YML130C	SNPs	12	644446	2.42e-06	0.00707446	Distant	0.00707446	trans
Proteomics	YMR006C	SNPs	13	279942	6.74e-16	0.16197237	Local	0.16197237	cis
Proteomics	YMR008C	SNPs	13	283179	1.18e-10	0.14770518	Local	0.14770518	cis
Proteomics	YMR015C	SNPs	5	33002	8.1e-06	0.06034173	Distant	0.06034173	trans
Proteomics	YMR029C	SNPs	13	329249	1.52e-09	0.08088692	Local	0.08088692	cis
Proteomics	YMR029C	SNPs	13	330411	8.17e-07	0.08743266	Local	0.08743266	cis
Proteomics	YMR029C	SNPs	13	330481	1.63e-06	0.08493547	Local	0.08493547	cis
Proteomics	YMR031C	SNPs	4	1509300	1.09e-07	0.03549132	Distant	0.03549132	trans
Proteomics	YMR031C	SNPs	11	627014	1.37e-06	0.0690981	Distant	0.0690981	trans
Proteomics	YMR031C	SNPs	4	320548	4.19e-06	0.01430009	Distant	0.01430009	trans
Proteomics	YMR031C	SNPs	4	318862	8.33e-06	0.00711485	Distant	0.00711485	trans
Proteomics	YMR031C	SNPs	16	499778	7.96e-07	0.00923162	Distant	0.00923162	trans
Proteomics	YMR033W	SNPs	10	192183	4.46e-06	0.00740809	Distant	0.00740809	trans
Proteomics	YMR038C	SNPs	15	274222	4.7e-07	0.10345348	Distant	0.10345348	trans
Proteomics	YMR038C	SNPs	15	312534	7.37e-07	0.05810721	Distant	0.05810721	trans
Proteomics	YMR047C	SNPs	10	116264	5.71e-06	0.05750556	Distant	0.05750556	trans
Proteomics	YMR049C	SNPs	8	510985	1.32e-06	0.01515149	Distant	0.01515149	trans
