Pheno_Type	Pheno	Geno_Type	Chr	ChrPos	PValue	EffectSize	Loc	abs_effect	cis_trans
Transcriptomics	YJL144W	SNPs	10	147612	3.35e-06	0.08190489	Local	0.08190489	cis
Transcriptomics	YJL145W	SNPs	10	145040	1.41e-09	0.02050443	Local	0.02050443	cis
Transcriptomics	YJL145W	SNPs	10	144368	2.74e-06	0.06751458	Local	0.06751458	cis
Transcriptomics	YJL145W	SNPs	7	291088	3.56e-06	0.04541143	Distant	0.04541143	trans
Transcriptomics	YJL145W	SNPs	10	145124	4.07e-06	0.03543014	Local	0.03543014	cis
Transcriptomics	YJL145W	SNPs	10	204825	4.97e-06	0.08927856	Distant	0.08927856	trans
Transcriptomics	YJL145W	SNPs	2	119039	1.09e-05	0.00987931	Distant	0.00987931	trans
Transcriptomics	YJL146W	SNPs	4	1122421	6.36e-07	0.02527435	Distant	0.02527435	trans
Transcriptomics	YJL146W	SNPs	12	507985	4.3e-06	0.01416233	Distant	0.01416233	trans
Transcriptomics	YJL149W	SNPs	4	391908	2.25e-06	0.00704873	Distant	0.00704873	trans
Transcriptomics	YJL152W	SNPs	12	951923	2.35e-07	0.01403618	Distant	0.01403618	trans
Transcriptomics	YJL152W	SNPs	12	924398	8.43e-07	0.0120863	Distant	0.0120863	trans
Transcriptomics	YJL157C	SNPs	3	177291	3.05e-07	0.00916211	Distant	0.00916211	trans
Transcriptomics	YJL159W	SNPs	12	299795	5.82e-06	0.00761035	Distant	0.00761035	trans
Transcriptomics	YJL160C	SNPs	2	634316	2.98e-06	0.02146491	Distant	0.02146491	trans
Transcriptomics	YJL161W	SNPs	10	117075	1.05e-06	0.10502407	Local	0.10502407	cis
Transcriptomics	YJL167W	SNPs	16	421049	2.69e-06	0.00743737	Distant	0.00743737	trans
Transcriptomics	YJL170C	SNPs	14	342049	7.63e-06	0.00736445	Distant	0.00736445	trans
Transcriptomics	YJL171C	SNPs	10	101069	5.06e-13	0.04279999	Local	0.04279999	cis
Transcriptomics	YJL171C	SNPs	14	230304	3.86e-06	0.01095009	Distant	0.01095009	trans
Transcriptomics	YJL172W	SNPs	10	101082	2.45e-06	0.04782091	Local	0.04782091	cis
Transcriptomics	YJL173C	SNPs	12	807455	9.85e-06	0.06668853	Distant	0.06668853	trans
Transcriptomics	YJL176C	SNPs	16	402323	3.97e-06	0.06294114	Distant	0.06294114	trans
Transcriptomics	YJL183W	SNPs	7	655851	4.56e-07	0.00755299	Distant	0.00755299	trans
Transcriptomics	YJL186W	SNPs	7	958233	2.97e-06	0.05835181	Distant	0.05835181	trans
Transcriptomics	YJL191W	SNPs	15	419521	4.32e-06	0.05872955	Distant	0.05872955	trans
Transcriptomics	YJL193W	SNPs	11	546387	3.19e-07	0.02651676	Distant	0.02651676	trans
Transcriptomics	YJL193W	SNPs	10	69957	2.94e-06	0.0747139	Local	0.0747139	cis
Transcriptomics	YJL199C	SNPs	10	181322	9.1e-07	0.03126335	Distant	0.03126335	trans
Transcriptomics	YJL199C	SNPs	13	676300	1.29e-06	0.0290083	Distant	0.0290083	trans
Transcriptomics	YJL208C	SNPs	12	919791	3.84e-06	0.01537829	Distant	0.01537829	trans
Transcriptomics	YJL209W	SNPs	11	78014	8.98e-07	0.04680182	Distant	0.04680182	trans
Transcriptomics	YJL209W	SNPs	9	268032	2.28e-06	0.01885326	Distant	0.01885326	trans
Transcriptomics	YJL213W	SNPs	10	34341	3.87e-13	0.0378275	Local	0.0378275	cis
Transcriptomics	YJL213W	SNPs	10	37272	1.74e-08	0.01209234	Local	0.01209234	cis
Transcriptomics	YJL213W	SNPs	10	34093	8.19e-08	0.07145957	Local	0.07145957	cis
Transcriptomics	YJL213W	SNPs	10	32961	1.29e-07	0.03368998	Local	0.03368998	cis
Transcriptomics	YJL213W	SNPs	10	35494	2.03e-07	0.03296278	Local	0.03296278	cis
Transcriptomics	YJL213W	SNPs	10	57489	4.72e-07	0.00771432	Distant	0.00771432	trans
Transcriptomics	YJL213W	SNPs	10	65790	1.02e-06	0.01253039	Distant	0.01253039	trans
Transcriptomics	YJL213W	SNPs	3	93278	3.32e-06	0.00315017	Distant	0.00315017	trans
Transcriptomics	YJL213W	SNPs	10	106397	3.83e-06	0.00819366	Distant	0.00819366	trans
Transcriptomics	YJL213W	SNPs	10	33800	4.01e-06	0.08279396	Local	0.08279396	cis
Transcriptomics	YJL214W	SNPs	4	290145	1.78e-07	0.01001762	Distant	0.01001762	trans
Transcriptomics	YJL215C	SNPs	10	34341	2.66e-07	0.02182453	Local	0.02182453	cis
Transcriptomics	YJL215C	SNPs	10	33800	4.98e-07	0.10884751	Local	0.10884751	cis
Transcriptomics	YJL216C	SNPs	10	33800	6.9e-10	0.17205184	Local	0.17205184	cis
Transcriptomics	YJL216C	SNPs	10	37272	4.28e-06	0.00985749	Local	0.00985749	cis
Transcriptomics	YJL219W	SNPs	9	38818	1.32e-10	0.00813977	Distant	0.00813977	trans
Transcriptomics	YJL219W	SNPs	9	42601	1.85e-10	0.01243731	Distant	0.01243731	trans
Transcriptomics	YJL219W	SNPs	9	38140	5.84e-10	0.01322134	Distant	0.01322134	trans
Transcriptomics	YJL219W	SNPs	9	40953	1.17e-08	0.08243403	Distant	0.08243403	trans
Transcriptomics	YJL219W	SNPs	9	41157	1.26e-06	0.00796332	Distant	0.00796332	trans
Transcriptomics	YJL225C	SNPs	4	593321	1.28e-06	0.00255041	Distant	0.00255041	trans
Transcriptomics	YJR002W	SNPs	7	655851	8.8e-07	0.006603	Distant	0.006603	trans
Transcriptomics	YJR005C-A	SNPs	10	449239	1.49e-17	0.11111938	Local	0.11111938	cis
Transcriptomics	YJR005C-A	SNPs	10	450154	4.86e-14	0.02870262	Local	0.02870262	cis
Transcriptomics	YJR005C-A	SNPs	10	444972	2.05e-09	0.0149698	Local	0.0149698	cis
Transcriptomics	YJR005C-A	SNPs	10	450273	4.48e-09	0.07573256	Local	0.07573256	cis
Transcriptomics	YJR005C-A	SNPs	10	448029	1.64e-08	0.00710831	Local	0.00710831	cis
Transcriptomics	YJR005C-A	SNPs	10	449403	7.16e-08	0.038684	Local	0.038684	cis
Transcriptomics	YJR005C-A	SNPs	12	110091	1.47e-06	0.01398867	Distant	0.01398867	trans
Transcriptomics	YJR006W	SNPs	10	449239	1.73e-12	0.06810018	Local	0.06810018	cis
Transcriptomics	YJR006W	SNPs	10	449718	1.04e-10	0.00887921	Local	0.00887921	cis
Transcriptomics	YJR006W	SNPs	10	450387	6.06e-09	0.08511963	Local	0.08511963	cis
Transcriptomics	YJR006W	SNPs	10	449403	8.3e-08	0.03353912	Local	0.03353912	cis
Transcriptomics	YJR006W	SNPs	2	119039	3.87e-07	0.01017684	Distant	0.01017684	trans
Transcriptomics	YJR006W	SNPs	10	438761	7.54e-07	0.01087828	Local	0.01087828	cis
Transcriptomics	YJR006W	SNPs	10	450273	3.23e-06	0.04171919	Local	0.04171919	cis
Transcriptomics	YJR009C	SNPs	5	26797	1.48e-07	0.01298161	Distant	0.01298161	trans
Transcriptomics	YJR009C	SNPs	12	511340	1.78e-06	0.0362678	Distant	0.0362678	trans
Transcriptomics	YJR010W	SNPs	14	426745	3.16e-06	0.08455048	Distant	0.08455048	trans
Transcriptomics	YJR011C	SNPs	11	271696	1.18e-06	0.04115108	Distant	0.04115108	trans
Transcriptomics	YJR011C	SNPs	2	379542	4.94e-06	0.01114491	Distant	0.01114491	trans
Transcriptomics	YJR012C	SNPs	9	174345	3.75e-07	0.02313595	Distant	0.02313595	trans
Transcriptomics	YJR012C	SNPs	12	991116	4.05e-06	0.0336604	Distant	0.0336604	trans
Transcriptomics	YJR014W	SNPs	7	469734	2.69e-07	0.02800247	Distant	0.02800247	trans
Transcriptomics	YJR015W	SNPs	10	461695	8.92e-09	0.08631724	Local	0.08631724	cis
Transcriptomics	YJR015W	SNPs	10	449403	1.27e-08	0.04574432	Local	0.04574432	cis
Transcriptomics	YJR015W	SNPs	10	424577	9.39e-08	0.00929807	Distant	0.00929807	trans
Transcriptomics	YJR015W	SNPs	10	450584	1.26e-06	0.00563409	Local	0.00563409	cis
Transcriptomics	YJR015W	SNPs	10	435236	3.95e-06	0.01354116	Distant	0.01354116	trans
Transcriptomics	YJR021C	SNPs	15	1012127	7.73e-06	0.02846811	Distant	0.02846811	trans
Transcriptomics	YJR025C	SNPs	16	671978	3.45e-06	0.07974934	Distant	0.07974934	trans
Transcriptomics	YJR032W	SNPs	10	492486	2.27e-06	0.07530326	Local	0.07530326	cis
Transcriptomics	YJR036C	SNPs	10	503860	2.23e-11	0.0251969	Local	0.0251969	cis
Transcriptomics	YJR037W	SNPs	10	503860	2.65e-11	0.02666998	Local	0.02666998	cis
Transcriptomics	YJR038C	SNPs	10	503860	1.37e-13	0.03495138	Local	0.03495138	cis
Transcriptomics	YJR039W	SNPs	10	503860	5.27e-10	0.02340072	Local	0.02340072	cis
Transcriptomics	YJR047C	SNPs	11	535595	1.98e-06	0.01708957	Distant	0.01708957	trans
Transcriptomics	YJR050W	SNPs	15	224654	6.23e-09	0.0105848	Distant	0.0105848	trans
Transcriptomics	YJR050W	SNPs	10	529307	1.22e-06	0.04661433	Local	0.04661433	cis
Transcriptomics	YJR051W	SNPs	8	267185	2.5e-06	0.06675077	Distant	0.06675077	trans
Transcriptomics	YJR056C	SNPs	10	518528	5.14e-06	0.03903972	Local	0.03903972	cis
Transcriptomics	YJR058C	SNPs	4	301586	4.93e-07	0.035402	Distant	0.035402	trans
Transcriptomics	YJR059W	SNPs	11	290740	5.03e-06	0.01582144	Distant	0.01582144	trans
Transcriptomics	YJR062C	SNPs	2	379542	1.66e-06	0.01214262	Distant	0.01214262	trans
Transcriptomics	YJR068W	SNPs	15	71821	8.71e-07	0.03778186	Distant	0.03778186	trans
Transcriptomics	YJR075W	SNPs	5	325466	2.23e-07	0.01326747	Distant	0.01326747	trans
Transcriptomics	YJR075W	SNPs	14	230725	8.42e-07	0.0393987	Distant	0.0393987	trans
Transcriptomics	YJR077C	SNPs	7	369400	2.41e-06	0.00463807	Distant	0.00463807	trans
Transcriptomics	YJR079W	SNPs	2	550133	3.14e-06	0.10644499	Distant	0.10644499	trans
Transcriptomics	YJR079W	SNPs	8	289648	3.19e-06	0.01086437	Distant	0.01086437	trans
Transcriptomics	YJR079W	SNPs	3	242917	6.01e-06	0.03050449	Distant	0.03050449	trans
Transcriptomics	YJR093C	SNPs	16	762090	4.07e-08	0.00533043	Distant	0.00533043	trans
Transcriptomics	YJR095W	SNPs	10	195982	2.88e-06	0.00717499	Distant	0.00717499	trans
Transcriptomics	YJR097W	SNPs	11	624919	6.49e-06	0.0148793	Distant	0.0148793	trans
Transcriptomics	YJR099W	SNPs	8	319470	8.74e-09	0.03819729	Distant	0.03819729	trans
Transcriptomics	YJR099W	SNPs	9	174345	2.37e-06	0.02339909	Distant	0.02339909	trans
Transcriptomics	YJR099W	SNPs	4	642500	4.3e-06	0.02220807	Distant	0.02220807	trans
Transcriptomics	YJR099W	SNPs	7	193710	7.65e-06	0.02513403	Distant	0.02513403	trans
Transcriptomics	YJR100C	SNPs	10	617418	1.74e-08	0.02731055	Local	0.02731055	cis
Transcriptomics	YJR100C	SNPs	10	617370	1e-06	0.00960709	Local	0.00960709	cis
Transcriptomics	YJR102C	SNPs	13	654300	7.06e-06	0.02670957	Distant	0.02670957	trans
Transcriptomics	YJR108W	SNPs	10	628435	1.65e-27	0.41203575	Local	0.41203575	cis
Transcriptomics	YJR108W	SNPs	10	629091	1.54e-17	0.08939519	Local	0.08939519	cis
Transcriptomics	YJR108W	SNPs	10	626887	1.86e-11	0.07070402	Local	0.07070402	cis
Transcriptomics	YJR108W	SNPs	10	626974	1.44e-09	0.01280123	Local	0.01280123	cis
Transcriptomics	YJR108W	SNPs	10	626313	9.36e-08	0.00920841	Local	0.00920841	cis
Transcriptomics	YJR108W	SNPs	10	623961	4.74e-07	0.04132691	Local	0.04132691	cis
Transcriptomics	YJR108W	SNPs	10	625757	1.09e-06	0.04339575	Local	0.04339575	cis
Transcriptomics	YJR108W	SNPs	10	628564	2.79e-06	0.02363447	Local	0.02363447	cis
Transcriptomics	YJR108W	SNPs	10	610450	5.27e-06	0.05047477	Local	0.05047477	cis
Transcriptomics	YJR111C	SNPs	11	364194	2.96e-06	0.04864311	Distant	0.04864311	trans
Transcriptomics	YJR112W-A	SNPs	10	637667	6.29e-09	0.00785169	Local	0.00785169	cis
Transcriptomics	YJR112W-A	SNPs	9	283713	2.65e-06	0.00932494	Distant	0.00932494	trans
Transcriptomics	YJR112W	SNPs	10	636960	1.74e-09	0.05371327	Local	0.05371327	cis
Transcriptomics	YJR118C	SNPs	10	643441	1.18e-11	0.14301766	Local	0.14301766	cis
Transcriptomics	YJR121W	SNPs	16	163842	4.92e-06	0.0248071	Distant	0.0248071	trans
Transcriptomics	YJR124C	SNPs	2	119039	2.49e-06	0.01302365	Distant	0.01302365	trans
Transcriptomics	YJR132W	SNPs	7	655851	2.87e-06	0.00658419	Distant	0.00658419	trans
Transcriptomics	YJR132W	SNPs	7	899222	6.14e-06	0.00835736	Distant	0.00835736	trans
Transcriptomics	YJR134C	SNPs	9	395649	2.9e-06	0.01039012	Distant	0.01039012	trans
Transcriptomics	YJR134C	SNPs	4	692858	8.85e-06	0.0080781	Distant	0.0080781	trans
Transcriptomics	YJR135W-A	SNPs	4	1405720	3.62e-06	0.01111134	Distant	0.01111134	trans
Transcriptomics	YJR136C	SNPs	9	360178	3.14e-06	0.02368941	Distant	0.02368941	trans
Transcriptomics	YJR139C	SNPs	12	40444	6.71e-07	0.02086353	Distant	0.02086353	trans
Transcriptomics	YJR139C	SNPs	10	395330	1.3e-06	0.0228137	Distant	0.0228137	trans
Transcriptomics	YJR140C	SNPs	4	553497	6.46e-06	0.01106105	Distant	0.01106105	trans
Transcriptomics	YJR141W	SNPs	4	1201830	3.47e-06	0.01830729	Distant	0.01830729	trans
Transcriptomics	YJR147W	SNPs	5	115800	1.27e-06	0.00510516	Distant	0.00510516	trans
Transcriptomics	YJR148W	SNPs	10	705423	1.73e-06	0.02878642	Local	0.02878642	cis
Transcriptomics	YJR149W	SNPs	10	705423	1.46e-08	0.03981594	Local	0.03981594	cis
Transcriptomics	YJR149W	SNPs	10	703116	1.82e-06	0.07829184	Local	0.07829184	cis
Transcriptomics	YJR150C	SNPs	15	755969	3.56e-06	0.00798979	Distant	0.00798979	trans
Transcriptomics	YJR150C	SNPs	7	92485	5.32e-06	0.01011676	Distant	0.01011676	trans
Transcriptomics	YJR152W	SNPs	14	294801	1.89e-06	0.0061411	Distant	0.0061411	trans
Transcriptomics	YJR152W	SNPs	10	651412	3.87e-06	0.00524544	Distant	0.00524544	trans
Transcriptomics	YJR152W	SNPs	12	250289	5.69e-06	0.01549513	Distant	0.01549513	trans
Transcriptomics	YJR153W	SNPs	5	70702	1.14e-06	0.03404118	Distant	0.03404118	trans
Transcriptomics	YJR153W	SNPs	4	636087	5.18e-06	0.00972702	Distant	0.00972702	trans
Transcriptomics	YJR160C	SNPs	12	973206	3.32e-07	0.02039835	Distant	0.02039835	trans
Transcriptomics	YJR160C	SNPs	4	543872	9.51e-07	0.00863251	Distant	0.00863251	trans
Transcriptomics	YJR161C	SNPs	16	428330	2.7e-06	0.07405337	Distant	0.07405337	trans
Transcriptomics	YKL002W	SNPs	4	1389675	4.55e-06	0.00908376	Distant	0.00908376	trans
Transcriptomics	YKL008C	SNPs	4	1143654	9.06e-07	0.00769605	Distant	0.00769605	trans
Transcriptomics	YKL009W	SNPs	7	655851	6.14e-06	0.00570084	Distant	0.00570084	trans
Transcriptomics	YKL014C	SNPs	7	655851	3.32e-06	0.00580644	Distant	0.00580644	trans
Transcriptomics	YKL016C	SNPs	6	155252	2.02e-06	0.01798572	Distant	0.01798572	trans
Transcriptomics	YKL019W	SNPs	4	344480	5.34e-06	0.05559738	Distant	0.05559738	trans
Transcriptomics	YKL021C	SNPs	7	655851	1.52e-06	0.00627554	Distant	0.00627554	trans
Transcriptomics	YKL023C-A	SNPs	8	198412	8.19e-06	0.00527725	Distant	0.00527725	trans
Transcriptomics	YKL024C	SNPs	11	391971	7.52e-07	0.08245099	Local	0.08245099	cis
Transcriptomics	YKL024C	SNPs	7	1051899	3.63e-06	0.0113043	Distant	0.0113043	trans
Transcriptomics	YKL029C	SNPs	11	385019	6.5600000000000005e-31	0.25177847	Local	0.25177847	cis
Transcriptomics	YKL031W	SNPs	11	381937	7.6e-13	0.05340275	Local	0.05340275	cis
Transcriptomics	YKL033W-A	SNPs	7	446985	1.71e-06	0.01433132	Distant	0.01433132	trans
Transcriptomics	YKL038W	SNPs	3	65398	3.04e-07	0.01792176	Distant	0.01792176	trans
Transcriptomics	YKL041W	SNPs	9	395649	4.45e-08	0.01376564	Distant	0.01376564	trans
Transcriptomics	YKL045W	SNPs	12	210539	2.15e-06	0.00508575	Distant	0.00508575	trans
Transcriptomics	YKL047W	SNPs	11	349875	5.52e-13	0.21462532	Local	0.21462532	cis
Transcriptomics	YKL048C	SNPs	11	252852	5.21e-06	0.03155363	Distant	0.03155363	trans
Transcriptomics	YKL051W	SNPs	10	395144	4.27e-06	0.0186726	Distant	0.0186726	trans
Transcriptomics	YKL053C-A	SNPs	9	140910	6.16e-06	0.0302623	Distant	0.0302623	trans
Transcriptomics	YKL057C	SNPs	5	561468	2.16e-06	0.0089261	Distant	0.0089261	trans
Transcriptomics	YKL059C	SNPs	11	329569	6.29e-08	0.04890909	Local	0.04890909	cis
Transcriptomics	YKL061W	SNPs	11	326243	1.8e-08	0.0496341	Local	0.0496341	cis
Transcriptomics	YKL061W	SNPs	5	531300	4.91e-06	0.01903754	Distant	0.01903754	trans
Transcriptomics	YKL063C	SNPs	11	561047	1.73e-06	0.08234232	Distant	0.08234232	trans
Transcriptomics	YKL063C	SNPs	13	582716	1.99e-06	0.09372017	Distant	0.09372017	trans
Transcriptomics	YKL065W-A	SNPs	15	528166	5.58e-07	0.01480936	Distant	0.01480936	trans
Transcriptomics	YKL067W	SNPs	11	136898	7.31e-06	0.03805204	Distant	0.03805204	trans
Transcriptomics	YKL067W	SNPs	6	155140	7.5e-06	0.02689063	Distant	0.02689063	trans
Transcriptomics	YKL068W-A	SNPs	12	156073	2.74e-06	0.05168468	Distant	0.05168468	trans
Transcriptomics	YKL069W	SNPs	3	71247	4.75e-07	0.09021186	Distant	0.09021186	trans
Transcriptomics	YKL070W	SNPs	11	306879	1.98e-26	0.2382138	Local	0.2382138	cis
Transcriptomics	YKL070W	SNPs	11	304104	1.3e-11	0.06308488	Local	0.06308488	cis
Transcriptomics	YKL070W	SNPs	11	306444	4.81e-10	0.03276077	Local	0.03276077	cis
Transcriptomics	YKL070W	SNPs	11	294700	2.29e-08	0.01932601	Local	0.01932601	cis
Transcriptomics	YKL070W	SNPs	11	297875	2.41e-08	0.0307485	Local	0.0307485	cis
Transcriptomics	YKL070W	SNPs	11	389964	5.36e-08	0.02865839	Distant	0.02865839	trans
Transcriptomics	YKL070W	SNPs	11	296422	1.43e-07	0.01701004	Local	0.01701004	cis
Transcriptomics	YKL070W	SNPs	13	622544	4.16e-07	0.01237087	Distant	0.01237087	trans
Transcriptomics	YKL070W	SNPs	13	622439	4.72e-07	0.02267568	Distant	0.02267568	trans
Transcriptomics	YKL070W	SNPs	11	298778	4.42e-06	0.02885815	Local	0.02885815	cis
Transcriptomics	YKL071W	SNPs	11	305339	5.91e-08	0.0785908	Local	0.0785908	cis
Transcriptomics	YKL078W	SNPs	11	289102	7.46e-07	0.04179965	Local	0.04179965	cis
Transcriptomics	YKL078W	SNPs	7	655851	1.55e-06	0.00649921	Distant	0.00649921	trans
Transcriptomics	YKL079W	SNPs	13	285841	2.61e-06	0.01171686	Distant	0.01171686	trans
Transcriptomics	YKL080W	SNPs	12	1008873	1.92e-07	0.06567228	Distant	0.06567228	trans
Transcriptomics	YKL080W	SNPs	16	377196	2.61e-07	0.0081848	Distant	0.0081848	trans
Transcriptomics	YKL082C	SNPs	4	327242	2.65e-06	0.07324791	Distant	0.07324791	trans
Transcriptomics	YKL082C	SNPs	15	237076	5.62e-06	0.07309121	Distant	0.07309121	trans
Transcriptomics	YKL084W	SNPs	11	280607	7.39e-07	0.02170483	Local	0.02170483	cis
Transcriptomics	YKL086W	SNPs	11	277761	3.53e-08	0.10800563	Local	0.10800563	cis
Transcriptomics	YKL086W	SNPs	11	297401	2.3e-06	0.0743277	Local	0.0743277	cis
Transcriptomics	YKL086W	SNPs	11	296492	3.28e-06	0.04110987	Local	0.04110987	cis
Transcriptomics	YKL086W	SNPs	11	276446	5.86e-06	0.04957262	Local	0.04957262	cis
Transcriptomics	YKL089W	SNPs	11	275068	7.57e-20	0.07211039	Local	0.07211039	cis
Transcriptomics	YKL089W	SNPs	11	275058	9.74e-10	0.01151341	Local	0.01151341	cis
Transcriptomics	YKL089W	SNPs	6	245724	5.44e-07	0.00870509	Distant	0.00870509	trans
Transcriptomics	YKL096C-B	SNPs	15	860651	5.98e-07	0.05844163	Distant	0.05844163	trans
Transcriptomics	YKL096W	SNPs	11	260961	7.67e-13	0.07701762	Local	0.07701762	cis
Transcriptomics	YKL096W	SNPs	11	259285	3.14e-12	0.18607817	Local	0.18607817	cis
Transcriptomics	YKL096W	SNPs	13	587844	4.79e-06	0.01373598	Distant	0.01373598	trans
Transcriptomics	YKL098W	SNPs	12	123810	8.55e-07	0.00727141	Distant	0.00727141	trans
Transcriptomics	YKL103C	SNPs	13	119408	2.99e-06	0.0229038	Distant	0.0229038	trans
Transcriptomics	YKL104C	SNPs	4	1138340	3.71e-06	0.00958921	Distant	0.00958921	trans
Transcriptomics	YKL108W	SNPs	9	160514	6.54e-06	0.04104671	Distant	0.04104671	trans
Transcriptomics	YKL113C	SNPs	12	210539	1.37e-06	0.00559022	Distant	0.00559022	trans
Transcriptomics	YKL114C	SNPs	14	102701	5.62e-07	0.03267064	Distant	0.03267064	trans
Transcriptomics	YKL116C	SNPs	10	605846	2.55e-06	0.03324979	Distant	0.03324979	trans
Transcriptomics	YKL117W	SNPs	2	317687	1.69e-06	0.01350683	Distant	0.01350683	trans
Transcriptomics	YKL119C	SNPs	15	586701	3.18e-08	0.01927758	Distant	0.01927758	trans
Transcriptomics	YKL119C	SNPs	11	211477	1.16e-07	0.04549151	Local	0.04549151	cis
Transcriptomics	YKL119C	SNPs	11	230159	2.3e-06	0.08079488	Local	0.08079488	cis
Transcriptomics	YKL123W	SNPs	2	273293	7.9e-08	0.02118906	Distant	0.02118906	trans
Transcriptomics	YKL123W	SNPs	10	603708	4.76e-06	0.02693242	Distant	0.02693242	trans
Transcriptomics	YKL125W	SNPs	9	160514	3.1e-06	0.04274811	Distant	0.04274811	trans
Transcriptomics	YKL127W	SNPs	16	81720	1.16e-07	0.0135069	Distant	0.0135069	trans
Transcriptomics	YKL127W	SNPs	11	204662	4.31e-06	0.00846286	Local	0.00846286	cis
Transcriptomics	YKL129C	SNPs	13	330962	2.92e-06	0.03650674	Distant	0.03650674	trans
Transcriptomics	YKL132C	SNPs	11	194991	2.84e-06	0.03605937	Local	0.03605937	cis
Transcriptomics	YKL134C	SNPs	12	951524	4.87e-06	0.05013423	Distant	0.05013423	trans
Transcriptomics	YKL136W	SNPs	11	186423	6.7e-15	0.20764337	Local	0.20764337	cis
Transcriptomics	YKL138C-A	SNPs	16	41705	3.09e-06	0.02853833	Distant	0.02853833	trans
Transcriptomics	YKL138C	SNPs	11	185280	3.81e-06	0.03429583	Local	0.03429583	cis
Transcriptomics	YKL139W	SNPs	12	919791	3.85e-06	0.01436508	Distant	0.01436508	trans
Transcriptomics	YKL140W	SNPs	11	180774	2.48e-08	0.05764571	Local	0.05764571	cis
Transcriptomics	YKL142W	SNPs	11	178613	4.44e-07	0.05315825	Local	0.05315825	cis
Transcriptomics	YKL142W	SNPs	11	178383	1.62e-06	0.03796692	Local	0.03796692	cis
Transcriptomics	YKL142W	SNPs	11	179341	3.46e-06	0.03442014	Local	0.03442014	cis
Transcriptomics	YKL144C	SNPs	6	43129	5.34e-06	0.01713234	Distant	0.01713234	trans
Transcriptomics	YKL162C-A	SNPs	11	145747	5.66e-07	0.11134427	Local	0.11134427	cis
Transcriptomics	YKL162C-A	SNPs	9	249521	1.49e-06	0.01590643	Distant	0.01590643	trans
Transcriptomics	YKL163W	SNPs	16	757137	1.05e-07	0.01198172	Distant	0.01198172	trans
Transcriptomics	YKL163W	SNPs	2	149182	1.87e-07	0.04563039	Distant	0.04563039	trans
Transcriptomics	YKL163W	SNPs	13	160665	2.72e-06	0.08527592	Distant	0.08527592	trans
Transcriptomics	YKL165C	SNPs	2	214801	6.93e-07	0.07712321	Distant	0.07712321	trans
Transcriptomics	YKL171W	SNPs	3	65398	2.12e-06	0.01455183	Distant	0.01455183	trans
Transcriptomics	YKL178C	SNPs	11	113529	9.16e-18	0.05525991	Local	0.05525991	cis
Transcriptomics	YKL178C	SNPs	11	112117	1.44e-09	0.05289272	Local	0.05289272	cis
Transcriptomics	YKL178C	SNPs	11	112116	4.88e-07	0.05127602	Local	0.05127602	cis
Transcriptomics	YKL178C	SNPs	11	111701	1.73e-06	0.02598628	Local	0.02598628	cis
Transcriptomics	YKL181W	SNPs	7	655851	1.1e-06	0.00648626	Distant	0.00648626	trans
Transcriptomics	YKL182W	SNPs	15	844373	3.38e-06	0.0213704	Distant	0.0213704	trans
Transcriptomics	YKL183C-A	SNPs	11	98109	5.08e-07	0.05860497	Local	0.05860497	cis
Transcriptomics	YKL183C-A	SNPs	13	626128	3.26e-06	0.00774973	Distant	0.00774973	trans
Transcriptomics	YKL183W	SNPs	11	98981	4.55e-11	0.05063055	Local	0.05063055	cis
Transcriptomics	YKL183W	SNPs	11	97410	9.75e-07	0.03257202	Local	0.03257202	cis
Transcriptomics	YKL183W	SNPs	11	98419	2.48e-06	0.03543045	Local	0.03543045	cis
Transcriptomics	YKL183W	SNPs	11	98088	3.67e-06	0.01251509	Local	0.01251509	cis
Transcriptomics	YKL185W	SNPs	2	690620	2.89e-06	0.01594463	Distant	0.01594463	trans
Transcriptomics	YKL185W	SNPs	4	540969	5.81e-06	0.00832104	Distant	0.00832104	trans
Transcriptomics	YKL191W	SNPs	7	655851	2e-06	0.00635129	Distant	0.00635129	trans
Transcriptomics	YKL201C	SNPs	11	69153	6.18e-07	0.0996357	Local	0.0996357	cis
Transcriptomics	YKL201C	SNPs	3	118783	2.5e-06	0.00649912	Distant	0.00649912	trans
Transcriptomics	YKL202W	SNPs	11	69153	2.12e-07	0.10520522	Local	0.10520522	cis
Transcriptomics	YKL202W	SNPs	6	73792	1.01e-06	0.02295984	Distant	0.02295984	trans
Transcriptomics	YKL202W	SNPs	15	424697	3.32e-06	0.02467158	Distant	0.02467158	trans
Transcriptomics	YKL203C	SNPs	1	92566	9.04e-07	0.00765564	Distant	0.00765564	trans
Transcriptomics	YKL213C	SNPs	3	249389	2.01e-06	0.00468502	Distant	0.00468502	trans
Transcriptomics	YKL215C	SNPs	11	28487	1.03e-07	0.06726356	Local	0.06726356	cis
Transcriptomics	YKL215C	SNPs	11	19617	4.26e-07	0.01976492	Local	0.01976492	cis
Transcriptomics	YKL215C	SNPs	11	15597	1.5e-06	0.01268385	Local	0.01268385	cis
Transcriptomics	YKL215C	SNPs	5	491806	3.32e-06	0.01622218	Distant	0.01622218	trans
Transcriptomics	YKL216W	SNPs	11	319143	1.25e-06	0.05122618	Distant	0.05122618	trans
Transcriptomics	YKL217W	SNPs	15	727817	3.97e-06	0.04545942	Distant	0.04545942	trans
Transcriptomics	YKL218C	SNPs	11	18574	2.63e-18	0.1181637	Local	0.1181637	cis
Transcriptomics	YKL218C	SNPs	11	17206	1.09e-15	0.09986747	Local	0.09986747	cis
