sid_index	SNP	Chr	ChrPos	PValue	EffectSize	Pheno	type	abs_effect	cis_trans
5931	rs_chromosome7_697071	7	697071	3.21490257346903e-06	0.0735989515481405	YOL012C	TRANS	0.0735989515481405	trans
2290	rs_chromosome10_260357	10	260357	4.50295112680017e-06	0.0994414545489628	YOL012C	TRANS	0.0994414545489628	trans
348	rs_chromosome11_31244	11	31244	2.67759446376669e-07	0.0209171575199451	YOL012C	TRANS	0.0209171575199451	trans
2003	rs_chromosome8_208545	8	208545	2.18930404092944e-06	0.0339206230164342	YOL038W	TRANS	0.0339206230164342	trans
6293	rs_chromosome7_733930	7	733930	4.6750841764261e-06	0.283316302329075	YOL058W	TRANS	0.283316302329075	trans
1629	rs_chromosome1_197225	1	197225	5.09132358103071e-06	0.0972671602253564	YOL061W	TRANS	0.0972671602253564	trans
655	rs_chromosome4_83830	4	83830	2.43954310355245e-06	0.0165432868434992	YOL064C	TRANS	0.0165432868434992	trans
9588	rs_chromosome4_1175261	4	1175261	6.95192541046876e-06	0.0110900496585583	YOL109W	TRANS	0.0110900496585583	trans
5459	rs_chromosome12_644135	12	644135	2.35292293764543e-06	0.233954924592854	YOL109W	TRANS	0.233954924592854	trans
6025	rs_chromosome12_712247	12	712247	1.46235047976315e-07	0.143446146026067	YOL109W	TRANS	0.143446146026067	trans
295	rs_chromosome8_35255	8	35255	1.82931574865954e-06	0.051092225934208	YOL127W	TRANS	0.051092225934208	trans
1895	rs_chromosome13_231392	13	231392	4.56587913369345e-07	0.0165636942638826	YOL127W	TRANS	0.0165636942638826	trans
4539	rs_chromosome16_549709	16	549709	2.6891512778839e-06	0.0523405678219779	YOR021C	TRANS	0.0523405678219779	trans
4985	rs_chromosome16_588825	16	588825	5.18998681366018e-07	0.0745421478813581	YOR027W	TRANS	0.0745421478813581	trans
4313	rs_chromosome12_504236	12	504236	1.60363745530396e-06	0.146664205951292	YOR063W	TRANS	0.146664205951292	trans
1965	rs_chromosome8_203641	8	203641	3.09761081165217e-06	0.0520943938081564	YOR065W	TRANS	0.0520943938081564	trans
1487	rs_chromosome9_192621	9	192621	3.5132707436907e-07	0.0231244960038165	YOR065W	TRANS	0.0231244960038165	trans
2322	rs_chromosome5_280968	5	280968	9.95465042865162e-06	0.0186898725183934	YOR095C	TRANS	0.0186898725183934	trans
338	rs_chromosome9_65995	9	65995	6.41319954743995e-06	0.0451658429608817	YOR095C	TRANS	0.0451658429608817	trans
340	rs_chromosome9_66032	9	66032	6.41319954743995e-06	0.0451658429608817	YOR095C	TRANS	0.0451658429608817	trans
3534	rs_chromosome16_418246	16	418246	9.00573454051787e-06	0.0236474745690315	YOR095C	TRANS	0.0236474745690315	trans
919	rs_chromosome5_122792	5	122792	7.93034913748309e-07	0.0138082082370363	YOR128C	TRANS	0.0138082082370363	trans
5208	rs_chromosome11_535579	11	535579	4.89951359495273e-06	0.0333846579621505	YOR128C	TRANS	0.0333846579621505	trans
9590	rs_chromosome4_1175266	4	1175266	7.91606663795862e-08	0.0160039961244237	YOR142W	TRANS	0.0160039961244237	trans
3868	rs_chromosome5_482745	5	482745	5.74374557524793e-07	0.0839825741472097	YOR142W	TRANS	0.0839825741472097	trans
2041	rs_chromosome6_248645	6	248645	2.29239781206608e-06	0.0553852631600712	YOR142W	TRANS	0.0553852631600712	trans
3768	rs_chromosome9_432021	9	432021	5.06735094257021e-06	0.0126733209413266	YOR142W	TRANS	0.0126733209413266	trans
1032	rs_chromosome13_113119	13	113119	3.82439992608056e-06	0.034015826547778	YOR198C	TRANS	0.034015826547778	trans
2003	rs_chromosome8_208545	8	208545	2.539653961455e-07	0.039643396820511	YOR209C	TRANS	0.039643396820511	trans
2032	rs_chromosome8_216123	8	216123	3.3978554251228e-06	0.0097269720558056	YOR209C	TRANS	0.0097269720558056	trans
3682	rs_chromosome13_474468	13	474468	1.33779052234456e-06	0.0324104459100265	YOR209C	TRANS	0.0324104459100265	trans
5726	rs_chromosome15_616835	15	616835	9.43879801303426e-07	0.0193664684614973	YOR209C	TRANS	0.0193664684614973	trans
5735	rs_chromosome15_617274	15	617274	3.86210807978849e-06	0.100780464738134	YOR209C	TRANS	0.100780464738134	trans
6821	rs_chromosome15_737961	15	737961	4.30278437240949e-09	0.226687283732282	YOR209C	CIS	0.226687283732282	cis
4315	rs_chromosome8_501608	8	501608	8.20354871210212e-06	0.0460251885041241	YOR230W	TRANS	0.0460251885041241	trans
4518	rs_chromosome14_490287	14	490287	2.17415413492542e-07	0.0632817604983578	YOR230W	TRANS	0.0632817604983578	trans
4040	rs_chromosome15_424697	15	424697	3.37513900601026e-06	0.0617723191664122	YOR230W	TRANS	0.0617723191664122	trans
2764	rs_chromosome9_344740	9	344740	1.98936663987952e-06	0.0752894144226569	YOR265W	TRANS	0.0752894144226569	trans
165	rs_chromosome6_48886	6	48886	2.83936635669636e-06	0.0457929681190359	YOR298C-A	TRANS	0.0457929681190359	trans
441	rs_chromosome6_76160	6	76160	1.03657819675266e-06	0.0105690257045189	YOR298C-A	TRANS	0.0105690257045189	trans
8590	rs_chromosome7_987783	7	987783	7.09092431225307e-07	0.0159207117474448	YOR298C-A	TRANS	0.0159207117474448	trans
396	rs_chromosome10_71322	10	71322	2.70317029723606e-06	0.0258569273804568	YOR298C-A	TRANS	0.0258569273804568	trans
1496	rs_chromosome11_139646	11	139646	2.647919744571e-06	0.0183769807603984	YOR298C-A	TRANS	0.0183769807603984	trans
5850	rs_chromosome13_728436	13	728436	2.77127588997578e-06	0.0105160152228013	YOR298C-A	TRANS	0.0105160152228013	trans
7701	rs_chromosome16_921388	16	921388	1.59364039490943e-06	0.0110052300073153	YOR298C-A	TRANS	0.0110052300073153	trans
2422	rs_chromosome16_270630	16	270630	1.52734717154679e-06	0.0293915339648445	YOR332W	TRANS	0.0293915339648445	trans
6023	rs_chromosome4_707645	4	707645	3.34191031078081e-06	0.0109544289624548	YOR369C	TRANS	0.0109544289624548	trans
2100	rs_chromosome10_239123	10	239123	3.52195757311926e-06	0.0817387622282185	YOR374W	TRANS	0.0817387622282185	trans
5373	rs_chromosome11_559504	11	559504	3.54632239877925e-06	0.0762092441541888	YOR374W	TRANS	0.0762092441541888	trans
7336	rs_chromosome13_868866	13	868866	4.69186092193711e-06	0.0110633186944719	YOR375C	TRANS	0.0110633186944719	trans
5294	rs_chromosome4_621945	4	621945	1.09018015614098e-06	0.0144521810797894	YPL028W	TRANS	0.0144521810797894	trans
5926	rs_chromosome12_703611	12	703611	3.07220641866759e-07	0.165897229212559	YPL061W	TRANS	0.165897229212559	trans
6530	rs_chromosome13_798736	13	798736	1.3144503236747e-06	0.0243123792549217	YPL061W	TRANS	0.0243123792549217	trans
4833	rs_chromosome7_567850	7	567850	4.33570955280686e-06	0.0013856280746841	YPL078C	TRANS	0.0013856280746841	trans
1231	rs_chromosome16_138102	16	138102	2.62125409583225e-06	0.0569861048961246	YPL078C	TRANS	0.0569861048961246	trans
3976	rs_chromosome8_455783	8	455783	1.57173591970045e-06	0.0136014788737685	YPL091W	TRANS	0.0136014788737685	trans
3260	rs_chromosome16_373847	16	373847	1.9154047445494e-07	0.0750709423705403	YPL091W	CIS	0.0750709423705403	cis
3265	rs_chromosome16_374156	16	374156	7.29874477856906e-11	0.088505698586054	YPL091W	CIS	0.088505698586054	cis
3269	rs_chromosome16_375375	16	375375	2.7982003263175703e-23	0.431211131839853	YPL091W	CIS	0.431211131839853	cis
11400	rs_chromosome4_1401877	4	1401877	3.89753172489962e-06	0.112957785303997	YPL093W	TRANS	0.112957785303997	trans
7002	rs_chromosome4_845951	4	845951	1.35329788878345e-06	0.039377598218033	YPL106C	TRANS	0.039377598218033	trans
1645	rs_chromosome11_152314	11	152314	1.27947606024062e-06	0.0322003533930775	YPL106C	TRANS	0.0322003533930775	trans
3072	rs_chromosome16_350204	16	350204	1.88275989845514e-13	0.0760293002239914	YPL106C	CIS	0.0760293002239914	cis
3275	rs_chromosome16_376755	16	376755	6.15156548332101e-07	0.156838171524096	YPL106C	CIS	0.156838171524096	cis
3768	rs_chromosome9_432021	9	432021	5.24562754946577e-06	0.0119830593047548	YPL117C	TRANS	0.0119830593047548	trans
1214	rs_chromosome11_113405	11	113405	2.61539984987935e-06	0.0238692405091926	YPL117C	TRANS	0.0238692405091926	trans
3589	rs_chromosome9_425204	9	425204	2.38091067639977e-06	0.0227690438700416	YPL145C	TRANS	0.0227690438700416	trans
4538	rs_chromosome7_513264	7	513264	1.39837402391032e-06	0.183670379046881	YPL160W	TRANS	0.183670379046881	trans
6023	rs_chromosome4_707645	4	707645	4.79685755619447e-06	0.0092127492141279	YPL225W	TRANS	0.0092127492141279	trans
133	rs_chromosome12_26817	12	26817	9.22421812975844e-06	0.0191587893725616	YPL239W	TRANS	0.0191587893725616	trans
11392	rs_chromosome4_1401289	4	1401289	5.5997659546081e-06	0.12081924214752	YPL243W	TRANS	0.12081924214752	trans
89	rs_chromosome11_12560	11	12560	4.2948057928114e-06	0.0749055610888687	YPL262W	TRANS	0.0749055610888687	trans
90	rs_chromosome11_12572	11	12572	4.2948057928114e-06	0.0749055610888687	YPL262W	TRANS	0.0749055610888687	trans
3028	rs_chromosome13_391381	13	391381	1.17754505556552e-06	0.0215574780878825	YPR004C	TRANS	0.0215574780878825	trans
1498	rs_chromosome6_190258	6	190258	5.92245386704849e-06	0.0447181254281458	YPR016C	TRANS	0.0447181254281458	trans
5825	rs_chromosome13_724409	13	724409	6.76407758270943e-07	0.0237127641969926	YPR033C	TRANS	0.0237127641969926	trans
1629	rs_chromosome11_151192	11	151192	4.42034239862798e-06	0.0101399026528132	YPR041W	TRANS	0.0101399026528132	trans
1660	rs_chromosome11_153266	11	153266	6.523352506851e-07	0.0106369546904326	YPR041W	TRANS	0.0106369546904326	trans
1993	rs_chromosome4_258904	4	258904	4.1918697412691e-08	0.0161982562914011	YPR069C	TRANS	0.0161982562914011	trans
5107	rs_chromosome16_596248	16	596248	7.00111450217649e-06	0.0101910319997745	YPR069C	TRANS	0.0101910319997745	trans
787	rs_chromosome3_108156	3	108156	5.26756664483444e-06	0.0176948266116183	YPR074C	TRANS	0.0176948266116183	trans
6079	rs_chromosome11_640763	11	640763	1.7698572680594e-06	0.0312445820559099	YPR183W	TRANS	0.0312445820559099	trans
