sid_index	SNP	Chr	ChrPos	PValue	EffectSize	Pheno	type	abs_effect	cis_trans
1896	rs_chromosome16_212773	16	212773	4.22746523884748e-06	0.0438226595487351	YPR033C	TRANS	0.0438226595487351	trans
3625	rs_chromosome4_441647	4	441647	1.83202402522686e-06	0.0159067766238304	YPR036W	TRANS	0.0159067766238304	trans
3696	rs_chromosome4_451706	4	451706	3.09615651619306e-06	0.0191129500017163	YPR036W	TRANS	0.0191129500017163	trans
647	rs_chromosome6_95038	6	95038	4.94415407590048e-06	0.0180343227385679	YPR036W	TRANS	0.0180343227385679	trans
9377	rs_chromosome4_1149299	4	1149299	2.34610127945883e-06	0.0554978117873059	YPR069C	TRANS	0.0554978117873059	trans
1112	rs_chromosome11_99591	11	99591	7.64955082570243e-08	0.0318222984104595	YPR069C	TRANS	0.0318222984104595	trans
5688	rs_chromosome16_662291	16	662291	3.15380227585297e-08	0.0568824715946579	YPR069C	CIS	0.0568824715946579	cis
6250	rs_chromosome16_733512	16	733512	3.16115693048587e-06	0.0915868992251504	YPR110C	CIS	0.0915868992251504	cis
302	rs_chromosome8_36046	8	36046	1.44331940120479e-06	0.0136296981757437	YPR159W	TRANS	0.0136296981757437	trans
2384	rs_chromosome7_245148	7	245148	7.77971345319686e-06	0.0313473329421053	YPR165W	TRANS	0.0313473329421053	trans
3820	rs_chromosome14_411046	14	411046	5.31884749251314e-06	0.0081878751539731	YPR191W	TRANS	0.0081878751539731	trans
