gene	var.exp	beta	cis	cis_trans
YBR251W	0.023256241	0.21566752653100096	False	trans
YBR262C	0.029269548	0.2419485399831956	False	trans
YBR265W	0.018275344	0.1911823422808707	False	trans
YBR271W	0.014480806	0.17018111528603871	False	trans
YBR282W	0.027782218	0.23572109791022103	False	trans
YBR286W	0.003202698	0.08003371789439748	False	trans
YBR293W	0.021232808	0.20607187095768312	False	trans
YBR297W	0.117404478	0.4845708988373115	False	trans
YCL064C	0.011926198	0.15444220925640761	False	trans
YCL063W	0.01283481	0.16021741478378684	False	trans
YCL057C-A	0.056771973	0.3369628258428517	False	trans
YCL057W	0.047704089	0.3088821425722115	False	trans
YCL054W	0.010989989	0.14825646023023753	False	trans
YCL050C	0.012822407	0.16013998251529815	False	trans
YCL026C-B	0.007388321	0.12155921190925845	False	trans
YCL018W	0.030652489	0.24759842083502875	False	trans
YCR002C	0.01272613	0.15953764446048463	False	trans
YCR003W	0.025935795	0.22775335343305048	False	trans
YCR005C	0.01984933	0.19924522578972875	False	trans
YCR021C	0.012807014	0.16004383149624982	False	trans
YCR024C-A	0.016344491	0.18080094579398637	False	trans
YCR028C	0.022243771	0.21092070073845287	False	trans
YCR046C	0.016773149	0.183156485006674	False	trans
YCR071C	0.038784154	0.278510875909721	False	trans
YCR082W	0.029185859	0.24160239651129292	False	trans
YCR089W	0.011392884	0.1509495544875837	False	trans
YCR104W	0.015030769	0.17338263465526182	False	trans
YCR105W	0.189812139	0.6161365741457002	False	trans
YCR106W	0.207628254	0.6444039944010279	False	trans
YCR107W	0.205770666	0.6415148727816059	False	trans
YDL240W	0.01720974	0.18552487703809428	False	trans
YDL211C	0.030040205	0.24511305554784307	False	trans
YDL210W	0.14735392	0.5428700028551955	False	trans
YDL207W	0.015247156	0.1746262065097905	False	trans
YDL202W	0.016861834	0.18364005009801102	False	trans
YDL201W	0.009201321	0.13565633785415263	False	trans
YDL190C	0.017525754	0.18722047964899566	False	trans
YDL182W	0.008319866	0.12899508517769195	False	trans
YDL181W	0.084041584	0.40997947265686363	False	trans
YDL180W	0.018624368	0.19299931606096432	False	trans
YDL174C	0.003381282	0.08223481014752816	False	trans
YDL171C	0.012141824	0.1558321147902447	False	trans
YDL155W	0.020985132	0.2048664540621524	False	trans
YDL150W	0.013228299	0.16265484314953552	False	trans
YDL144C	0.017521765	0.1871991720067159	False	trans
YDL130W-A	0.023453123	0.21657849847110863	False	trans
YDL107W	0.012238716	0.15645265098425146	False	trans
YDL104C	0.033551212	0.2590413557716219	False	trans
YDL095W	0.011975761	0.15476279268609752	False	trans
YDL081C	0.009733626	0.13952509451707962	False	trans
YDL078C	0.018224239	0.19091484489164273	False	trans
YDL067C	0.079423892	0.3985571276492242	False	trans
YDL066W	0.011279621	0.1501973435184524	False	trans
YDL064W	0.010557998	0.1453134405345906	False	trans
YDL055C	0.011989236	0.15484983693888735	False	trans
YDL053C	0.019229962	0.19611201900954464	False	trans
YDL049C	0.01451078	0.17035715423779535	False	trans
YDL031W	0.013161948	0.16224640519900588	False	trans
YDL015C	0.022221124	0.21081330128813028	False	trans
YDL004W	0.164851629	0.574197925806076	False	trans
YDR011W	0.006098263	0.11043788299311065	False	trans
YDR017C	0.016776367	0.1831740538395108	False	trans
YDR020C	0.015232693	0.1745433642393775	False	trans
YDR034C	0.017299695	0.18600911267999748	False	trans
YDR034C-D	0.028826202	0.24010915017966308	False	trans
YDR036C	0.018165659	0.19060775954824086	False	trans
YDR041W	0.012859574	0.1603719052702187	False	trans
YDR044W	0.013226934	0.16264645092961605	False	trans
YDR055W	0.011006157	0.14836547442043246	False	trans
YDR061W	0.010583032	0.14548561440912294	False	trans
YDR065W	0.013648903	0.1652204769391494	False	trans
YDR072C	0.005099223	0.10098735564415973	False	trans
YDR075W	0.015849331	0.17804118062965096	False	trans
YDR091C	0.024607625	0.22184510361962015	False	trans
YDR092W	0.014145293	0.16819805587461467	False	trans
YDR097C	0.018395742	0.19181106328885203	False	trans
YDR115W	0.016630131	0.18237396195729258	False	trans
YDR116C	0.026352721	0.2295766582211702	False	trans
YDR119W	0.017243326	0.18570582112577946	False	trans
YDR119W-A	0.005158885	0.10157642443008122	False	trans
YDR124W	0.006490448	0.11393373512704655	False	trans
YDR126W	0.016691276	0.1827089269849725	False	trans
YDR133C	0.005542549	0.1052857920139275	False	trans
YDR134C	0.004346551	0.09323680603710104	False	trans
YDR148C	0.039336446	0.2804868838288165	False	trans
YDR174W	0.02692076	0.23203775554853137	False	trans
YDR175C	0.026384097	0.22971328651168613	False	trans
YDR177W	0.011153694	0.14935658003583238	False	trans
YDR178W	0.016486734	0.18158597963499273	False	trans
YDR190C	0.012096301	0.15553971197093044	False	trans
YDR194C	0.022934986	0.21417276204036778	False	trans
YDR222W	0.011658781	0.15270089063263514	False	trans
YDR224C	0.008121068	0.12744463896139374	False	trans
YDR234W	0.019127607	0.19558940155335616	False	trans
YDR237W	0.021113155	0.2054904134016962	False	trans
YDR244W	0.023166235	0.21524978513345838	False	trans
YDR248C	0.00941616	0.1372309003103893	False	trans
YDR261C	0.011951043	0.15460299479634926	False	trans
YDR268W	0.019224219	0.19608273253909944	False	trans
YDR270W	0.014358942	0.16946351819787053	False	trans
YDR275W	0.006115016	0.11058947508691774	False	trans
YDR276C	0.009569432	0.13834328317630748	False	trans
YDR286C	0.017704792	0.1881743446912995	False	trans
YDR296W	0.04382393	0.29605381267600656	False	trans
YDR298C	0.155642398	0.5579290241598835	False	trans
YDR309C	0.011581915	0.1521966819612044	False	trans
YDR316W	0.015309696	0.1749839764092701	False	trans
YDR321W	0.015096735	0.17376268299033598	False	trans
YDR322W	0.018722145	0.19350527124603092	False	trans
YDR322C-A	0.108441453	0.4657068885039172	False	trans
YDR330W	0.017883071	0.18911938557429803	False	trans
YDR331W	0.012009546	0.1549809407636952	False	trans
YDR334W	0.009764128	0.13974353652316088	False	trans
YDR337W	0.021962033	0.20958069090448195	False	trans
YDR347W	0.027170687	0.23311236346448894	False	trans
YDR352W	0.019643803	0.19821101382112954	False	trans
YDR368W	0.009392832	0.13706080402507495	False	trans
YDR370C	0.012095063	0.1555317523851641	False	trans
YDR372C	0.015533067	0.17625587649777807	False	trans
YDR373W	0.02016773	0.20083689900015883	False	trans
YDR375C	0.018915635	0.1945026220902947	False	trans
YDR377W	0.15706009	0.560464253989494	False	trans
YDR381W	0.071615955	0.3784599186175466	False	trans
YDR393W	0.017682058	0.1880534923897985	False	trans
YDR394W	0.011291781	0.15027828186401387	False	trans
YDR397C	0.023995414	0.2190680898716196	False	trans
YDR399W	0.007185595	0.1198798982315217	False	trans
YDR405W	0.019440824	0.19718429957783148	False	trans
YDR423C	0.008448639	0.12998953034763994	False	trans
YDR430C	0.017295624	0.18598722536776552	False	trans
YDR438W	0.015767568	0.1775813503721604	False	trans
YDR445C	0.021329562	0.2065408531017532	False	trans
YDR462W	0.027196917	0.23322485716578326	False	trans
YDR476C	0.043190736	0.29390725067612744	False	trans
YDR480W	0.023232353	0.2155567349910459	False	trans
YDR488C	0.010159465	0.14254448428473127	False	trans
YDR492W	0.010601229	0.14561063834761526	False	trans
YDR493W	0.011172979	0.1494856447957462	False	trans
YDR494W	0.02163946	0.20803586229301907	False	trans
YDR501W	0.016054024	0.1791871870419311	False	trans
YDR507C	0.015861929	0.17811192548507246	False	trans
YDR511W	0.017562672	0.18741756587897518	False	trans
YDR515W	0.011584902	0.15221630661660399	False	trans
YDR524C-B	0.011923069	0.15442194792191943	False	trans
YDR529C	0.024371794	0.22077950086002096	False	trans
YDR530C	0.016577037	0.18208260213430608	False	trans
YDR531W	0.009963297	0.14116158825969619	False	trans
YDR533C	0.026446577	0.22998511690976875	False	trans
YDR538W	0.00575964	0.10732790876561417	False	trans
YDR539W	0.007449535	0.12206174666946235	False	trans
YEL072W	0.013702461	0.16554432034956681	False	trans
YEL071W	0.015659695	0.17697285102523494	False	trans
YEL063C	0.026853993	0.23174983495139753	False	trans
YEL060C	0.007945963	0.1260631825712805	False	trans
YEL052W	0.008430356	0.12984880438417598	False	trans
YEL050C	0.021155319	0.20569549824923247	False	trans
YEL047C	0.003275622	0.08093975537398171	False	trans
YEL036C	0.017591961	0.18757377748502055	False	trans
YEL034W	0.004916158	0.09915803547872457	False	trans
YEL032W	0.015416776	0.1755948518607536	False	trans
YEL024W	0.012189362	0.15613687584936495	False	trans
YEL020W-A	0.021401639	0.2068895309096137	False	trans
YEL016C	0.005924473	0.10885286399539518	False	trans
YER001W	0.011591597	0.15226028372494255	False	trans
YER002W	0.017896861	0.1891922884263521	False	trans
YER003C	0.030851083	0.2483992069230496	False	trans
YER004W	0.03629535	0.26942661338479534	False	trans
YER005W	0.011590536	0.15225331523484145	False	trans
YER013W	0.01764724	0.18786825170847787	False	trans
YER015W	0.025949122	0.22781186097304065	False	trans
YER017C	0.01209078	0.15550421216160032	False	trans
YER020W	0.003303319	0.08128122784505658	False	trans
YER025W	0.011080339	0.1488646297815569	False	trans
YER026C	0.029426468	0.24259624069634714	False	trans
YER028C	0.009778589	0.13984698066100676	False	trans
YER037W	0.013202319	0.16249503992430045	False	trans
YER048W-A	0.012756339	0.1597268856517274	False	trans
YER056C	0.029535645	0.24304585987010763	False	trans
YER062C	0.02417521	0.21988728930977341	False	trans
YER070W	0.010889265	0.14757550609772613	False	trans
YER080W	0.022748163	0.21329867791432744	False	trans
YER081W	0.007288393	0.12073436130613356	False	trans
YER087W	0.018911661	0.19448218941589485	False	trans
YER089C	0.009094159	0.13486407230986316	False	trans
YER090W	0.01111316	0.14908494223093088	False	trans
YER099C	0.015063079	0.1735688854604995	False	trans
YER101C	0.010935536	0.14788871491767044	False	trans
YER114C	0.01225474	0.15655503824534042	False	trans
YER118C	0.020702234	0.20348087870854106	False	trans
YER119C	0.0045755	0.09566085928947116	False	trans
YER130C	0.019239255	0.19615939946890132	False	trans
YER147C	0.016511885	0.18172443424041798	False	trans
YER156C	0.044483647	0.2982738573861276	False	trans
YER164W	0.012753949	0.1597119219094179	False	trans
YER175C	0.021781797	0.20871893541315314	False	trans
YER184C	0.003387536	0.08231082553346188	False	trans
YFL041W	0.012349202	0.1571572588205839	False	trans
YFL030W	0.025047649	0.2238197891161548	False	trans
YFL021W	0.009966902	0.14118712405881778	False	trans
YFL018C	0.077049724	0.39255502544229387	False	trans
YFL002W-A	0.012575088	0.15858807016922805	False	trans
YFR003C	0.014405063	0.1697354588764528	False	trans
YFR006W	0.004726111	0.09722253853916796	False	trans
YFR010W	0.032137596	0.2535255253421241	False	trans
YFR011C	0.048221506	0.310552752362622	False	trans
YFR017C	0.012036602	0.15515541885477285	False	trans
YFR018C	0.007843348	0.12524654087039688	False	trans
YFR022W	0.02145975	0.2071702198676248	False	trans
YFR024C-A	0.020267394	0.2013325309034782	False	trans
YFR033C	0.024205136	0.2200233442160172	False	trans
YFR038W	0.017478192	0.18696626433664443	False	trans
YFR039C	0.007748784	0.1244892284496936	False	trans
YFR049W	0.057152097	0.3380890326526431	False	trans
YFR050C	0.015221677	0.17448023956884057	False	trans
YFR052W	0.011016268	0.14843360805424086	False	trans
YFR055W	0.005322275	0.10317242848745976	False	trans
YGL252C	0.016439459	0.18132544774520756	False	trans
YGL236C	0.009315542	0.13649572887090644	False	trans
YGL225W	0.01085986	0.14737611746819768	False	trans
YGL219C	0.012872235	0.16045083359085424	False	trans
YGL216W	0.012258022	0.15657600071530758	False	trans
YGL211W	0.012297931	0.15683067939660275	False	trans
YGL205W	0.020245261	0.20122256831677704	False	trans
YGL196W	0.014088622	0.16786078755921527	False	trans
YGL191W	0.04708029	0.30685595969444684	False	trans
YGL187C	0.066922304	0.36584779348794766	False	trans
YGL176C	0.016128945	0.17960481619377583	False	trans
YGL163C	0.022877757	0.21390538562644934	False	trans
YGL157W	0.01185943	0.15400928543435297	False	trans
YGL146C	0.015652396	0.1769316026039441	False	trans
YGL144C	0.012124913	0.155723556342642	False	trans
YGL143C	0.019358266	0.19676516968203492	False	trans
YGL140C	0.013028731	0.16142323872354936	False	trans
YGL129C	0.017390644	0.18649742089369495	False	trans
YGL122C	0.019880738	0.1994027983755494	False	trans
YGL107C	0.008168566	0.12781679075927388	False	trans
YGL077C	0.016597176	0.1821931722101572	False	trans
YGL068W	0.028254614	0.23771669693145242	False	trans
YGL064C	0.031477663	0.25090899944003603	False	trans
YGL055W	0.016178129	0.17987845340673797	False	trans
YGL047W	0.020721123	0.20357368690476677	False	trans
YGL045W	0.011133818	0.14922344319844655	False	trans
YGL040C	0.03332437	0.25816417257241564	False	trans
YGL038C	0.006096932	0.11042583031157158	False	trans
YGL016W	0.012104153	0.15559018606583128	False	trans
YGL011C	0.023777967	0.21807323081937408	False	trans
YGL009C	0.032219793	0.2538495341732972	False	trans
YGR010W	0.01800445	0.18976011172003457	False	trans
YGR014W	0.01210219	0.1555775690772934	False	trans
YGR021W	0.016186769	0.17992647942979376	False	trans
YGR026W	0.007655422	0.12373699527627136	False	trans
YGR035C	0.014826169	0.17219854238639767	False	trans
YGR037C	0.010998522	0.1483140047332011	False	trans
YGR048W	0.010731807	0.1465046552161398	False	trans
YGR053C	0.016178908	0.17988278405672956	False	trans
YGR065C	0.008885144	0.13330524370781519	False	trans
YGR068C	0.015726431	0.1773495475043565	False	trans
YGR074W	0.013383961	0.16360905231679573	False	trans
YGR076C	0.02755061	0.2347364905590948	False	trans
YGR079W	0.021052058	0.20519287511997095	False	trans
YGR082W	0.015031595	0.17338739861939217	False	trans
YGR084C	0.011282473	0.15021633067013718	False	trans
YGR092W	0.012527073	0.1582850150835511	False	trans
YGR099W	0.010985588	0.14822677221069072	False	trans
YGR100W	0.009382858	0.13698801407422476	False	trans
YGR106C	0.01760591	0.18764812815479934	False	trans
YGR107W	0.013539977	0.1645598796791004	False	trans
YGR108W	0.01053728	0.1451707959611712	False	trans
YGR112W	0.015667792	0.17701859789298977	False	trans
YGR121C	0.046995127	0.3065782999496213	False	trans
YGR125W	0.009035815	0.13443076284838973	False	trans
YGR126W	0.017167487	0.18529698864255728	False	trans
YGR142W	0.012045875	0.15521517322736203	False	trans
YGR144W	0.014169311	0.16834079125393228	False	trans
YGR147C	0.012351811	0.15717385914966903	False	trans
YGR161W-B	0.012575088	0.15858807016922805	False	trans
YGR165W	0.02138152	0.2067922629113575	False	trans
YGR175C	0.015738236	0.17741609848038029	False	trans
YGR180C	0.002546122	0.07135996076232105	False	trans
YGR182C	0.017474439	0.18694619011897515	False	trans
YGR183C	0.047032064	0.3066987577412077	False	trans
YGR188C	0.018295781	0.19128921035960184	False	trans
YGR194C	0.012529536	0.15830057485682103	False	trans
YGR197C	0.0169779	0.18427099608999783	False	trans
YGR198W	0.028815431	0.24006428722323525	False	trans
YGR200C	0.017105015	0.18495953611533525	False	trans
YGR210C	0.019568859	0.19783255040563977	False	trans
YGR215W	0.026713056	0.2311408920983044	False	trans
YGR220C	0.020566487	0.20281265739593277	False	trans
YGR229C	0.019309744	0.19651841643978307	False	trans
YGR231C	0.030752409	0.2480016491880649	False	trans
YGR234W	0.011950163	0.15459730269315827	False	trans
YGR235C	0.011728401	0.15315613601811714	False	trans
YGR236C	0.015904249	0.17834937061845774	False	trans
YGR238C	0.013197735	0.1624668273833154	False	trans
YGR245C	0.014228235	0.16869045616157424	False	trans
YGR250C	0.010142864	0.1424279747802376	False	trans
YGR253C	0.016180082	0.17988931041059666	False	trans
YGR260W	0.007957077	0.12615131390516707	False	trans
YGR266W	0.008713906	0.13201443860426784	False	trans
YGR268C	0.027199169	0.23323451288349242	False	trans
YGR280C	0.017714426	0.18822553493083768	False	trans
YGR281W	0.009228354	0.13585546731729276	False	trans
YGR288W	0.019234775	0.19613655957011175	False	trans
YHL040C	0.016533636	0.18184408706361613	False	trans
YHL027W	0.013578937	0.1647964623406704	False	trans
YHL016C	0.008771425	0.13244942430980966	False	trans
YHL014C	0.020271419	0.20135252171254275	False	trans
YHL001W	0.371719851	0.8622294949721913	False	trans
YHR001W-A	0.050241964	0.3169919998990511	False	trans
YHR005C-A	0.017571053	0.18746227887231073	False	trans
YHR007C	0.00879578	0.13263317835292948	False	trans
YHR008C	0.011305673	0.15037069528335634	False	trans
YHR011W	0.018650124	0.19313272120487507	False	trans
YHR015W	0.007961247	0.12618436511707778	False	trans
YHR016C	0.012447094	0.1577789212791113	False	trans
YHR024C	0.019812947	0.1990625379120843	False	trans
YHR026W	0.017646868	0.1878662715869988	False	trans
YHR031C	0.011035421	0.14856258613796408	False	trans
YHR036W	0.020599758	0.20297663904991628	False	trans
YHR037W	0.041119232	0.2867724951943613	False	trans
YHR038W	0.01377697	0.16599379506475537	False	trans
YHR041C	0.011342316	0.15061418259911646	False	trans
YHR045W	0.022767133	0.21338759570321794	False	trans
YHR047C	0.010014901	0.14152668299652896	False	trans
YHR051W	0.059166136	0.3439945813526719	False	trans
YHR052W-A	0.012991941	0.16119516742135914	False	trans
YHR054W-A	0.012991941	0.16119516742135914	False	trans
YHR059W	0.025088295	0.2240013169604143	False	trans
YHR072W	0.023750445	0.21794698896750098	False	trans
YHR076W	0.009377051	0.13694561694336918	False	trans
YHR084W	0.010825523	0.14714294410538345	False	trans
YHR089C	0.011130939	0.1492041487358847	False	trans
YHR091C	0.011286954	0.15024615802076272	False	trans
YHR096C	0.006822631	0.1168129359274905	False	trans
YHR104W	0.00822572	0.1282631669654231	False	trans
YHR105W	0.014839371	0.17227519264246957	False	trans
YHR109W	0.010142576	0.14242595269121425	False	trans
YHR111W	0.021974782	0.20964151306456458	False	trans
YHR116W	0.0431342	0.29371482768154555	False	trans
YHR127W	0.014969948	0.17303148846380534	False	trans
YHR131C	0.014529822	0.1704688945233118	False	trans
YHR146W	0.020353872	0.20176160189689216	False	trans
YHR147C	0.027508563	0.234557297903945	False	trans
YHR150W	0.011659007	0.15270237064302572	False	trans
YHR154W	0.019316658	0.19655359574426515	False	trans
YHR160C	0.022521505	0.21223338568660682	False	trans
YHR176W	0.013877902	0.16660073229130776	False	trans
YHR199C	0.030020748	0.24503366299347523	False	trans
YHR208W	0.012158857	0.15594138001184932	False	trans
YHR216W	0.029682678	0.24365006874614256	False	trans
YIL167W	0.007578538	0.12311407718047518	False	trans
YIL165C	0.004083041	0.09036637649037389	False	trans
YIL164C	0.004784002	0.09781617453161824	False	trans
YIL160C	0.01679791	0.18329162555883452	False	trans
YIL149C	0.012778163	0.15986346049050734	False	trans
YIL140W	0.017444965	0.18678846324117557	False	trans
YIL138C	0.020867556	0.2042917325786827	False	trans
YIL136W	0.011001812	0.14833618574036478	False	trans
YIL131C	0.013502354	0.1643310926148792	False	trans
YIL126W	0.012165476	0.15598381967370847	False	trans
YIL125W	0.017645396	0.1878584360629035	False	trans
YIL093C	0.015695922	0.17717743648670392	False	trans
YIL070C	0.024068829	0.21940295804751586	False	trans
YIL067C	0.013187487	0.1624037376417181	False	trans
YIL066C	0.010385549	0.14412181653032272	False	trans
YIL065C	0.016758957	0.18307898295544467	False	trans
YIL047C	0.014959448	0.17297079522277742	False	trans
YIL011W	0.013683875	0.16543201020358786	False	trans
YIL009C-A	0.008862722	0.13313693702350224	False	trans
YIL003W	0.018753074	0.1936650407275407	False	trans
YIR001C	0.019244133	0.19618426542411602	False	trans
YIR012W	0.013522536	0.16445385979051996	False	trans
YIR018W	0.01569099	0.17714959779801928	False	trans
YIR024C	0.018930792	0.19458053345594464	False	trans
YIR027C	0.02637011	0.22965238949333838	False	trans
YIR028W	0.02895381	0.24064002160904158	False	trans
YIR029W	0.019229749	0.19611093289258505	False	trans
YIR031C	0.021628814	0.20798468212827598	False	trans
YIR032C	0.184264037	0.6070651315962727	False	trans
YIR033W	0.007753772	0.12452928972735691	False	trans
YIR035C	0.015348065	0.1752031107029781	False	trans
YIR042C	0.003559294	0.08437172512163064	False	trans
YJL208C	0.014156114	0.1682623784450939	False	trans
YJL207C	0.012606484	0.15878591877115553	False	trans
YJL200C	0.021250271	0.2061565958197797	False	trans
YJL198W	0.016428865	0.1812670129946428	False	trans
YJL196C	0.01544588	0.17576051888862868	False	trans
YJL193W	0.014666826	0.17127069801924671	False	trans
YJL191W	0.008210204	0.12814213982917563	False	trans
YJL186W	0.015613326	0.17671064484065468	False	trans
YJL180C	0.023388201	0.21627852875401202	False	trans
YJL172W	0.004838545	0.09837220135790395	False	trans
YJL167W	0.002301563	0.06784634109515413	False	trans
YJL166W	0.040306539	0.28392442304247095	False	trans
YJL164C	0.008217863	0.12820189546180666	False	trans
YJL160C	0.013764329	0.16591762413920952	False	trans
YJL159W	0.015853956	0.17806715587103647	False	trans
YJL156C	0.008116866	0.1274116635163359	False	trans
YJL155C	0.008962317	0.13388291153093437	False	trans
YJL153C	0.011877552	0.15412690874730473	False	trans
YJL149W	0.019716882	0.19857936448684693	False	trans
YJL139C	0.004167005	0.09129079909826619	False	trans
YJL138C	0.685068251	1.1705283003840616	False	trans
YJL137C	0.015011844	0.1732734486296155	False	trans
YJL133W	0.010678471	0.1461401450663027	False	trans
YJL129C	0.016793088	0.1832653158674603	False	trans
YJL116C	0.011198475	0.14965610578923935	False	trans
YJL110C	0.024598401	0.22180352116231158	False	trans
YJL104W	0.039513823	0.28111856217617504	False	trans
YJL103C	0.039138218	0.2797792629913804	False	trans
YJL102W	0.115689475	0.48101865868176047	False	trans
YJL096W	0.02524487	0.22469922118245092	False	trans
YJL092W	0.022727902	0.2132036678858973	False	trans
YJL082W	0.013573917	0.16476599770583736	False	trans
YJL071W	0.013497595	0.1643021302357337	False	trans
YJL068C	0.008725464	0.1321019606213322	False	trans
YJL066C	0.017005149	0.18441881140491065	False	trans
YJL063C	0.033915103	0.2604423275890461	False	trans
YJL062W-A	0.033377054	0.2583681636734681	False	trans
YJL053W	0.010923483	0.14780719197657466	False	trans
YJL046W	0.014658226	0.17122047774726012	False	trans
YJL044C	0.011537029	0.15190147464721993	False	trans
YJL035C	0.004903012	0.09902537048655763	False	trans
YJL026W	0.012525256	0.15827353537467975	False	trans
YJL002C	0.011940894	0.1545373352947436	False	trans
YJR001W	0.016332761	0.18073605617031704	False	trans
YJR009C	0.001903005	0.06169286830744701	False	trans
YJR016C	0.009594496	0.13852433721191376	False	trans
YJR017C	0.025017112	0.22368331184958792	False	trans
YJR019C	0.017142699	0.18516316588349854	False	trans
YJR034W	0.016859952	0.1836298015029151	False	trans
YJR045C	0.01945031	0.1972324009892898	False	trans
YJR048W	0.005228398	0.10225847642127278	False	trans
YJR054W	0.018043149	0.189963938683109	False	trans
YJR058C	0.024699238	0.22225767928240409	False	trans
YJR070C	0.021394403	0.2068545527659471	False	trans
YJR074W	0.002703655	0.07353441371222048	False	trans
YJR077C	0.072163738	0.37990456169938264	False	trans
YJR078W	0.03224179	0.25393617308292254	False	trans
YJR080C	0.033820669	0.26007948400440967	False	trans
YJR085C	0.01998254	0.19991268093845374	False	trans
YJR090C	0.01464207	0.17112609386063835	False	trans
YJR096W	0.015532187	0.17625088368572794	False	trans
YJR101W	0.017798769	0.1886730982413762	False	trans
YJR105W	0.023307122	0.21590332095639475	False	trans
YJR113C	0.034271231	0.26180615348001274	False	trans
YJR119C	0.013870728	0.1665576656896944	False	trans
YJR120W	0.03669198	0.2708947397052959	False	trans
YJR121W	0.089597477	0.42331424970109377	False	trans
YJR127C	0.006003871	0.10957984303693814	False	trans
YJR147W	0.013848094	0.16642171733280486	False	trans
YJR149W	0.012393104	0.15743636174658002	False	trans
YJR152W	0.012970462	0.1610618638908665	False	trans
YKL222C	0.173475554	0.5890255580193443	True	cis
YKL220C	0.008199707	0.12806019678260688	False	trans
YKL219W	0.032992503	0.2568754678827856	True	cis
YKL218C	0.013517904	0.16442569142320795	False	trans
YKL217W	0.454443602	0.9533557594098858	True	cis
YKL216W	0.06076855	0.3486217147568407	True	cis
YKL214C	0.301006279	0.7758946822861978	True	cis
YKL213C	0.049872367	0.3158238971325634	True	cis
YKL211C	0.031976857	0.2528907155274784	False	trans
YKL210W	0.406161726	0.9012898823353117	True	cis
YKL208W	0.020736951	0.20365142277921852	True	cis
YKL207W	0.038985294	0.2792321399839209	True	cis
YKL206C	0.034263483	0.26177655739198646	True	cis
YKL202W	0.398384508	0.8926191886801449	True	cis
YKL201C	0.163967075	0.5726553501016122	True	cis
YKL197C	0.076077097	0.3900694732993086	True	cis
YKL196C	0.074475249	0.3859410550848406	True	cis
YKL195W	0.033675964	0.2595224999879587	False	trans
YKL194C	0.034016227	0.2608303164894756	True	cis
YKL193C	0.042838739	0.2927071539952517	True	cis
YKL192C	0.175497808	0.5924488298579043	True	cis
YKL191W	0.024742855	0.22245383790800285	True	cis
YKL189W	0.042906902	0.2929399324093593	True	cis
YKL188C	0.014809121	0.17209951191098713	True	cis
YKL186C	0.108004794	0.4647683164760696	True	cis
YKL185W	0.111658511	0.4725643046189587	True	cis
YKL184W	0.041130022	0.2868101183710226	True	cis
YKL183W	0.090289795	0.42494657311243256	True	cis
YKL181W	0.036382205	0.26974879054409123	True	cis
YKL179C	0.04736797	0.3077920401829781	False	trans
YKL178C	0.002808068	0.07494088336815893	True	cis
YKL174C	0.028011492	0.23669174890561775	True	cis
YKL173W	0.022363012	0.2114852808116915	True	cis
YKL172W	0.032407112	0.25458637826875186	True	cis
YKL170W	0.166930493	0.5778070491089564	True	cis
YKL168C	0.018211802	0.19084968954651196	True	cis
YKL166C	0.19139453	0.6186994908677395	True	cis
YKL165C	0.014281431	0.16900550878595644	True	cis
YKL164C	0.01438249	0.16960241743560142	False	trans
YKL163W	0.042520936	0.2916193957884146	True	cis
YKL162C-A	0.031920226	0.2526666816182933	True	cis
YKL162C	0.089957463	0.42416379619198996	True	cis
YKL161C	0.04878738	0.31236958878866555	True	cis
YKL160W	0.071444852	0.37800754489824673	True	cis
YKL159C	0.099634958	0.4463965904887715	True	cis
YKL157W	0.045834757	0.30276973758947573	True	cis
YKL150W	0.0244468	0.22111897250123067	False	trans
YKL148C	0.215858582	0.6570518731424483	True	cis
YKL146W	0.174783832	0.5912424747935486	True	cis
YKL145W	0.014151344	0.16823402747363567	True	cis
YKL144C	0.299881628	0.7744438365691859	True	cis
YKL143W	0.050198077	0.31685352136279	True	cis
YKL141W	0.010868476	0.14743456853804673	False	trans
YKL140W	0.336391683	0.82023372644631	True	cis
YKL139W	0.126226347	0.5024467076218133	True	cis
YKL138C-A	0.173644444	0.5893122160620803	True	cis
YKL137W	0.015787437	0.17769320189585194	False	trans
YKL135C	0.095589563	0.43724035266658545	True	cis
YKL134C	0.02394635	0.21884400837125975	False	trans
YKL132C	0.537270409	1.0366006067912559	True	cis
YKL130C	0.200967308	0.6339831354223865	True	cis
YKL129C	0.011476329	0.1515013465286695	False	trans
YKL127W	0.096274207	0.4388033887745171	True	cis
YKL126W	0.268972967	0.7334479763418807	True	cis
YKL125W	0.014882839	0.17252732537195375	True	cis
YKL124W	0.078167308	0.39539172474901396	True	cis
YKL123W	0.04650386	0.3049716708155038	True	cis
YKL122C	0.048117471	0.3102175720361437	True	cis
YKL121W	0.020122732	0.20061272143111963	True	cis
YKL120W	0.044317638	0.29771677144561404	False	trans
YKL119C	0.098827904	0.4445849840019341	True	cis
YKL117W	0.102876475	0.45359998897707215	True	cis
YKL116C	0.093571751	0.4326008576043279	True	cis
YKL114C	0.180143895	0.6002397770891229	True	cis
YKL113C	0.085573198	0.4136984360618251	True	cis
YKL112W	0.035335573	0.26584045215128566	True	cis
YKL110C	0.07518484	0.3877752957577365	True	cis
YKL109W	0.132314879	0.514421770534646	True	cis
YKL108W	0.021318957	0.2064895009437526	True	cis
YKL107W	0.109233793	0.46740516257311493	True	cis
YKL106W	0.312967705	0.7911607990794286	True	cis
YKL105C	0.036073858	0.2686032687813013	True	cis
YKL103C	0.055419953	0.332926277124531	True	cis
