SNP,SNP_marker,chr,pos,start,end
6412,chr10:599712,10,599712,594906,605865
6415,chr10:603693,10,603693,594906,605865
6417,chr10:605419,10,605419,594906,605865
6419,chr10:605865,10,605865,594906,605865
6420,chr10:606786,10,606786,606786,606786
6423,chr10:610850,10,610850,607274,610850
6427,chr10:612904,10,612904,611690,619631
6428,chr10:615292,10,615292,611690,619631
6435,chr10:619526,10,619526,611690,619631
6437,chr10:620344,10,620344,620344,620344
6439,chr10:620664,10,620664,620582,627474
6440,chr10:621701,10,621701,620582,627474
6441,chr10:622018,10,622018,620582,627474
6442,chr10:627474,10,627474,620582,627474
6445,chr10:629030,10,629030,629030,633866
6446,chr10:629789,10,629789,629030,633866
6447,chr10:630743,10,630743,629030,633866
6452,chr10:637667,10,637667,637667,637667
6454,chr10:639262,10,639262,639262,639262
6457,chr10:642106,10,642106,642106,652591
6459,chr10:642379,10,642379,642106,652591
6461,chr10:644500,10,644500,642106,652591
6462,chr10:646432,10,646432,642106,652591
6464,chr10:649610,10,649610,642106,652591
6466,chr10:652591,10,652591,642106,652591
6470,chr10:653026,10,653026,652769,675971
6472,chr10:653283,10,653283,652769,675971
6480,chr10:662217,10,662217,652769,675971
6482,chr10:662679,10,662679,652769,675971
6486,chr10:665450,10,665450,652769,675971
6493,chr10:670679,10,670679,652769,675971
6496,chr10:673954,10,673954,652769,675971
6498,chr10:674570,10,674570,652769,675971
6499,chr10:675971,10,675971,652769,675971
6500,chr10:677358,10,677358,677358,677358
6505,chr10:682904,10,682904,677377,701028
6507,chr10:683971,10,683971,677377,701028
6511,chr10:686560,10,686560,677377,701028
6512,chr10:686698,10,686698,677377,701028
6513,chr10:686946,10,686946,677377,701028
6514,chr10:688164,10,688164,677377,701028
6519,chr10:691920,10,691920,677377,701028
6520,chr10:692021,10,692021,677377,701028
6528,chr10:695902,10,695902,677377,701028
6533,chr10:698466,10,698466,677377,701028
6536,chr10:701028,10,701028,677377,701028
6538,chr10:703629,10,703629,703629,714924
6539,chr10:703809,10,703809,703629,714924
6541,chr10:705116,10,705116,703629,714924
6543,chr10:705423,10,705423,703629,714924
6544,chr10:709369,10,709369,703629,714924
6545,chr10:711335,10,711335,703629,714924
6547,chr10:712180,10,712180,703629,714924
6558,chr10:713844,10,713844,703629,714924
6560,chr10:714773,10,714773,703629,714924
6570,chr10:717717,10,717717,715567,728402
6571,chr10:719602,10,719602,715567,728402
6573,chr10:719662,10,719662,715567,728402
6577,chr10:722130,10,722130,715567,728402
6578,chr10:722262,10,722262,715567,728402
6579,chr10:722536,10,722536,715567,728402
6580,chr10:724256,10,724256,715567,728402
6581,chr10:724374,10,724374,715567,728402
6632,chr11:5676,11,5676,3391,7228
6633,chr11:5928,11,5928,3391,7228
6634,chr11:6055,11,6055,3391,7228
6635,chr11:6097,11,6097,3391,7228
6636,chr11:6138,11,6138,3391,7228
6637,chr11:6167,11,6167,3391,7228
6639,chr11:6833,11,6833,3391,7228
6642,chr11:7663,11,7663,7663,7691
6643,chr11:7664,11,7664,7663,7691
6644,chr11:7691,11,7691,7663,7691
6645,chr11:7717,11,7717,7717,8867
6646,chr11:7726,11,7726,7717,8867
6649,chr11:8044,11,8044,7717,8867
6650,chr11:8079,11,8079,7717,8867
6652,chr11:8305,11,8305,7717,8867
6653,chr11:8317,11,8317,7717,8867
6664,chr11:9262,11,9262,9097,19538
6666,chr11:10206,11,10206,9097,19538
6667,chr11:10540,11,10540,9097,19538
6671,chr11:10969,11,10969,9097,19538
6673,chr11:11657,11,11657,9097,19538
6677,chr11:12060,11,12060,9097,19538
6678,chr11:12080,11,12080,9097,19538
6680,chr11:12136,11,12136,9097,19538
6681,chr11:12224,11,12224,9097,19538
6685,chr11:13561,11,13561,9097,19538
6693,chr11:14046,11,14046,9097,19538
6694,chr11:14047,11,14047,9097,19538
6696,chr11:14229,11,14229,9097,19538
6702,chr11:14424,11,14424,9097,19538
6703,chr11:14431,11,14431,9097,19538
6705,chr11:14510,11,14510,9097,19538
6708,chr11:14705,11,14705,9097,19538
6709,chr11:14729,11,14729,9097,19538
6710,chr11:15153,11,15153,9097,19538
6712,chr11:15718,11,15718,9097,19538
6713,chr11:16603,11,16603,9097,19538
6715,chr11:16738,11,16738,9097,19538
6722,chr11:17061,11,17061,9097,19538
6724,chr11:17217,11,17217,9097,19538
6725,chr11:17681,11,17681,9097,19538
6728,chr11:18001,11,18001,9097,19538
6733,chr11:18921,11,18921,9097,19538
6737,chr11:19074,11,19074,9097,19538
6739,chr11:19206,11,19206,9097,19538
6740,chr11:19282,11,19282,9097,19538
6741,chr11:19287,11,19287,9097,19538
6742,chr11:19367,11,19367,9097,19538
6744,chr11:19443,11,19443,9097,19538
6745,chr11:19447,11,19447,9097,19538
6746,chr11:19537,11,19537,9097,19538
6747,chr11:19538,11,19538,9097,19538
6750,chr11:19629,11,19629,19629,20142
6751,chr11:19632,11,19632,19629,20142
6752,chr11:19855,11,19855,19629,20142
6753,chr11:19880,11,19880,19629,20142
6755,chr11:20014,11,20014,19629,20142
6756,chr11:20104,11,20104,19629,20142
6757,chr11:20142,11,20142,19629,20142
6758,chr11:20173,11,20173,20173,20173
6759,chr11:20203,11,20203,20203,22005
6760,chr11:20281,11,20281,20203,22005
6761,chr11:20291,11,20291,20203,22005
6762,chr11:20294,11,20294,20203,22005
6763,chr11:20296,11,20296,20203,22005
6764,chr11:20319,11,20319,20203,22005
6765,chr11:20445,11,20445,20203,22005
6768,chr11:20496,11,20496,20203,22005
6770,chr11:20522,11,20522,20203,22005
6771,chr11:20543,11,20543,20203,22005
6772,chr11:20567,11,20567,20203,22005
6774,chr11:20802,11,20802,20203,22005
6775,chr11:20805,11,20805,20203,22005
6776,chr11:20841,11,20841,20203,22005
6777,chr11:20963,11,20963,20203,22005
6778,chr11:21323,11,21323,20203,22005
6779,chr11:21871,11,21871,20203,22005
6780,chr11:22005,11,22005,20203,22005
6781,chr11:22075,11,22075,22075,22075
6782,chr11:25361,11,25361,25361,33534
6783,chr11:25987,11,25987,25361,33534
6786,chr11:30395,11,30395,25361,33534
6787,chr11:30856,11,30856,25361,33534
6788,chr11:31481,11,31481,25361,33534
6789,chr11:31748,11,31748,25361,33534
6790,chr11:31804,11,31804,25361,33534
6791,chr11:31861,11,31861,25361,33534
6793,chr11:32446,11,32446,25361,33534
6794,chr11:32581,11,32581,25361,33534
6795,chr11:32884,11,32884,25361,33534
6796,chr11:33534,11,33534,25361,33534
6799,chr11:40753,11,40753,39138,40753
6809,chr11:51472,11,51472,46848,63444
6824,chr11:52628,11,52628,46848,63444
6827,chr11:53112,11,53112,46848,63444
6833,chr11:55837,11,55837,46848,63444
6834,chr11:56052,11,56052,46848,63444
6835,chr11:60397,11,60397,46848,63444
6836,chr11:62199,11,62199,46848,63444
6841,chr11:64260,11,64260,64101,64260
6844,chr11:66128,11,66128,66128,71811
6848,chr11:71811,11,71811,66128,71811
6853,chr11:78797,11,78797,78797,78797
6854,chr11:80491,11,80491,80491,80491
6858,chr11:81400,11,81400,81028,87266
6859,chr11:81406,11,81406,81028,87266
6860,chr11:81454,11,81454,81028,87266
6861,chr11:81476,11,81476,81028,87266
6862,chr11:82548,11,82548,81028,87266
6863,chr11:84259,11,84259,81028,87266
6867,chr11:89429,11,89429,89429,92153
6872,chr11:96863,11,96863,96863,140338
6881,chr11:107231,11,107231,96863,140338
6884,chr11:108870,11,108870,96863,140338
6885,chr11:109176,11,109176,96863,140338
6886,chr11:109811,11,109811,96863,140338
6887,chr11:111132,11,111132,96863,140338
6889,chr11:114020,11,114020,96863,140338
6892,chr11:116979,11,116979,96863,140338
6894,chr11:118055,11,118055,96863,140338
6895,chr11:118745,11,118745,96863,140338
6896,chr11:118759,11,118759,96863,140338
6898,chr11:119177,11,119177,96863,140338
6899,chr11:119221,11,119221,96863,140338
6903,chr11:120692,11,120692,96863,140338
6905,chr11:120902,11,120902,96863,140338
6906,chr11:120917,11,120917,96863,140338
6907,chr11:121097,11,121097,96863,140338
6909,chr11:121522,11,121522,96863,140338
6911,chr11:122402,11,122402,96863,140338
6914,chr11:122784,11,122784,96863,140338
6915,chr11:122858,11,122858,96863,140338
6916,chr11:123867,11,123867,96863,140338
6918,chr11:124784,11,124784,96863,140338
6920,chr11:125700,11,125700,96863,140338
6922,chr11:130518,11,130518,96863,140338
6923,chr11:130533,11,130533,96863,140338
6924,chr11:132044,11,132044,96863,140338
6925,chr11:137433,11,137433,96863,140338
6926,chr11:137443,11,137443,96863,140338
6932,chr11:138463,11,138463,96863,140338
6933,chr11:139069,11,139069,96863,140338
6935,chr11:140338,11,140338,96863,140338
6937,chr11:146291,11,146291,146291,195507
6938,chr11:147493,11,147493,146291,195507
6939,chr11:152009,11,152009,146291,195507
6940,chr11:152668,11,152668,146291,195507
6941,chr11:153313,11,153313,146291,195507
6944,chr11:154565,11,154565,146291,195507
6945,chr11:155875,11,155875,146291,195507
6949,chr11:162634,11,162634,146291,195507
6950,chr11:162925,11,162925,146291,195507
6952,chr11:167261,11,167261,146291,195507
6955,chr11:170526,11,170526,146291,195507
6959,chr11:171361,11,171361,146291,195507
6961,chr11:171457,11,171457,146291,195507
6964,chr11:173020,11,173020,146291,195507
6965,chr11:173945,11,173945,146291,195507
6966,chr11:174007,11,174007,146291,195507
6969,chr11:183689,11,183689,146291,195507
6973,chr11:185287,11,185287,146291,195507
6977,chr11:185846,11,185846,146291,195507
6978,chr11:185997,11,185997,146291,195507
6980,chr11:186196,11,186196,146291,195507
6990,chr11:200393,11,200393,196560,201652
6991,chr11:201609,11,201609,196560,201652
6992,chr11:201652,11,201652,196560,201652
6994,chr11:203111,11,203111,203111,230092
6997,chr11:204131,11,204131,203111,230092
6998,chr11:204491,11,204491,203111,230092
6999,chr11:208258,11,208258,203111,230092
7000,chr11:209475,11,209475,203111,230092
7001,chr11:210267,11,210267,203111,230092
7003,chr11:213651,11,213651,203111,230092
7007,chr11:215813,11,215813,203111,230092
7008,chr11:216541,11,216541,203111,230092
7015,chr11:219380,11,219380,203111,230092
7017,chr11:221202,11,221202,203111,230092
7019,chr11:223086,11,223086,203111,230092
7021,chr11:223467,11,223467,203111,230092
7022,chr11:225287,11,225287,203111,230092
7024,chr11:225819,11,225819,203111,230092
7027,chr11:227403,11,227403,203111,230092
7028,chr11:229405,11,229405,203111,230092
7030,chr11:230092,11,230092,203111,230092
7036,chr11:237624,11,237624,236028,237829
7037,chr11:237826,11,237826,236028,237829
7039,chr11:240673,11,240673,240673,240673
7043,chr11:243436,11,243436,240765,264567
7044,chr11:244792,11,244792,240765,264567
7048,chr11:255600,11,255600,240765,264567
7049,chr11:257243,11,257243,240765,264567
7050,chr11:257995,11,257995,240765,264567
7051,chr11:258195,11,258195,240765,264567
7055,chr11:262152,11,262152,240765,264567
7057,chr11:263597,11,263597,240765,264567
7058,chr11:264198,11,264198,240765,264567
7059,chr11:264567,11,264567,240765,264567
7062,chr11:272649,11,272649,270804,279317
7064,chr11:275058,11,275058,270804,279317
7065,chr11:275068,11,275068,270804,279317
7069,chr11:277678,11,277678,270804,279317
7070,chr11:279317,11,279317,270804,279317
7072,chr11:280991,11,280991,280991,280991
7073,chr11:281677,11,281677,281677,281677
7074,chr11:284617,11,284617,284617,284617
7079,chr11:296091,11,296091,285019,303479
7080,chr11:297944,11,297944,285019,303479
7081,chr11:298716,11,298716,285019,303479
7085,chr11:307466,11,307466,307466,317558
7086,chr11:310682,11,310682,307466,317558
7087,chr11:315294,11,315294,307466,317558
7089,chr11:316077,11,316077,307466,317558
7090,chr11:317128,11,317128,307466,317558
7091,chr11:317506,11,317506,307466,317558
7094,chr11:332693,11,332693,332693,333502
7097,chr11:335215,11,335215,335215,336742
7101,chr11:339476,11,339476,338730,350701
7115,chr11:350701,11,350701,338730,350701
7117,chr11:352832,11,352832,352832,358455
7121,chr11:355181,11,355181,352832,358455
7123,chr11:355187,11,355187,352832,358455
7126,chr11:358366,11,358366,352832,358455
7128,chr11:360267,11,360267,360267,369257
7129,chr11:360860,11,360860,360267,369257
7134,chr11:364620,11,364620,360267,369257
7136,chr11:367086,11,367086,360267,369257
7140,chr11:375918,11,375918,372538,376286
7143,chr11:379841,11,379841,379841,379877
7144,chr11:379846,11,379846,379841,379877
7145,chr11:379877,11,379877,379841,379877
7146,chr11:379892,11,379892,379892,379892
7147,chr11:380964,11,380964,380964,381658
7154,chr11:382202,11,382202,382202,382202
7156,chr11:384150,11,384150,384150,385019
7157,chr11:384867,11,384867,384150,385019
7161,chr11:387462,11,387462,387462,387462
7164,chr11:393945,11,393945,392685,393945
7165,chr11:394452,11,394452,394452,394452
7173,chr11:403482,11,403482,403233,428422
7174,chr11:403781,11,403781,403233,428422
7176,chr11:407251,11,407251,403233,428422
7177,chr11:408460,11,408460,403233,428422
7178,chr11:409888,11,409888,403233,428422
7180,chr11:412587,11,412587,403233,428422
7182,chr11:415158,11,415158,403233,428422
7183,chr11:415583,11,415583,403233,428422
7184,chr11:417049,11,417049,403233,428422
7187,chr11:425090,11,425090,403233,428422
7188,chr11:425936,11,425936,403233,428422
7190,chr11:428422,11,428422,403233,428422
7193,chr11:431308,11,431308,431308,431308
7195,chr11:435067,11,435067,431573,439973
7198,chr11:439973,11,439973,431573,439973
7201,chr11:441961,11,441961,440451,445854
7202,chr11:442302,11,442302,440451,445854
7203,chr11:442829,11,442829,440451,445854
7204,chr11:443498,11,443498,440451,445854
7205,chr11:443807,11,443807,440451,445854
7206,chr11:444125,11,444125,440451,445854
7207,chr11:444152,11,444152,440451,445854
7209,chr11:444997,11,444997,440451,445854
7210,chr11:445026,11,445026,440451,445854
7211,chr11:445153,11,445153,440451,445854
7213,chr11:445373,11,445373,440451,445854
7214,chr11:445854,11,445854,440451,445854
7216,chr11:448760,11,448760,446795,456846
7217,chr11:449454,11,449454,446795,456846
7219,chr11:456846,11,456846,446795,456846
7226,chr11:463846,11,463846,460484,464832
7231,chr11:466269,11,466269,465463,498694
7232,chr11:466959,11,466959,465463,498694
7244,chr11:469130,11,469130,465463,498694
7247,chr11:476182,11,476182,465463,498694
7249,chr11:480438,11,480438,465463,498694
7252,chr11:487422,11,487422,465463,498694
7253,chr11:487905,11,487905,465463,498694
7254,chr11:489044,11,489044,465463,498694
7255,chr11:489658,11,489658,465463,498694
7257,chr11:491233,11,491233,465463,498694
7258,chr11:491866,11,491866,465463,498694
7260,chr11:493686,11,493686,465463,498694
7267,chr11:508824,11,508824,507721,516249
7276,chr11:517259,11,517259,517253,517936
7277,chr11:517279,11,517279,517253,517936
7279,chr11:517936,11,517936,517253,517936
7285,chr11:523645,11,523645,519384,523660
7286,chr11:523658,11,523658,519384,523660
7291,chr11:527561,11,527561,527561,527561
7292,chr11:532258,11,532258,532258,576352
7293,chr11:533229,11,533229,532258,576352
7294,chr11:534563,11,534563,532258,576352
7297,chr11:547722,11,547722,532258,576352
7299,chr11:549457,11,549457,532258,576352
7301,chr11:549473,11,549473,532258,576352
7304,chr11:556081,11,556081,532258,576352
7307,chr11:559683,11,559683,532258,576352
7308,chr11:559870,11,559870,532258,576352
7309,chr11:562114,11,562114,532258,576352
7310,chr11:564538,11,564538,532258,576352
7312,chr11:566379,11,566379,532258,576352
7313,chr11:566840,11,566840,532258,576352
7316,chr11:567277,11,567277,532258,576352
7319,chr11:567526,11,567526,532258,576352
7320,chr11:567588,11,567588,532258,576352
7321,chr11:567619,11,567619,532258,576352
7322,chr11:567651,11,567651,532258,576352
7329,chr11:576302,11,576302,532258,576352
7330,chr11:576352,11,576352,532258,576352
7332,chr11:578734,11,578734,578734,578880
7333,chr11:578880,11,578880,578734,578880
7336,chr11:580901,11,580901,580901,580901
7339,chr11:581163,11,581163,581051,605055
7343,chr11:591628,11,591628,581051,605055
7344,chr11:591788,11,591788,581051,605055
7345,chr11:596580,11,596580,581051,605055
7350,chr11:608767,11,608767,608767,608767
7351,chr11:611233,11,611233,611233,611233
7352,chr11:612533,11,612533,612533,612533
7358,chr11:615692,11,615692,615691,615692
7360,chr11:615867,11,615867,615824,632234
7363,chr11:620156,11,620156,615824,632234
7364,chr11:620157,11,620157,615824,632234
7365,chr11:620182,11,620182,615824,632234
7368,chr11:621046,11,621046,615824,632234
7371,chr11:622853,11,622853,615824,632234
7372,chr11:624002,11,624002,615824,632234
7373,chr11:624345,11,624345,615824,632234
7386,chr11:632234,11,632234,615824,632234
7390,chr11:639035,11,639035,635532,645162
7392,chr11:640812,11,640812,635532,645162
7393,chr11:640835,11,640835,635532,645162
7396,chr11:642730,11,642730,635532,645162
7401,chr11:644029,11,644029,635532,645162
7437,chr12:24735,12,24735,20883,65441
7439,chr12:25817,12,25817,20883,65441
7441,chr12:26817,12,26817,20883,65441
7442,chr12:26922,12,26922,20883,65441
7445,chr12:27767,12,27767,20883,65441
7446,chr12:29949,12,29949,20883,65441
7447,chr12:32580,12,32580,20883,65441
7451,chr12:35979,12,35979,20883,65441
7454,chr12:37552,12,37552,20883,65441
7459,chr12:52687,12,52687,20883,65441
7460,chr12:53269,12,53269,20883,65441
7461,chr12:63616,12,63616,20883,65441
7462,chr12:63644,12,63644,20883,65441
7463,chr12:65441,12,65441,20883,65441
7466,chr12:69396,12,69396,66967,80989
7467,chr12:70019,12,70019,66967,80989
7468,chr12:70124,12,70124,66967,80989
7470,chr12:71641,12,71641,66967,80989
7474,chr12:73366,12,73366,66967,80989
7477,chr12:75931,12,75931,66967,80989
7478,chr12:80985,12,80985,66967,80989
7479,chr12:80987,12,80987,66967,80989
7480,chr12:80989,12,80989,66967,80989
7484,chr12:87080,12,87080,87080,87275
7486,chr12:91612,12,91612,91612,92115
7487,chr12:91629,12,91629,91612,92115
7488,chr12:92092,12,92092,91612,92115
7489,chr12:92095,12,92095,91612,92115
7490,chr12:92100,12,92100,91612,92115
7491,chr12:92115,12,92115,91612,92115
7492,chr12:92163,12,92163,92163,92490
7493,chr12:92233,12,92233,92163,92490
7494,chr12:92362,12,92362,92163,92490
7495,chr12:92405,12,92405,92163,92490
7496,chr12:92490,12,92490,92163,92490
7497,chr12:92533,12,92533,92533,95610
7498,chr12:92726,12,92726,92533,95610
7502,chr12:95610,12,95610,92533,95610
7503,chr12:97108,12,97108,97108,97108
7504,chr12:97129,12,97129,97129,97159
7505,chr12:97147,12,97147,97129,97159
7506,chr12:97153,12,97153,97129,97159
7507,chr12:97159,12,97159,97129,97159
7510,chr12:102249,12,102249,98701,103019
7517,chr12:111438,12,111438,109468,119050
7518,chr12:112028,12,112028,109468,119050
7520,chr12:112139,12,112139,109468,119050
7521,chr12:119050,12,119050,109468,119050
7523,chr12:122696,12,122696,122696,122696
7529,chr12:124295,12,124295,124218,124295
7531,chr12:126769,12,126769,126688,126769
7534,chr12:128383,12,128383,127341,128716
7544,chr12:130643,12,130643,130643,130643
7549,chr12:130928,12,130928,130739,132151
7550,chr12:131003,12,131003,130739,132151
7551,chr12:131008,12,131008,130739,132151
7552,chr12:131340,12,131340,130739,132151
7559,chr12:132610,12,132610,132610,150544
7561,chr12:135855,12,135855,132610,150544
7563,chr12:136208,12,136208,132610,150544
7564,chr12:136289,12,136289,132610,150544
7566,chr12:136527,12,136527,132610,150544
7567,chr12:138153,12,138153,132610,150544
7568,chr12:138154,12,138154,132610,150544
7570,chr12:140997,12,140997,132610,150544
7571,chr12:144481,12,144481,132610,150544
7573,chr12:148231,12,148231,132610,150544
7578,chr12:152081,12,152081,152081,173892
7579,chr12:152571,12,152571,152081,173892
7580,chr12:152803,12,152803,152081,173892
7581,chr12:153157,12,153157,152081,173892
7584,chr12:163451,12,163451,152081,173892
7585,chr12:165469,12,165469,152081,173892
7588,chr12:170546,12,170546,152081,173892
7589,chr12:173892,12,173892,152081,173892
7591,chr12:180329,12,180329,180329,182813
7592,chr12:180414,12,180414,180329,182813
7594,chr12:184955,12,184955,184955,196515
7600,chr12:188708,12,188708,184955,196515
7601,chr12:189520,12,189520,184955,196515
7603,chr12:191192,12,191192,184955,196515
7606,chr12:194466,12,194466,184955,196515
7607,chr12:196147,12,196147,184955,196515
7610,chr12:196695,12,196695,196695,196695
7611,chr12:196779,12,196779,196779,196779
7612,chr12:196991,12,196991,196991,211932
7614,chr12:203413,12,203413,196991,211932
7618,chr12:207339,12,207339,196991,211932
7619,chr12:207362,12,207362,196991,211932
7622,chr12:210685,12,210685,196991,211932
7626,chr12:212855,12,212855,212271,222754
7634,chr12:224908,12,224908,224908,241614
7635,chr12:226560,12,226560,224908,241614
7637,chr12:228374,12,228374,224908,241614
7641,chr12:231625,12,231625,224908,241614
7661,chr12:245473,12,245473,245473,251868
7663,chr12:247888,12,247888,245473,251868
7666,chr12:249601,12,249601,245473,251868
7667,chr12:249723,12,249723,245473,251868
7669,chr12:251134,12,251134,245473,251868
7671,chr12:251868,12,251868,245473,251868
7673,chr12:253770,12,253770,253770,256127
7674,chr12:254014,12,254014,253770,256127
7678,chr12:259766,12,259766,259766,263103
7680,chr12:260852,12,260852,259766,263103
7683,chr12:262552,12,262552,259766,263103
7684,chr12:263103,12,263103,259766,263103
7685,chr12:265316,12,265316,265316,265316
7687,chr12:266631,12,266631,266631,281460
7695,chr12:277526,12,277526,266631,281460
7696,chr12:279975,12,279975,266631,281460
7697,chr12:281400,12,281400,266631,281460
7698,chr12:281460,12,281460,266631,281460
7700,chr12:281805,12,281805,281805,281805
7705,chr12:282769,12,282769,282769,321460
7709,chr12:284882,12,284882,282769,321460
7712,chr12:290595,12,290595,282769,321460
7713,chr12:290718,12,290718,282769,321460
7714,chr12:290736,12,290736,282769,321460
7717,chr12:292251,12,292251,282769,321460
7721,chr12:300917,12,300917,282769,321460
7723,chr12:301957,12,301957,282769,321460
7724,chr12:301966,12,301966,282769,321460
7727,chr12:311616,12,311616,282769,321460
7728,chr12:313965,12,313965,282769,321460
7729,chr12:316991,12,316991,282769,321460
7731,chr12:320834,12,320834,282769,321460
7732,chr12:321460,12,321460,282769,321460
7740,chr12:331041,12,331041,331041,384824
7742,chr12:334170,12,334170,331041,384824
7743,chr12:336413,12,336413,331041,384824
7744,chr12:336436,12,336436,331041,384824
7747,chr12:342319,12,342319,331041,384824
7752,chr12:345678,12,345678,331041,384824
7755,chr12:347029,12,347029,331041,384824
7758,chr12:355836,12,355836,331041,384824
7759,chr12:356572,12,356572,331041,384824
7760,chr12:360406,12,360406,331041,384824
7762,chr12:362425,12,362425,331041,384824
7763,chr12:364406,12,364406,331041,384824
7764,chr12:364988,12,364988,331041,384824
7765,chr12:365389,12,365389,331041,384824
7766,chr12:367673,12,367673,331041,384824
7767,chr12:367859,12,367859,331041,384824
7768,chr12:368150,12,368150,331041,384824
7769,chr12:369495,12,369495,331041,384824
7773,chr12:371483,12,371483,331041,384824
7774,chr12:372955,12,372955,331041,384824
7775,chr12:373553,12,373553,331041,384824
7781,chr12:379693,12,379693,331041,384824
7787,chr12:380248,12,380248,331041,384824
7788,chr12:380270,12,380270,331041,384824
7789,chr12:380619,12,380619,331041,384824
7790,chr12:381157,12,381157,331041,384824
7791,chr12:381256,12,381256,331041,384824
7792,chr12:381370,12,381370,331041,384824
7793,chr12:381823,12,381823,331041,384824
7794,chr12:381898,12,381898,331041,384824
7795,chr12:381902,12,381902,331041,384824
7796,chr12:381911,12,381911,331041,384824
7797,chr12:382117,12,382117,331041,384824
7798,chr12:382258,12,382258,331041,384824
7800,chr12:382340,12,382340,331041,384824
7801,chr12:382385,12,382385,331041,384824
7802,chr12:382405,12,382405,331041,384824
7803,chr12:383137,12,383137,331041,384824
7805,chr12:384824,12,384824,331041,384824
7806,chr12:386305,12,386305,386305,386305
7807,chr12:387634,12,387634,387634,388695
7810,chr12:397486,12,397486,394590,420304
7811,chr12:397605,12,397605,394590,420304
7813,chr12:401564,12,401564,394590,420304
7814,chr12:407847,12,407847,394590,420304
7815,chr12:408660,12,408660,394590,420304
7816,chr12:411161,12,411161,394590,420304
7817,chr12:413007,12,413007,394590,420304
7823,chr12:416918,12,416918,394590,420304
7824,chr12:417289,12,417289,394590,420304
7825,chr12:417956,12,417956,394590,420304
7826,chr12:418313,12,418313,394590,420304
7834,chr12:423791,12,423791,423791,425540
7835,chr12:425418,12,425418,423791,425540
7836,chr12:425540,12,425540,423791,425540
7838,chr12:430049,12,430049,430049,441152
7839,chr12:431739,12,431739,430049,441152
7840,chr12:431754,12,431754,430049,441152
7842,chr12:433955,12,433955,430049,441152
7843,chr12:439038,12,439038,430049,441152
7854,chr12:442615,12,442615,441612,443164
7858,chr12:442873,12,442873,441612,443164
7861,chr12:448368,12,448368,448368,448368
7862,chr12:449184,12,449184,449184,449482
7876,chr12:491877,12,491877,490980,510268
7879,chr12:494431,12,494431,490980,510268
7882,chr12:498059,12,498059,490980,510268
7884,chr12:500001,12,500001,490980,510268
7886,chr12:501110,12,501110,490980,510268
7887,chr12:501203,12,501203,490980,510268
7888,chr12:501434,12,501434,490980,510268
7889,chr12:501512,12,501512,490980,510268
7890,chr12:501527,12,501527,490980,510268
7892,chr12:501622,12,501622,490980,510268
7893,chr12:501644,12,501644,490980,510268
7894,chr12:501701,12,501701,490980,510268
7895,chr12:501734,12,501734,490980,510268
7896,chr12:502343,12,502343,490980,510268
7898,chr12:504262,12,504262,490980,510268
7899,chr12:505016,12,505016,490980,510268
7900,chr12:506655,12,506655,490980,510268
7901,chr12:508853,12,508853,490980,510268
7902,chr12:509786,12,509786,490980,510268
7903,chr12:509982,12,509982,490980,510268
7905,chr12:510268,12,510268,490980,510268
7906,chr12:510429,12,510429,510429,510429
7907,chr12:511533,12,511533,511533,514437
7909,chr12:511773,12,511773,511533,514437
7910,chr12:511884,12,511884,511533,514437
7913,chr12:514437,12,514437,511533,514437
7914,chr12:514956,12,514956,514956,520399
7916,chr12:515006,12,515006,514956,520399
7921,chr12:528800,12,528800,528235,530174
7922,chr12:530174,12,530174,528235,530174
7923,chr12:536833,12,536833,536833,543736
7925,chr12:537571,12,537571,536833,543736
7926,chr12:543141,12,543141,536833,543736
7927,chr12:543480,12,543480,536833,543736
7928,chr12:543544,12,543544,536833,543736
7929,chr12:543736,12,543736,536833,543736
7930,chr12:543764,12,543764,543764,543764
7931,chr12:545567,12,545567,545567,545673
7932,chr12:545673,12,545673,545567,545673
7934,chr12:546061,12,546061,546061,546355
7935,chr12:546355,12,546355,546061,546355
7937,chr12:548125,12,548125,548125,552056
7938,chr12:548327,12,548327,548125,552056
7939,chr12:548452,12,548452,548125,552056
7940,chr12:548551,12,548551,548125,552056
7942,chr12:549297,12,549297,548125,552056
7947,chr12:552707,12,552707,552707,552707
7952,chr12:553633,12,553633,552743,553701
7958,chr12:556427,12,556427,553802,557933
7960,chr12:556749,12,556749,553802,557933
7961,chr12:556961,12,556961,553802,557933
7967,chr12:560601,12,560601,560601,560601
7976,chr12:568225,12,568225,568225,599143
7979,chr12:570032,12,570032,568225,599143
7982,chr12:570843,12,570843,568225,599143
7986,chr12:575797,12,575797,568225,599143
7989,chr12:576167,12,576167,568225,599143
7990,chr12:578337,12,578337,568225,599143
7992,chr12:582503,12,582503,568225,599143
7993,chr12:583133,12,583133,568225,599143
7994,chr12:583478,12,583478,568225,599143
7995,chr12:583525,12,583525,568225,599143
7996,chr12:586321,12,586321,568225,599143
8000,chr12:592679,12,592679,568225,599143
8002,chr12:599143,12,599143,568225,599143
8004,chr12:599206,12,599206,599206,604413
8005,chr12:599986,12,599986,599206,604413
8006,chr12:601489,12,601489,599206,604413
8007,chr12:603024,12,603024,599206,604413
8008,chr12:604413,12,604413,599206,604413
8009,chr12:605674,12,605674,605674,605674
8014,chr12:608102,12,608102,606111,609627
8016,chr12:609627,12,609627,606111,609627
8017,chr12:614130,12,614130,614130,622770
8021,chr12:621603,12,621603,614130,622770
8027,chr12:630550,12,630550,626279,634602
