SNP,PPI,DRUG,eQTL_gene,eQTL_gene_id,Chromosome,piQTL_peak,piQTL_left,piQTL_right,eQTL_peak,eQTL_left,eQTL_right,piQTL_EFFECTSIZE,piQTL_pvalue,piQTL_FDR,eQTL_LOD,eQTL_gene_dist,eQTL_cis,peak_distance,is_piQTL_peak_in_eQTL,is_eQTL_peak_in_piQTL,eQTL_gene_description,piQTL_locus_id,piQTL_locus_gene,piQTL_locus_description
10182,SRO9_GIS2,Metformin,YJR154W,YJR154W,Chr15,168558,165912,185252,171511,138839,186481,-0.342316282,5.988239592,0.000368456,6.572305476,,False,2953,True,True,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,FRE2,YKL220C,Chr15,168558,165912,185252,172468,107219,186481,-0.342316282,5.988239592,0.000368456,6.211650655,,False,3910,True,True,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,TOR2,YKL203C,Chr15,168558,165912,185252,170921,93859,189231,-0.342316282,5.988239592,0.000368456,5.324979361,,False,2363,True,True,"""PIK-related protein kinase and rapamycin target; subunit of TORC1 ; a complex that regulates growth in response to nutrients and TORC2 ; a complex that regulates cell-cycle dependent polarization of the actin cytoskeleton; involved in meiosis; TOR2 has a paralog ; TOR1 ; that arose from the whole genome duplication""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,YKL202W,YKL202W,Chr15,168558,165912,185252,171511,146203,185793,-0.342316282,5.988239592,0.000368456,10.25936902,,False,2953,True,True,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,MNN4,YKL201C,Chr15,168558,165912,185252,171745,155779,186481,-0.342316282,5.988239592,0.000368456,11.11411641,,False,3187,True,True,"""Putative positive regulator of mannosylphosphate transferase Mnn6p; involved in mannosylphosphorylation of N-linked oligosaccharides; expression increases in late-logarithmic and stationary growth phases; coding sequence contains length polymorphisms in different strains; MNN4 has a paralog ; YJR061W ; that arose from the whole genome duplication""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,YKT6,YKL196C,Chr15,168558,165912,185252,170921,152407,189231,-0.342316282,5.988239592,0.000368456,4.940118425,,False,2363,True,True,"""Vesicle membrane protein (v-SNARE) with acyltransferase activity; involved in trafficking to and within the Golgi ; endocytic trafficking to the vacuole ; and vacuolar fusion; membrane localization due to prenylation at the carboxy-terminus; human homolog YKT6 can complement yeast ykt6 mutant""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,ACP1,YKL192C,Chr15,168558,165912,185252,170921,139908,185793,-0.342316282,5.988239592,0.000368456,7.146326446,,False,2363,True,True,"""Mitochondrial matrix acyl carrier protein; involved in biosynthesis of octanoate ; which is a precursor to lipoic acid; coordinates mitochondrial fatty acid and iron sulfur cluster metabolism; activated by phosphopantetheinylation catalyzed by Ppt2p""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,ASH1,YKL185W,Chr15,168558,165912,185252,171150,157219,185793,-0.342316282,5.988239592,0.000368456,8.221745284,,False,2592,True,True,"""Component of the Rpd3L histone deacetylase complex; zinc-finger inhibitor of HO transcription; mRNA is localized and translated in the distal tip of anaphase cells ; resulting in accumulation of Ash1p in daughter cell nuclei and inhibition of HO expression; potential Cdc28p substrate""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,FAS1,YKL182W,Chr15,168558,165912,185252,170921,158905,189231,-0.342316282,5.988239592,0.000368456,7.881956189,,False,2363,True,True,"""Beta subunit of fatty acid synthetase; complex catalyzes the synthesis of long-chain saturated fatty acids; contains acetyltransacylase ; dehydratase ; enoyl reductase ; malonyl transacylase ; and palmitoyl transacylase activities""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,PIR1,YKL164C,Chr15,168558,165912,185252,169704,137304,701137,-0.342316282,5.988239592,0.000368456,4.023169788,,False,1146,True,True,"""O-glycosylated protein required for cell wall stability; attached to the cell wall via beta-1,3-glucan; mediates mitochondrial translocation of Apn1p; expression regulated by the cell integrity pathway and by Swi5p during the cell cycle; PIR1 has a paralog ; YJL160C ; that arose from the whole genome duplication""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,YKL162C-A,YKL162C-A,Chr15,168558,165912,185252,165998,104098,185473,-0.342316282,5.988239592,0.000368456,4.604031488,,False,2560,True,True,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,GPM1,YKL152C,Chr15,168558,165912,185252,171150,163510,185793,-0.342316282,5.988239592,0.000368456,23.21074529,,False,2592,True,True,"""Tetrameric phosphoglycerate mutase; mediates the conversion of 3-phosphoglycerate to 2-phosphoglycerate during glycolysis and the reverse reaction during gluconeogenesis""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,MCR1,YKL150W,Chr15,168558,165912,185252,171511,139908,185252,-0.342316282,5.988239592,0.000368456,22.3595839,,False,2953,True,True,"""Mitochondrial NADH-cytochrome b5 reductase; involved in ergosterol biosynthesis""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,SDH1,YKL148C,Chr15,168558,165912,185252,171150,139908,180441,-0.342316282,5.988239592,0.000368456,9.926516765,,False,2592,True,True,"""Flavoprotein subunit of succinate dehydrogenase; couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; FAD binding to Sdh1p is required for the assembly of the succinate dehydrogenase subunits; mutations in human ortholog SDHA are associated with Leigh syndrome and predisposition to several cancers""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,AVT3,YKL146W,Chr15,168558,165912,185252,170921,139908,571939,-0.342316282,5.988239592,0.000368456,5.860509045,,False,2363,True,True,"""Vacuolar transporter; exports large neutral amino acids from the vacuole; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,RPT1,YKL145W,Chr15,168558,165912,185252,172468,138839,611434,-0.342316282,5.988239592,0.000368456,3.20581192,,False,3910,True,True,"""ATPase of the 19S regulatory particle of the 26S proteasome; one of six ATPases of the regulatory particle; involved in the degradation of ubiquitinated substrates; required for optimal CDC20 transcription; interacts with Rpn12p and Ubr1p; mutant has aneuploidy tolerance""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,PMU1,YKL128C,Chr15,168558,165912,185252,171511,165707,179760,-0.342316282,5.988239592,0.000368456,22.69951858,,False,2953,True,True,"""Putative phosphomutase; contains a region homologous to the active site of phosphomutases; overexpression suppresses the histidine auxotrophy of an ade3 ade16 ade17 triple mutant and the temperature sensitivity of a tps2 mutant""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,ABF1,YKL112W,Chr15,168558,165912,185252,167627,157219,189231,-0.342316282,5.988239592,0.000368456,4.977890821,,False,931,True,True,"""DNA binding protein with possible chromatin-reorganizing activity; involved in transcriptional activation ; gene silencing ; and DNA replication and repair""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,KTI12,YKL110C,Chr15,168558,165912,185252,171511,154799,174364,-0.342316282,5.988239592,0.000368456,19.63453934,,False,2953,True,True,"""Protein that plays a role in modification of tRNA wobble nucleosides; protein plays role in tRNA wobble nucleoside modification with Elongator complex; involved in sensitivity to G1 arrest induced by zymocin; interacts with chromatin throughout the genome; also interacts with Cdc19p""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,GFA1,YKL104C,Chr15,168558,165912,185252,168294,137942,195644,-0.342316282,5.988239592,0.000368456,3.404149257,,False,264,True,True,"""Glutamine-fructose-6-phosphate amidotransferase; catalyzes the formation of glucosamine-6-P and glutamate from fructose-6-P and glutamine in the first step of chitin biosynthesis; GFA1 has a paralogous region ; comprising ORFs YMR084W-YMR085W ; that arose from the whole genome duplication""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,HSL1,YKL101W,Chr15,168558,165912,185252,170921,152922,189231,-0.342316282,5.988239592,0.000368456,5.113156868,,False,2363,True,True,"""Nim1p-related protein kinase; septin-binding kinase that localizes to the bud neck septin ring and regulates the morphogenesis checkpoint; phosphorylates Hsl7p and cooperates with Elm1p to recruit Hsl7p to the mother-bud neck ; as a prerequisite for the subsequent recruitment ; phosphorylation ; and degradation of Swe1p; autophosphorylation enhances interactions with Hsl7p""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,YPF1,YKL100C,Chr15,168558,165912,185252,170921,137304,185252,-0.342316282,5.988239592,0.000368456,7.182073005,,False,2363,True,True,"""Intramembrane aspartyl protease of the perinuclear ER membrane; acts in a branch of ER-associated degradation (ERAD) that degrades functional proteins rather than misfolded proteins; regulates abundance of high-affinity plasma membrane transporters ; such as Ctr1p and Zrt1p ; during the starvation response; has a presenilin fold; member of the GxGD family of intramembrane proteases; closest human homolog is signal peptide peptidase (SPP)""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,CWP1,YKL096W,Chr15,168558,165912,185252,174019,141555,185252,-0.342316282,5.988239592,0.000368456,20.86648358,,False,5461,True,True,"""Cell wall mannoprotein that localizes to birth scars of daughter cells; linked to a beta-1,3- and beta-1,6-glucan heteropolymer through a phosphodiester bond; required for propionic acid resistance""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,MBR1,YKL093W,Chr15,168558,165912,185252,171150,163510,172102,-0.342316282,5.988239592,0.000368456,19.4856694,,False,2592,True,True,"""Protein involved in mitochondrial functions and stress response; overexpression suppresses growth defects of hap2 ; hap3 ; and hap4 mutants; MBR1 has a paralog ; ISF1 ; that arose from the whole genome duplication""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,SRX1,YKL086W,Chr15,168558,165912,185252,174019,93859,185793,-0.342316282,5.988239592,0.000368456,4.277666844,,False,5461,True,True,"""Sulfiredoxin; contributes to oxidative stress resistance by reducing cysteine-sulfinic acid groups in the peroxiredoxin Tsa1p ; which is formed upon exposure to oxidants; conserved in higher eukaryotes; protein abundance increases in response to DNA replication stress""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,MDH1,YKL085W,Chr15,168558,165912,185252,171150,139908,182946,-0.342316282,5.988239592,0.000368456,10.07788535,,False,2592,True,True,"""Mitochondrial malate dehydrogenase; catalyzes interconversion of malate and oxaloacetate; involved in the tricarboxylic acid (TCA) cycle; phosphorylated; mutation in human homolog MDH2 causes early-onset severe encephalopathy""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,DPC7,YKL065W-A,Chr15,168558,165912,185252,171150,110791,185793,-0.342316282,5.988239592,0.000368456,8.228766078,,False,2592,True,True,"""Protein of unknown function; SWAT-GFP fusion protein localizes to endoplasmic reticulum (ER) while mCherry fusion localizes to both ER and vacuole""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,FBA1,YKL060C,Chr15,168558,165912,185252,180534,160980,185793,-0.342316282,5.988239592,0.000368456,10.47715924,,False,11976,True,True,"""Fructose 1,6-bisphosphate aldolase; required for glycolysis and gluconeogenesis; catalyzes conversion of fructose 1,6 bisphosphate to glyceraldehyde-3-P and dihydroxyacetone-P; locates to mitochondrial outer surface upon oxidative stress; N-terminally propionylated in vivo""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,YKL050C,YKL050C,Chr15,168558,165912,185252,169704,150803,174364,-0.342316282,5.988239592,0.000368456,11.69768225,,False,1146,True,True,"""Protein of unknown function; the YKL050W protein is a target of the SCFCdc4 ubiquitin ligase complex and YKL050W transcription is regulated by Azf1p; YKL050C has a paralog ; EIS1 ; that arose from the whole genome duplication""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,RGT1,YKL038W,Chr15,168558,165912,185252,169704,98981,185473,-0.342316282,5.988239592,0.000368456,6.635282748,,False,1146,True,True,"""Glucose-responsive transcription factor; regulates expression of several glucose transporter (HXT) genes in response to glucose; binds to promoters and acts both as a transcriptional activator and repressor; recruits Tup1p/Cyc8p to target gene promoters; RGT1 has a paralog ; EDS1 ; that arose from the whole genome duplication""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,IXR1,YKL032C,Chr15,168558,165912,185252,169704,157219,189231,-0.342316282,5.988239592,0.000368456,6.117719227,,False,1146,True,True,"""Transcriptional repressor that regulates hypoxic genes during normoxia; involved in the aerobic repression of genes such as COX5b ; TIR1 ; and HEM13; binds DNA intrastrand cross-links formed by cisplatin; HMG (high mobility group box) domain containing protein which binds and bends cisplatin-modified DNA ; blocking excision repair; IXR1 has a paralog ; ABF2 ; that arose from the whole genome duplication""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,PAN3,YKL025C,Chr15,168558,165912,185252,170921,156847,185252,-0.342316282,5.988239592,0.000368456,9.862720196,,False,2363,True,True,"""Essential subunit of the Pan2p-Pan3p poly(A)-ribonuclease complex; poly (A) mRNA binding subunit which recruits mRNA to the complex; the Pan2p-Pan3p complex controls poly(A) tail length and regulates the stoichiometry and activity of postreplication repair complexes""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,MIN9,YKL023C-A,Chr15,168558,165912,185252,169704,139015,233334,-0.342316282,5.988239592,0.000368456,2.921574151,,False,1146,True,True,"""Mitochondrial protein of unknown function""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,SPT23,YKL020C,Chr15,168558,165912,185252,169704,139908,185473,-0.342316282,5.988239592,0.000368456,3.686258171,,False,1146,True,True,"""ER membrane protein involved in regulation of OLE1 transcription; inactive ER form dimerizes and one subunit is then activated by ubiquitin/proteasome-dependent processing followed by nuclear targeting; SPT23 has a paralog ; MGA2 ; that arose from the whole genome duplication""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,ARC19,YKL013C,Chr15,168558,165912,185252,173814,144117,186481,-0.342316282,5.988239592,0.000368456,6.454497427,,False,5256,True,True,"""Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; mutation is functionally complemented by human ARPC4""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,UFD4,YKL010C,Chr15,168558,165912,185252,171511,38127,185473,-0.342316282,5.988239592,0.000368456,5.840856601,,False,2953,True,True,"""Ubiquitin-protein ligase (E3); interacts with Rpt4p and Rpt6p ; two subunits of the 19S particle of the 26S proteasome; involved in K29-linked ubiquitin-dependent protein catabolism ; including ubiquitin fusion proteins; relative distribution to the nucleus increases upon DNA replication stress""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,BYE1,YKL005C,Chr15,168558,165912,185252,171150,139908,185252,-0.342316282,5.988239592,0.000368456,9.178877217,,False,2592,True,True,"""Negative regulator of transcription elongation; contains a TFIIS-like domain that associates with chromatin and a PHD domain that interacts with H3K4me3; multicopy suppressor of temperature-sensitive ess1 mutations ; binds RNA polymerase II large subunit""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,PRY2,YKR013W,Chr15,168558,165912,185252,171745,146368,182946,-0.342316282,5.988239592,0.000368456,25.91645806,,False,3187,True,True,"""Sterol binding protein involved in the export of acetylated sterols; role in sterol export is redundant with that of PRY1; redundant role with PRY1 and PRY3 in the export of free fatty acids; may be involved in detoxification of hydrophobic compounds; secreted glycoprotein and member of the CAP protein superfamily (cysteine-rich secretory proteins (CRISP) ; antigen 5 ; and pathogenesis related 1 proteins)""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,SAP190,YKR028W,Chr15,168558,165912,185252,170921,155779,932327,-0.342316282,5.988239592,0.000368456,3.026484988,,False,2363,True,True,"""Protein that forms a complex with the Sit4p protein phosphatase; required for Sit4p function; member of a family of similar proteins including Sap4p ; Sap155p ; and Sap185p; SAP190 has a paralog ; SAP185 ; that arose from the whole genome duplication""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,SPO14,YKR031C,Chr15,168558,165912,185252,170921,159655,179760,-0.342316282,5.988239592,0.000368456,10.75974141,,False,2363,True,True,"""Phospholipase D; catalyzes the hydrolysis of phosphatidylcholine ; producing choline and phosphatidic acid; involved in Sec14p-independent secretion; required for meiosis and spore formation; differently regulated in secretion and meiosis; participates in transcription initiation and/or early elongation of specific genes; interacts with 'foot domain' of RNA polymerase II; deletion results in abnormal CTD-Ser5 phosphorylation of RNA polymerase II at specific promoter regions""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,GAP1,YKR039W,Chr15,168558,165912,185252,168294,141631,193911,-0.342316282,5.988239592,0.000368456,4.192984938,,False,264,True,True,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,YKR045C,YKR045C,Chr15,168558,165912,185252,171745,152922,189231,-0.342316282,5.988239592,0.000368456,7.702030129,,False,3187,True,True,"""Putative protein of unknown function; epitope-tagged protein localizes to the cytoplasm""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,PLN1,YKR046C,Chr15,168558,165912,185252,170921,150111,185252,-0.342316282,5.988239592,0.000368456,10.00895807,,False,2363,True,True,"""Perilipin ; involved in formation and stability of lipid droplets; expression pattern suggests a role in respiratory growth; computational analysis of large-scale protein-protein interaction data suggests a role in ATP/ADP exchange""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,HFL1,YKR051W,Chr15,168558,165912,185252,181433,152922,186481,-0.342316282,5.988239592,0.000368456,5.825919516,,False,12875,True,True,"""Vacuole membrane protein that interacts with Atg8p; null mutant is defective in stationary phase-induced vacuolar microdomain formation; homolog of S. pombe hfl1; homolog of human TMEM184""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,DYN1,YKR054C,Chr15,168558,165912,185252,170921,159655,189231,-0.342316282,5.988239592,0.000368456,6.285204665,,False,2363,True,True,"""Cytoplasmic heavy chain dynein; microtubule motor protein; member of the AAA+ protein family ; required for anaphase spindle elongation; involved in spindle assembly ; chromosome movement ; and spindle orientation during cell division ; targeted to microtubule tips by Pac1p; motility along microtubules inhibited by She1p""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,KTR2,YKR061W,Chr15,168558,165912,185252,168294,156178,174364,-0.342316282,5.988239592,0.000368456,10.30663572,,False,264,True,True,"""Mannosyltransferase involved in N-linked protein glycosylation; member of the KRE2/MNT1 mannosyltransferase family; KTR2 has a paralog ; YUR1 ; that arose from the whole genome duplication""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,CCP1,YKR066C,Chr15,168558,165912,185252,171511,108354,185473,-0.342316282,5.988239592,0.000368456,9.589004288,,False,2953,True,True,"""Mitochondrial cytochrome-c peroxidase; degrades reactive oxygen species in mitochondria; acts as hydrogen peroxide sensor in mitochondria ; involved in the response to oxidative stress""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,YKR075C,YKR075C,Chr15,168558,165912,185252,171745,142645,186481,-0.342316282,5.988239592,0.000368456,9.372171768,,False,3187,True,True,"""Protein of unknown function; similar to Reg1p; expression regulated by glucose and Rgt1p; GFP-fusion protein is induced in response to the DNA-damaging agent MMS; YKR075C has a paralog ; YOR062C ; that arose from the whole genome duplication""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,ECM4,YKR076W,Chr15,168558,165912,185252,171150,139908,172102,-0.342316282,5.988239592,0.000368456,15.99112351,,False,2592,True,True,"""S-glutathionyl-(chloro)hydroquinone reductase (GS-HQR); glutathione transferase involved in cell-surface biosynthesis and architecture; catalyzes glutathione (GSH)-dependent reduction of GS-trichloro-p-hydroquinone to trichloro-p-hydroquinone; expression upregulated upon exposure to genotoxic agents ; such as methyl methanesulfonate ; cisplatin and bleomycin; not an essential gene; similar to YGR154C; green fluorescent protein (GFP)-fusion protein localizes to cytoplasm""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,MSA2,YKR077W,Chr15,168558,165912,185252,171511,146368,185793,-0.342316282,5.988239592,0.000368456,11.81648079,,False,2953,True,True,"""Putative transcriptional activator; interacts with G1-specific transcription factor MBF and G1-specific promoters; MSA2 has a paralog ; MSA1 ; that arose from the whole genome duplication""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,MTD1,YKR080W,Chr15,168558,165912,185252,173814,137304,185793,-0.342316282,5.988239592,0.000368456,11.84420087,,False,5256,True,True,"""NAD-dependent 5,10-methylenetetrahydrafolate dehydrogenase; plays a catalytic role in oxidation of cytoplasmic one-carbon units; expression is regulated by Bas1p and Bas2p ; repressed by adenine ; and may be induced by inositol and choline""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,NUP133,YKR082W,Chr15,168558,165912,185252,171511,142608,189231,-0.342316282,5.988239592,0.000368456,4.550677478,,False,2953,True,True,"""Subunit of Nup84p subcomplex of nuclear pore complex (NPC); contributes to nucleocytoplasmic transport ; NPC biogenesis; is involved in establishment of a normal nucleocytoplasmic concentration gradient of GTPase Gsp1p; also plays roles in several processes that may require localization of genes or chromosomes at nuclear periphery ; including double-strand break repair ; transcription and chromatin silencing; relocalizes to cytosol in response to hypoxia; homolog of human NUP133""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,MLP1,YKR095W,Chr15,168558,165912,185252,169704,157219,186481,-0.342316282,5.988239592,0.000368456,6.592370166,,False,1146,True,True,"""Myosin-like protein associated with the nuclear envelope; nuclear basket protein that connects the nuclear pore complex with the nuclear interior; involved with Tel1p in telomere length control; involved with Pml1p and Pml39p in nuclear retention of unspliced mRNAs; MLP1 has a paralog ; MLP2 ; that arose from the whole genome duplication""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,YCT1,YLL055W,Chr15,168558,165912,185252,171150,142645,182946,-0.342316282,5.988239592,0.000368456,11.31303333,,False,2592,True,True,"""High-affinity cysteine-specific transporter; has similarity to the Dal5p family of transporters; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YCT1 is not an essential gene""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,COF1,YLL050C,Chr15,168558,165912,185252,169704,109765,932327,-0.342316282,5.988239592,0.000368456,3.058515049,,False,1146,True,True,"""Cofilin ; involved in pH-dependent actin filament depolarization; binds both actin monomers and filaments and severs filaments; involved in the selective sorting ; export of the secretory cargo from the late golgi; genetically interacts with pmr1; thought to be regulated by phosphorylation at SER4; ubiquitous and essential in eukaryotes""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,LDB18,YLL049W,Chr15,168558,165912,185252,168708,144117,186481,-0.342316282,5.988239592,0.000368456,6.197525314,,False,150,True,True,"""Component of the dynactin complex; dynactin is required for dynein activity; null mutant exhibits defects in nuclear migration and spindle orientation and has reduced affinity for alcian blue dye; has homology to mammalian dynactin subunit p24""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,YBT1,YLL048C,Chr15,168558,165912,185252,171511,165707,189231,-0.342316282,5.988239592,0.000368456,12.30718159,,False,2953,True,True,"""Transporter of the ATP-binding cassette (ABC) family; involved in bile acid transport; negative regulator of vacuole fusion; regulates release of lumenal Ca2+ stores; similar to mammalian bile transporters; YBT1 has a paralog ; VMR1 ; that arose from the whole genome duplication""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,SDH2,YLL041C,Chr15,168558,165912,185252,165998,140220,180441,-0.342316282,5.988239592,0.000368456,18.25940265,,False,2560,True,True,"""Iron-sulfur protein subunit of succinate dehydrogenase; the complex couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; other members are Sdh1p ; Sdh3p ; and Sdh4p""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,VPS13,YLL040C,Chr15,168558,165912,185252,170921,152922,172825,-0.342316282,5.988239592,0.000368456,9.188190022,,False,2363,True,True,"""Protein involved in prospore membrane morphogenesis; peripheral membrane protein that localizes to the prospore membrane and at numerous membrane contact sites; involved in sporulation ; vacuolar protein sorting ; prospore membrane formation during sporulation ; and protein-Golgi retention; required for mitochondrial integrity; contains a PH-like domain; homologous to human CHAC and COH1 which are involved in Chorea-acanthocytosis and Cohen syndrome ; respectively""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,GPI13,YLL031C,Chr15,168558,165912,185252,170921,145551,195381,-0.342316282,5.988239592,0.000368456,3.615609637,,False,2363,True,True,"""ER membrane localized phosphoryltransferase; adds phosphoethanolamine onto the third mannose residue of the glycosylphosphatidylinositol (GPI) anchor precursor; similar to human PIG-O protein""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,ISA1,YLL027W,Chr15,168558,165912,185252,169704,139908,185473,-0.342316282,5.988239592,0.000368456,7.58425669,,False,1146,True,True,"""Protein required for maturation of mitochondrial [4Fe-4S] proteins; functions in a complex with Isa2p and possibly Iba57p; isa1 deletion causes loss of mitochondrial DNA and respiratory deficiency; depletion reduces growth on nonfermentable carbon sources; functional ortholog of bacterial A-type ISC proteins; human ISCA1 can complement isa1 null mutant""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,POM33,YLL023C,Chr15,168558,165912,185252,171150,139908,185252,-0.342316282,5.988239592,0.000368456,14.71801402,,False,2592,True,True,"""Transmembrane nucleoporin; involved in nuclear pore complex (NPC) distribution ; assembly or stabilization; highly conserved across species ; orthologous to human TMEM33 and paralogous to Per33p; protein abundance increases in response to DNA replication stress""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,SPA2,YLL021W,Chr15,168558,165912,185252,169704,146368,189231,-0.342316282,5.988239592,0.000368456,3.909539335,,False,1146,True,True,"""Component of the polarisome; functions in actin cytoskeletal organization during polarized growth; acts as a scaffold for Mkk1p and Mpk1p cell wall integrity signaling components; potential Cdc28p substrate; coding sequence contains length polymorphisms in different strains; SPA2 has a paralog ; SPH1 ; that arose from the whole genome duplication""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,YLL020C,YLL020C,Chr15,168558,165912,185252,169704,75860,179760,-0.342316282,5.988239592,0.000368456,6.650600822,,False,1146,True,True,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene KNS1""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,KNS1,YLL019C,Chr15,168558,165912,185252,169704,160403,172102,-0.342316282,5.988239592,0.000368456,15.62823259,,False,1146,True,True,"""Protein kinase involved in negative regulation of PolIII transcription; effector kinase of the TOR signaling pathway and phosphorylates Rpc53p to regulate ribosome and tRNA biosynthesis; member of the LAMMER family of protein kinases ; which are serine/threonine kinases also capable of phosphorylating tyrosine residues; capable of autophosphorylation""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,PUF3,YLL013C,Chr15,168558,165912,185252,169704,142608,928579,-0.342316282,5.988239592,0.000368456,4.258376813,,False,1146,True,True,"""Protein of the mitochondrial outer surface; links the Arp2/3 complex with the mitochondria during anterograde mitochondrial movement; also binds to and promotes degradation of mRNAs for select nuclear-encoded mitochondrial proteins; translationally represses oxidative stress-linked genes; regulates CoQ biosynthesis""",CUT827_NFR/NDR,,
10182,SRO9_GIS2,Metformin,AAT2,YLR027C,Chr15,168558,165912,185252,180534,111851,745301,-0.342316282,5.988239592,0.000368456,3.8796045,,False,11976,True,True,"""Cytosolic aspartate aminotransferase involved in nitrogen metabolism; localizes to peroxisomes in oleate-grown cells""",CUT827_NFR/NDR,,
