gene_symbol	QTL_type	percent_variance	beta	cis_trans
Tgoln1	LOCAL	32.50697434	0.8063122762304937	cis
Ggcx	LOCAL	28.75400006	0.758340293799558	cis
Rnf181	LOCAL	31.84997541	0.7981224894713843	cis
Lrrc59	DISTANT	17.07659086	0.5844072357526042	trans
Retsat	LOCAL	17.71048747	0.5951552313472511	cis
Chmp3	LOCAL	18.94466495	0.6155430927238157	cis
Immt	LOCAL	17.59006556	0.5931284103800795	cis
Actr1a	DISTANT	17.49150375	0.5914643480379862	trans
Yars2	DISTANT	17.19395244	0.5864120128373906	trans
Samm50	DISTANT	19.47559681	0.6241089137322107	trans
Cnot4	DISTANT	21.29144408	0.6525556540250035	trans
Mprip	DISTANT	18.9243181	0.6152124527348256	trans
Supv3l1	DISTANT	17.6330637	0.5938529060297676	trans
Fam129a	DISTANT	17.34069077	0.5889090043461722	trans
Serpinh1	DISTANT	18.9068638	0.6149286755388791	trans
Htra2	LOCAL	23.10602119	0.6797943981822739	cis
Dctn2	DISTANT	18.40515461	0.6067150008035074	trans
Nagk	LOCAL	46.38029906	0.963123035338684	cis
Mogs	LOCAL	18.55424934	0.6091674538253008	cis
Dysf	LOCAL	23.74988041	0.6892007024082317	cis
Dctn1	LOCAL	21.0804874	0.6493148296473753	cis
Cml5	LOCAL	18.37753489	0.6062595960477657	cis
Cml2	LOCAL	25.11886068	0.7087857317976992	cis
Gm4477	LOCAL	25.62010048	0.7158226104280306	cis
Myof	DISTANT	22.12651385	0.6652294919800233	trans
Nat8	LOCAL	29.55160626	0.7687861374920857	cis
Cml1	LOCAL	27.456136	0.7410281506123773	cis
Smyd5	LOCAL	31.6614137	0.7957564162480878	cis
Anxa4	LOCAL	34.14574098	0.8263866041992695	cis
Spr	LOCAL	19.99484845	0.6323740736304738	cis
Tpm1	DISTANT	19.39138586	0.6227581530578303	trans
Aldh1l1	LOCAL	21.39314478	0.6541122958636384	cis
Eefsec	LOCAL	20.67689305	0.6430690950434487	cis
Ppp1r9b	DISTANT	23.70393254	0.6885336961979421	trans
Nup210	LOCAL	23.32166346	0.6829592002455198	cis
Ctage5	DISTANT	16.8254548	0.5800940406520309	trans
Rer1	DISTANT	17.86799442	0.5977958584667512	trans
Magi1	LOCAL	40.62992173	0.9014424189042803	cis
Slc25a26	LOCAL	26.27265384	0.7248814225788932	cis
Suclg2	LOCAL	32.18802511	0.8023468714963622	cis
Zadh2	DISTANT	16.28539322	0.5707082130125691	trans
Cotl1	DISTANT	18.47248841	0.6078237970004137	trans
Eogt	LOCAL	36.42984203	0.8535788426384525	cis
Dock1	DISTANT	18.01474851	0.600245758169102	trans
Trnt1	LOCAL	25.68749862	0.7167635400883613	cis
Gabarapl1	DISTANT	16.37920124	0.572349565213428	trans
Lmnb2	DISTANT	16.14965501	0.5683248192715148	trans
Cdc40	DISTANT	16.55085373	0.5753408334196348	trans
Rpusd3	LOCAL	29.46226318	0.7676231260195332	cis
Camk1	LOCAL	24.76305058	0.7037478323945304	cis
Atg7	LOCAL	28.16748648	0.7505662726235439	cis
Tamm41	LOCAL	23.56332442	0.6864885202244827	cis
Ssr3	DISTANT	17.51970484	0.5919409571908334	trans
Cxcl12	LOCAL	21.68690792	0.658588003534835	cis
Med23	DISTANT	18.62943497	0.6104004418412555	trans
Bid	LOCAL	39.09188967	0.8842159201235861	cis
Fyn	DISTANT	17.09516104	0.5847249103638394	trans
Slc6a12	LOCAL	25.9533466	0.7204629983559183	cis
Mug2	LOCAL	50.67757413	1.0067529401993323	cis
Necap1	LOCAL	21.55279357	0.6565484532005235	cis
Pex5	LOCAL	17.23767416	0.5871571196877374	cis
C1s	LOCAL	21.8953119	0.6617448435764347	cis
Lpcat3	LOCAL	18.17180536	0.6028566224236075	cis
Tapbpl	LOCAL	20.92000715	0.6468385756894838	cis
Cox20	DISTANT	20.98978364	0.6479164088059508	trans
Esyt2	DISTANT	16.66627783	0.5773435343017188	trans
9630033F20Rik	LOCAL	42.02340604	0.9167704842543744	cis
Ttc7b	DISTANT	16.66330757	0.577292084996841	trans
Fbxw9	DISTANT	19.85101783	0.6300955138707147	trans
Kptn	DISTANT	27.39229412	0.7401661181113331	trans
Itfg2	LOCAL	26.99634247	0.7347971484702428	cis
Cox7a2	DISTANT	16.23713803	0.5698620540095647	trans
Tspan9	LOCAL	21.34639161	0.6533971473766931	cis
Tspan8	DISTANT	24.03610317	0.6933412315736026	trans
Clec2d	LOCAL	43.54230972	0.9331914028751015	cis
Loh12cr1	LOCAL	30.40849503	0.7798524864357361	cis
Ddx47	LOCAL	25.74301203	0.7175376231250874	cis
2310045N01Rik	DISTANT	30.09282246	0.7757940765435116	trans
Fbln1	DISTANT	17.37455461	0.589483750581812	trans
Hebp1	LOCAL	44.60357937	0.9444954141762679	cis
Sorbs2	DISTANT	16.11400985	0.5676972758433847	trans
Cmpk2	DISTANT	19.21622544	0.6199391170106948	trans
Ylpm1	DISTANT	16.12987937	0.5679767489959426	trans
Plbd1	LOCAL	33.80229766	0.8222201367030608	cis
Arhgdib	LOCAL	21.8180871	0.6605768252065766	cis
Sec31a	DISTANT	18.81179791	0.6133807611916109	trans
Plekho2	DISTANT	19.09004903	0.6179004617250258	trans
Sec24d	DISTANT	17.44319683	0.5906470490910795	trans
Pik3c2g	LOCAL	35.66089835	0.844522330669829	cis
Clptm1	DISTANT	16.63266368	0.5767610194872743	trans
Plekha5	LOCAL	32.65539927	0.8081509669610004	cis
Slco1a1	LOCAL	16.44257843	0.5734558122471164	cis
Gys2	LOCAL	17.25824067	0.5875072879547963	cis
Slco1a6	LOCAL	27.2970403	0.7388780724855759	cis
Slco1a4	LOCAL	18.15116136	0.6025140887979301	cis
Recql	LOCAL	34.89978662	0.8354613889342822	cis
Ldhb	LOCAL	27.84152841	0.7462108068099791	cis
Cmas	LOCAL	33.49592035	0.8184854348123733	cis
Lyrm5	LOCAL	20.62700076	0.6422927799687617	cis
Prpf19	DISTANT	18.2190647	0.6036400367768858	trans
Tm7sf3	LOCAL	43.04836486	0.9278832346798814	cis
Ppfibp1	LOCAL	42.03154733	0.9168592839689197	cis
Stk38l	LOCAL	17.87632421	0.5979351839455511	cis
Ccdc91	LOCAL	43.73129472	0.9352143574603632	cis
Rdh13	LOCAL	31.82142452	0.797764683600371	cis
Isoc2b	LOCAL	30.82311317	0.7851511086408781	cis
Isoc2a	LOCAL	48.02346285	0.9800353345670757	cis
Mboat7	LOCAL	17.67545575	0.5945663251480023	cis
Gpld1	DISTANT	18.18749491	0.6031168196958199	trans
Slc27a5	LOCAL	30.91106288	0.7862704735649177	cis
Ppp5c	LOCAL	17.16713274	0.585954481849913	cis
St3gal3	DISTANT	16.60189824	0.5762273551299001	trans
Ints10	DISTANT	19.01702015	0.6167174417835124	trans
Gcat	DISTANT	16.37234252	0.5722297182076442	trans
Gm8730	DISTANT	27.60766843	0.7430702312702346	trans
Apoc1	LOCAL	24.77172614	0.7038710981422663	cis
Qpctl	LOCAL	41.88525984	0.9152623650079796	cis
Xrcc1	LOCAL	25.44695951	0.713399740818568	cis
Lig3	DISTANT	17.05674459	0.5840675404437401	trans
Clptm1	LOCAL	17.30445599	0.5882933960193673	cis
Apoc4	LOCAL	21.49651512	0.6556907063547569	cis
Ceacam1	LOCAL	39.11879195	0.8845201179170545	cis
Pafah1b3	LOCAL	47.50244967	0.9747045672407614	cis
Sptbn2	DISTANT	17.33414755	0.5887978863752824	trans
Ceacam2	LOCAL	39.63956524	0.8903882887819224	cis
Cyp2b13	LOCAL	35.2323437	0.8394324713757504	cis
Cyp2b10	LOCAL	37.87876381	0.8703880032491257	cis
Lipe	LOCAL	18.43528466	0.6072114073368516	cis
Irgq	LOCAL	28.84136574	0.7594914843498906	cis
Cyp2a12	LOCAL	34.95603945	0.8361344323731681	cis
Cyp2b9	LOCAL	25.6113908	0.7157009263651962	cis
Rab4b	LOCAL	29.16401979	0.7637279592891699	cis
Cyp2a4	LOCAL	42.50985849	0.922061369866453	cis
Adck4	LOCAL	27.76108207	0.7451319624066599	cis
Pld3	LOCAL	17.52884429	0.5920953350601573	cis
Blvrb	LOCAL	23.03046974	0.6786821014289386	cis
Fam98c	LOCAL	21.62897786	0.6577078053360778	cis
Sirt2	LOCAL	18.36703711	0.6060864147957781	cis
Gmfg	LOCAL	22.29937071	0.667822891341709	cis
Fam98c	LOCAL	21.92245759	0.6621549303599573	cis
Ppp1r14a	LOCAL	18.44235203	0.6073277867840396	cis
2200002D01Rik	LOCAL	28.10167517	0.7496889377601886	cis
Ech1	LOCAL	18.18736755	0.6031147079950878	cis
Tbcb	LOCAL	25.53648663	0.7146535752376811	cis
Ncln	DISTANT	17.45255419	0.590805453427776	trans
Prodh2	LOCAL	42.97252732	0.9270655566894932	cis
Tgfb1i1	DISTANT	26.44106716	0.7272010335526208	trans
Nomo1	DISTANT	16.45643548	0.5736974024692808	trans
Tmem147	LOCAL	17.3516782	0.5890955474284286	cis
Hamp	LOCAL	43.30680882	0.9306643736600214	cis
Gpi1	LOCAL	18.52458696	0.6086803259511515	cis
Nudt19	LOCAL	61.14181499	1.1058192889437224	cis
Rbbp9	DISTANT	16.57344973	0.5757334405781898	trans
Basp1	DISTANT	21.22188413	0.6514888200115179	trans
Nfkbib	LOCAL	27.65009898	0.7436410287228643	cis
1600014C10Rik	LOCAL	18.47082433	0.6077964187127134	cis
Prmt1	LOCAL	18.24137983	0.6040095997581495	cis
Etfb	LOCAL	17.50482343	0.5916895035404971	cis
Mob2	DISTANT	17.44900067	0.5907453033245377	trans
Picalm	DISTANT	17.79198514	0.596523011123628	trans
Sphk2	LOCAL	20.67351478	0.6430165593513125	cis
Aspdh	LOCAL	18.49279306	0.6081577601247887	cis
Dhdh	LOCAL	44.76035217	0.9461538159305811	cis
Tmem63a	DISTANT	28.79763475	0.758915472895368	trans
Rras	LOCAL	31.50409426	0.7937769744707892	cis
Pnkp	LOCAL	16.8495841	0.5805098466003829	cis
Tmem143	LOCAL	52.32104786	1.022947191794376	cis
Abcc6	LOCAL	50.20129934	1.0020109713970202	cis
Abcc3	DISTANT	18.91998747	0.6151420562764344	trans
Saal1	LOCAL	33.83105625	0.8225698298624865	cis
Ldha	LOCAL	21.97632353	0.6629679257701687	cis
Uevld	LOCAL	28.30836835	0.7524409392105137	cis
Nav2	LOCAL	25.8577236	0.7191345298343002	cis
Saa4	LOCAL	21.1354314	0.6501604632704145	cis
Gas2	LOCAL	22.03231163	0.6638118954944993	cis
Sdpr	DISTANT	22.4146844	0.6695473754709221	trans
Cgn	DISTANT	17.22121495	0.58687673237231	trans
Herc2	LOCAL	22.893433	0.6766599293589063	cis
Fam120b	DISTANT	30.57408943	0.7819730101480485	trans
Fxr2	DISTANT	16.26317934	0.5703188466112619	trans
Wdr43	DISTANT	18.04446841	0.6007406829905896	trans
Colec12	DISTANT	17.96943627	0.5994903880797423	trans
Sfswap	DISTANT	17.31301026	0.588438786281122	trans
Cfdp1	DISTANT	17.63373675	0.5938642395362765	trans
Snrnp70	DISTANT	17.12808743	0.5852877485476695	trans
Sbf1	DISTANT	16.24225059	0.5699517626957565	trans
Mpp1	DISTANT	18.03192847	0.600531905397207	trans
Mrps11	LOCAL	31.40547867	0.7925336418096081	cis
Abhd2	LOCAL	21.7284911	0.6592191001480464	cis
Mrpl46	LOCAL	18.83158461	0.6137032607050413	cis
Hddc3	LOCAL	49.32849121	0.9932622132146174	cis
2610034B18Rik	LOCAL	28.77473726	0.7586136995862914	cis
Gdpgp1	LOCAL	28.09800585	0.7496399915959661	cis
Wdr73	LOCAL	29.23593031	0.7646689520308773	cis
Unc45a	LOCAL	19.15535084	0.6189563932943903	cis
Hist1h1a	DISTANT	16.78309801	0.5793634094417769	trans
Hdgfrp3	LOCAL	30.51091844	0.7811647513809107	cis
l7Rn6	LOCAL	20.78362937	0.6447267540594233	cis
3110040N11Rik	LOCAL	33.51233286	0.8186859331880572	cis
Ndufv3	DISTANT	18.64966445	0.6107317651800993	trans
Ddx6	DISTANT	18.28210665	0.6046834982038124	trans
Gm10767	DISTANT	43.195085	0.9294631246047366	trans
Eftud1	LOCAL	29.71868184	0.7709563131591828	cis
Stard5	LOCAL	28.80852946	0.75905901562395	cis
Fah	LOCAL	32.49353237	0.8061455497613318	cis
Mesdc2	LOCAL	21.87683901	0.6614656303996452	cis
Ctsc	LOCAL	20.425867	0.6391536122091465	cis
Tmem160	DISTANT	19.77382257	0.6288691846481269	trans
Nfx1	DISTANT	19.27618494	0.6209055474063668	trans
Prcp	LOCAL	24.55472534	0.7007813544894014	cis
Adssl1	DISTANT	18.2523696	0.6041915193049303	trans
Stk24	DISTANT	18.74215943	0.6122443863360447	trans
Aamdc	LOCAL	23.34519211	0.6833036237281345	cis
Rapgef4	DISTANT	16.30399704	0.5710340977559921	trans
Rab30	LOCAL	30.4359933	0.7802050153645514	cis
Capn5	LOCAL	36.95967549	0.8597636360070133	cis
Mbl1	DISTANT	16.76629195	0.579073258750566	trans
Nars2	LOCAL	31.53888948	0.7942152035814979	cis
Aqp11	LOCAL	39.71541349	0.891239737556624	cis
Trim21	LOCAL	21.0780838	0.6492778111101596	cis
Alg8	LOCAL	38.66288376	0.8793507122871966	cis
Alg6	DISTANT	28.93171785	0.7606801936425057	trans
Trim34a	LOCAL	43.93350252	0.9373740184152748	cis
Hbb-bt	LOCAL	17.42173617	0.590283595740217	cis
Fchsd2	LOCAL	24.5135784	0.7001939502737795	cis
Clns1a	LOCAL	18.47051625	0.6077913498890881	cis
Smpd1	LOCAL	40.07728019	0.8952907928712325	cis
Stim1	LOCAL	22.010218	0.6634789823347835	cis
Gm4070	LOCAL	44.40287944	0.942368075011033	cis
Rrm1	LOCAL	17.71063932	0.5951577827769708	cis
Inppl1	LOCAL	23.92169923	0.6916892254473825	cis
Trim12a	LOCAL	52.59378793	1.0256099446670748	cis
Trim5	LOCAL	49.80456697	0.9980437562552055	cis
Folr2	LOCAL	30.66461195	0.7831297714938439	cis
Hpx	LOCAL	18.31794651	0.6052759124564598	cis
Tpp1	LOCAL	32.63374891	0.8078830225967123	cis
Lyve1	LOCAL	28.50973495	0.7551123750806895	cis
Swap70	LOCAL	33.41526407	0.8174994075838832	cis
Ipo7	LOCAL	18.9914603	0.6163028525002947	cis
Tmem41b	LOCAL	57.77605207	1.0749516460753012	cis
Safb	DISTANT	18.88788901	0.6146200291236854	trans
Aadat	DISTANT	17.08113836	0.5844850444622172	trans
Thumpd1	LOCAL	18.86938028	0.6143188142975926	cis
Pik3c2a	LOCAL	47.09977614	0.9705645381941379	cis
Pde3b	LOCAL	17.3841814	0.5896470367940468	cis
Coq7	LOCAL	21.67711202	0.6584392457926548	cis
Knop1	LOCAL	24.24384475	0.6963310240108508	cis
Bloc1s1	DISTANT	16.53881449	0.57513154130164	trans
Dscr3	DISTANT	16.52721536	0.5749298280659997	trans
Sugp1	DISTANT	19.50626491	0.6246001106307939	trans
Acsm3	LOCAL	37.39780147	0.8648445116898181	cis
Acsm1	LOCAL	22.94412022	0.6774085948672337	cis
Cda	DISTANT	16.61850874	0.5765155460176248	trans
Crym	LOCAL	54.11577607	1.0403439437993571	cis
Tap2	DISTANT	16.23307245	0.5697907063124144	trans
Arhgap17	LOCAL	19.99851439	0.632432042040882	cis
Dalrd3	DISTANT	18.56750148	0.6093849601032175	trans
Atp2a3	DISTANT	20.99361691	0.64797556913822	trans
Gga2	LOCAL	30.96733354	0.7869858135951372	cis
Ears2	LOCAL	48.12651107	0.9810862456481592	cis
Ubfd1	LOCAL	17.15570462	0.585759415118528	cis
Inpp5b	DISTANT	16.16376188	0.5685729835298191	trans
Lyrm1	LOCAL	22.1852816	0.6661123268638707	cis
Fcgr4	DISTANT	28.85270748	0.7596408030115286	trans
Ppcdc	DISTANT	17.84350575	0.5973860686356856	trans
Hspb8	DISTANT	16.51951141	0.574795814354976	trans
BC017158	LOCAL	45.64857926	0.9554954658186505	cis
Qprt	LOCAL	52.60035304	1.025673954431914	cis
Pycard	LOCAL	22.40394835	0.6693870083890185	cis
Bcl7c	LOCAL	24.38909221	0.6984138058486531	cis
Bckdk	LOCAL	28.94329625	0.7608323895576475	cis
Sec23ip	LOCAL	25.20504129	0.7100005815490577	cis
Bag3	LOCAL	20.42026837	0.6390660117703022	cis
Rexo4	DISTANT	17.01366143	0.5833294340250627	trans
Inpp5f	LOCAL	21.1707216	0.650703029038593	cis
Tacc2	LOCAL	25.37470414	0.7123861893664137	cis
Acadsb	LOCAL	32.27734421	0.8034593233014351	cis
Pstk	LOCAL	23.02889517	0.6786589006268171	cis
Bccip	LOCAL	17.00943	0.5832568902293397	cis
Sars2	DISTANT	17.32412445	0.5886276318692489	trans
Rcc1	DISTANT	17.87245681	0.5978705011957021	trans
Glud1	DISTANT	27.47782246	0.7413207465058562	trans
Hdgf	DISTANT	16.65126176	0.577083386695545	trans
Uros	LOCAL	46.57697807	0.9651629714198531	cis
Tm7sf3	DISTANT	29.07181446	0.7625196975816428	trans
Ppa1	DISTANT	19.48927634	0.6243280602375645	trans
Mgmt	LOCAL	19.37648776	0.6225188793924246	cis
Sowahb	DISTANT	29.42541219	0.7671429096328792	trans
Slc25a22	LOCAL	25.85061538	0.719035678947853	cis
Paox	LOCAL	55.54268118	1.0539704092620437	cis
Fuom	LOCAL	43.66730573	0.9345298896236546	cis
Mtg1	LOCAL	24.42021056	0.6988592213028315	cis
Ric8	LOCAL	36.15245909	0.8503229867526809	cis
Sirt3	LOCAL	31.79136497	0.7973877973733985	cis
Rnh1	LOCAL	17.9917656	0.5998627443007275	cis
Nlrp6	LOCAL	37.46323898	0.8656008200088537	cis
Athl1	LOCAL	47.35416034	0.9731820008610927	cis
Chid1	LOCAL	36.2200979	0.8511180634906065	cis
Vps8	DISTANT	17.54300487	0.5923344472508754	trans
Urah	LOCAL	20.21476966	0.6358422706929762	cis
Ap2a2	LOCAL	16.44819897	0.5735538156093114	cis
Ifitm2	LOCAL	18.97591566	0.6160505768197932	cis
Itga9	DISTANT	16.57411679	0.5757450267262411	trans
Cd209b	LOCAL	44.70461861	0.9455645785455374	cis
Pnpla6	LOCAL	20.42857442	0.6391959702626417	cis
Pet100	LOCAL	19.2504662	0.6204911957473692	cis
Pex11g	LOCAL	32.72919428	0.8090635856346521	cis
Tubgcp3	LOCAL	17.33246688	0.5887693415931233	cis
Tubg1	DISTANT	36.09309897	0.8496246108723546	trans
Cars2	LOCAL	20.87967042	0.6462146767135516	cis
Carkd	LOCAL	50.79008941	1.0078699262305628	cis
Cul4a	LOCAL	25.41910715	0.7130092166304725	cis
Tubgcp2	DISTANT	19.92538637	0.6312746845866702	trans
F7	LOCAL	21.57893	0.65694642095075	cis
Rasa3	LOCAL	22.99847309	0.6782104848791414	cis
Wdsub1	DISTANT	31.70071947	0.7962502052746988	trans
Actn4	DISTANT	17.95250731	0.5992079323573746	trans
Dcun1d2	LOCAL	31.95049493	0.7993809471084484	cis
Nek3	LOCAL	47.99709477	0.979766245285068	cis
Vps36	LOCAL	16.15145679	0.568356521736137	cis
Alg11	LOCAL	19.92604247	0.6312850777580601	cis
Epha2	DISTANT	28.72248853	0.7579246470461295	trans
Mrps31	LOCAL	22.05045906	0.664085221338346	cis
Golim4	DISTANT	18.3712242	0.606155494902092	trans
Polb	LOCAL	18.33965678	0.6056344901010839	cis
Slc20a2	LOCAL	16.60338987	0.5762532406850308	cis
Ido2	LOCAL	25.49135251	0.7140217435064565	cis
Hgsnat	LOCAL	21.14483961	0.6503051531396625	cis
Bag4	LOCAL	37.50220623	0.866050878759441	cis
Ddx18	DISTANT	16.46414695	0.5738318037543754	trans
Erlin2	LOCAL	24.2020539	0.6957306073474129	cis
Prosc	LOCAL	37.64501044	0.8676982244997393	cis
Fnta	LOCAL	20.73167719	0.6439204483474648	cis
Smap2	DISTANT	16.62323568	0.5765975317324902	trans
Tacc1	LOCAL	19.11109539	0.6182409787453432	cis
Slc25a45	DISTANT	17.48656557	0.5913808513978112	trans
Pggt1b	DISTANT	20.13488489	0.6345846655884461	trans
Naa40	DISTANT	20.31067595	0.6373488205056945	trans
Gsr	LOCAL	19.06849841	0.6175515915289993	cis
Cbl	DISTANT	28.02118	0.7486144535072777	trans
Atp6v1e1	DISTANT	16.55840622	0.5754720882892583	trans
Cit	DISTANT	31.75709825	0.7969579443107396	trans
Nhp2	DISTANT	16.9187536	0.5817001564380054	trans
Tmem66	LOCAL	22.86751481	0.676276789635723	cis
Mrpl35	DISTANT	17.59958719	0.5932889210157224	trans
Fgl1	LOCAL	16.79073461	0.5794952046393482	cis
Chuk	DISTANT	17.92658835	0.59877522243326	trans
Ftsj3	DISTANT	17.84021225	0.5973309342399739	trans
Msr1	LOCAL	27.07305694	0.7358404302564517	cis
Sorbs2	LOCAL	24.18321377	0.6954597582894354	cis
Ufsp2	LOCAL	16.25754734	0.5702200862824809	cis
Cth	DISTANT	17.55014811	0.5924550296857982	trans
Casp3	LOCAL	16.5397563	0.5751479166266709	cis
Jmy	DISTANT	21.39725	0.6541750530248001	trans
Actn1	DISTANT	19.33767569	0.6218950987103854	trans
Cd47	DISTANT	16.96808306	0.5825475613201038	trans
Anapc4	DISTANT	23.34453495	0.6832940062667021	trans
Magi1	DISTANT	17.44332864	0.590649280707257	trans
Hpgd	LOCAL	19.05611697	0.6173510665739551	cis
Arf6	DISTANT	16.17443041	0.5687605895277906	trans
Exosc3	DISTANT	16.84474524	0.5804264852675144	trans
Atp13a1	LOCAL	17.97360663	0.5995599491293594	cis
Palld	LOCAL	30.16549658	0.7767302824018129	cis
Nat2	LOCAL	46.59517138	0.9653514528916398	cis
Psd3	LOCAL	20.6107334	0.6420394598465113	cis
Mid1ip1	DISTANT	16.74305331	0.5786718121699035	trans
Tm6sf2	LOCAL	24.04313803	0.6934426873217426	cis
Armc6	LOCAL	33.14148497	0.8141435373446134	cis
Mpv17l2	LOCAL	25.54135099	0.7147216379822288	cis
2810428I15Rik	LOCAL	22.59960406	0.6723035632807549	cis
Colgalt1	LOCAL	19.28745625	0.6210870510645026	cis
Pde4c	LOCAL	28.10851412	0.7497801560457572	cis
Slc9a3r2	DISTANT	17.9023613	0.5983704755416999	trans
Prmt10	LOCAL	17.60046279	0.5933036792402353	cis
Txnl4a	DISTANT	17.32727188	0.5886811000873053	trans
Yes1	DISTANT	16.77002224	0.5791376734421617	trans
Tecr	LOCAL	20.68984628	0.6432704917839773	cis
Hook2	LOCAL	26.89954667	0.7334786523137534	cis
Mri1	LOCAL	54.98250065	1.048641985140782	cis
Gipc1	LOCAL	22.78776461	0.6750965058419426	cis
Gcdh	LOCAL	25.23043682	0.7103581747259617	cis
Hgfac	DISTANT	20.16415601	0.6350457622880418	trans
Farsb	DISTANT	21.97277181	0.6629143505763019	trans
Rps6ka1	DISTANT	19.02377883	0.6168270232407138	trans
Zbtb7a	DISTANT	30.05172784	0.7752641851652894	trans
Farsa	LOCAL	22.94585931	0.6774342670695069	cis
Alyref	DISTANT	16.70339083	0.5779860003494894	trans
Ces1c	LOCAL	16.85657091	0.5806301905688336	cis
Ces1e	LOCAL	24.56789295	0.7009692282832393	cis
Ces1b	LOCAL	31.4138098	0.7926387550454495	cis
Ces1g	LOCAL	36.10183228	0.8497273948743798	cis
Dnajb12	DISTANT	16.77638358	0.5792475046126656	trans
Tax1bp3	DISTANT	18.56495134	0.6093431108989417	trans
Ces1f	LOCAL	22.58149131	0.6720340960100165	cis
Ciapin1	LOCAL	33.77976865	0.8219460888647139	cis
Setd6	LOCAL	27.49726545	0.741582975128205	cis
Hint2	DISTANT	16.73697684	0.5785667954523488	trans
Gtpbp8	DISTANT	17.66969178	0.5944693731387682	trans
Ces2e	LOCAL	23.90655791	0.6914702872864459	cis
Ces2h	LOCAL	62.99431102	1.12244653342598	cis
Ces2b	LOCAL	43.87447452	0.9367440901334794	cis
Lcat	LOCAL	16.98904364	0.5829072591759344	cis
Vezt	DISTANT	30.7746307	0.7845333734137765	trans
Smpd3	LOCAL	23.40260475	0.6841433292812259	cis
Tango6	LOCAL	23.81797508	0.6901880190209042	cis
Hsdl2	DISTANT	17.3591394	0.5892221889915552	trans
Sntb2	LOCAL	31.03877714	0.787893103663181	cis
Ces2a	LOCAL	27.4316448	0.7406975739125922	cis
Ces2g	LOCAL	28.24808124	0.7516392916818545	cis
Abhd11	DISTANT	17.65414026	0.5942077121680599	trans
Pdf	LOCAL	32.72158018	0.8089694701285086	cis
Endog	DISTANT	17.7588933	0.5959680075306056	trans
Mrpl28	DISTANT	18.0044815	0.6000746870182078	trans
Nqo1	LOCAL	34.64301229	0.8323822714354265	cis
Vps4a	LOCAL	18.92897812	0.6152881945885197	cis
Dhodh	LOCAL	43.65483044	0.9343963874074	cis
Adat1	LOCAL	46.19543191	0.961201663648165	cis
Ddx19a	LOCAL	22.48265832	0.6705618289166182	cis
Kars	LOCAL	17.56919693	0.5927764659633511	cis
Fuk	LOCAL	20.89743844	0.6464895736204876	cis
Nudt7	LOCAL	23.86492796	0.6908679752311581	cis
Wwox	LOCAL	23.10658888	0.679802749038278	cis
Galk1	DISTANT	19.04590995	0.6171857086809447	trans
Tmed7	DISTANT	17.32289834	0.5886068015237337	trans
Sec16a	DISTANT	21.78181749	0.660027537152807	trans
Gcsh	LOCAL	29.23668025	0.76467875934931	cis
Sdc4	DISTANT	16.1913492	0.5690579794713365	trans
Ssr1	DISTANT	16.90304793	0.5814300977761643	trans
Nadsyn1	DISTANT	16.47287375	0.5739838630135868	trans
Rpl31	DISTANT	23.70449789	0.6885419070761053	trans
Gosr2	DISTANT	17.11227906	0.5850175905047642	trans
Rps4y2	DISTANT	17.55864918	0.5925985011793398	trans
Ubp1	DISTANT	16.53557453	0.575075204299403	trans
Hsd17b2	LOCAL	28.62478539	0.7566344611501646	cis
Myo1b	DISTANT	17.23785093	0.5871601302881523	trans
Tldc1	LOCAL	19.99341142	0.632351348855998	cis
Ttc13	LOCAL	16.43707989	0.5733599199455783	cis
Serpind1	DISTANT	16.6863011	0.5776902474510021	trans
Naa25	DISTANT	16.85468896	0.5805977774673272	trans
Usp10	LOCAL	37.23851801	0.8630007880645301	cis
Tssc1	DISTANT	16.65904151	0.5772181824925476	trans
Klhdc4	LOCAL	59.80389848	1.0936534961312017	cis
Car5a	LOCAL	26.09281942	0.7223962821056045	cis
Afg3l1	LOCAL	20.6226039	0.642224320623254	cis
Npl	DISTANT	16.90560966	0.5814741552296198	trans
Chmp1a	LOCAL	19.96481962	0.6318990365556827	cis
Aprt	LOCAL	38.29913525	0.875204378988131	cis
Mterfd2	DISTANT	24.92674903	0.7060700960952815	trans
Ctu2	LOCAL	17.53334963	0.5921714216339725	cis
Acsf3	LOCAL	44.21918636	0.9404167837719614	cis
Sult5a1	LOCAL	19.721795	0.6280413202966824	cis
Abcb10	LOCAL	16.37728505	0.5723160848691918	cis
Galnt2	LOCAL	19.19633354	0.6196181653244198	cis
Rab4a	LOCAL	26.85662273	0.7328932081824746	cis
Sh3kbp1	DISTANT	27.92172573	0.7472847613861799	trans
Gcn1l1	DISTANT	16.72974082	0.57844171391766	trans
Gnpat	LOCAL	25.34573233	0.7119793863589029	cis
Tsnax	LOCAL	34.38275979	0.8292497788965638	cis
Lss	DISTANT	16.22683496	0.5696812259500923	trans
Setd2	DISTANT	33.06422621	0.8131940261708764	trans
Dbi	DISTANT	16.36798618	0.5721535839265538	trans
Gna12	DISTANT	16.86674221	0.580805341056709	trans
Pfdn1	DISTANT	16.56920875	0.575659773651069	trans
Aasdhppt	LOCAL	18.44100756	0.6073056489116497	cis
Pfdn5	DISTANT	16.25799288	0.5702278997032677	trans
Mre11a	LOCAL	30.05365707	0.7752890695734076	cis
Rad50	DISTANT	35.42331005	0.8417043429851125	trans
